entidad,relacion,objeto,source_file
José Gálvez Egúsquiza,Ciudadanía,Perú,peru
José Gálvez Egúsquiza,Educado en,Universidad Nacional Mayor de San Marcos,peru
José Gálvez Egúsquiza,Cargo,diputado de Perú,peru
José Gálvez Egúsquiza,Fecha de nacimiento,1819-03-17,peru
José Gálvez Egúsquiza,Fecha de defunción,1866-05-02,peru
José Gálvez Egúsquiza,Ocupación,militar,peru
José Gálvez Egúsquiza,Ocupación,político,peru
Antonio Brack Egg,Lugar de nacimiento,Distrito de Villa Rica,peru
Antonio Brack Egg,Ocupación,escritor,peru
Antonio Brack Egg,Ciudadanía,Perú,peru
Antonio Brack Egg,Educado en,Universidad de Wurzburgo,peru
Antonio Brack Egg,Empleador,Universidad Nacional Agraria La Molina,peru
Antonio Brack Egg,Cargo,Ministro del Ambiente del Perú,peru
Antonio Brack Egg,Premio recibido,Beca Guggenheim,peru
Antonio Brack Egg,Fecha de nacimiento,1940-06-03,peru
Antonio Brack Egg,Fecha de defunción,2014-12-30,peru
Antonio Brack Egg,Ocupación,ingeniero,peru
Antonio Brack Egg,Ocupación,político,peru
Antonio Brack Egg,Ocupación,biólogo,peru
Antonio Brack Egg,Ocupación,presentador de televisión,peru
Antonio Brack Egg,Ocupación,profesor universitario,peru
Antonio Brack Egg,Premio recibido,Premio Esteban Campodónico,peru
John Hinostroza,Lugar de nacimiento,Lima,peru
John Hinostroza,Ocupación,entrenador,peru
John Hinostroza,Ciudadanía,Perú,peru
John Hinostroza,Fecha de nacimiento,1980-02-22,peru
John Hinostroza,Ocupación,futbolista,peru
Nixa,Lugar de nacimiento,Distrito de San José,peru
Nixa,Ocupación,escritor,peru
Nixa,Ciudadanía,Perú,peru
Nixa,Fecha de nacimiento,1902-09-16,peru
Nixa,Fecha de defunción,2009-03-15,peru
Nixa,Ocupación,poeta,peru
Nixa,Ocupación,periodista,peru
Marcio Valverde,Lugar de nacimiento,Lima,peru
Marcio Valverde,Ocupación,entrenador,peru
Marcio Valverde,Ciudadanía,Perú,peru
Marcio Valverde,Fecha de nacimiento,1987-10-23,peru
Marcio Valverde,Ocupación,futbolista,peru
Manfred Oettl Reyes,Lugar de nacimiento,Múnich,peru
Manfred Oettl Reyes,Ocupación,esquiador alpino,peru
Manfred Oettl Reyes,Ciudadanía,Alemania,peru
Manfred Oettl Reyes,Fecha de nacimiento,1993-10-23,peru
Manfred Oettl Reyes,Ciudadanía,Perú,peru
Denisse Fajardo,Lugar de nacimiento,Lima,peru
Denisse Fajardo,Ocupación,voleibolista,peru
Denisse Fajardo,Ciudadanía,Perú,peru
Denisse Fajardo,Fecha de nacimiento,1964-07-01,peru
Denisse Fajardo,Ocupación,jugador de voleibol de playa,peru
Ottorino Sartor,Lugar de nacimiento,Distrito de Chancay,peru
Ottorino Sartor,Ocupación,entrenador,peru
Ottorino Sartor,Ciudadanía,Perú,peru
Ottorino Sartor,Fecha de nacimiento,1945-09-18,peru
Ottorino Sartor,Fecha de defunción,2021-06-02,peru
Ottorino Sartor,Ocupación,futbolista,peru
Lima,jefe de gobierno,Rafael López Aliaga,peru
Lima,país,Perú,peru
Lima,continente,América del Sur,peru
Lima,instancia de,ciudad,peru
Lima,instancia de,megaciudad,peru
fotógrafo,instancia de,ocupación,peru
fotógrafo,instancia de,agente,peru
fotógrafo,subclase de,artista visual,peru
fotógrafo,santo patrón,Verónica,peru
Reino Unido,miembro de,Organización para la Cooperación y el Desarrollo Económico,peru
Reino Unido,miembro de,Agencia Espacial Europea,peru
Reino Unido,miembro de,Programa de exención de visa,peru
Reino Unido,miembro de,Organización para la Seguridad y la Cooperación en Europa,peru
Reino Unido,miembro de,Observatorio Europeo del Sur,peru
Universidad del Pacífico,país,Perú,peru
Universidad del Pacífico,instancia de,universidad,peru
Universidad del Pacífico,instancia de,editor de acceso abierto,peru
Universidad del Pacífico,instancia de,universidad jesuita,peru
Universidad del Pacífico,situado en la entidad territorial administrativa,Lima,peru
Royal Photographic Society,país,Reino Unido,peru
Royal Photographic Society,instancia de,sociedad erudita,peru
Royal Photographic Society,fundador,Roger Fenton,peru
Royal Photographic Society,fundador,Charles Lock Eastlake,peru
abogado,instancia de,profesión jurídica,peru
abogado,subclase de,jurista,peru
abogado,santo patrón,Catalina de Alejandría,peru
abogado,santo patrón,Alfonso María de Ligorio,peru
abogado,santo patrón,Raimundo de Peñafort,peru
España,jefe de gobierno,Pedro Sánchez,peru
España,continente,Europa,peru
España,instancia de,país,peru
España,instancia de,Estado nación,peru
España,instancia de,reino,peru
Universidad Nacional Mayor de San Marcos,país,Perú,peru
Universidad Nacional Mayor de San Marcos,instancia de,monumento histórico,peru
Universidad Nacional Mayor de San Marcos,instancia de,bien cultural,peru
Universidad Nacional Mayor de San Marcos,instancia de,editor de acceso abierto,peru
Universidad Nacional Mayor de San Marcos,instancia de,universidad pública de investigación,peru
virrey del Perú,instancia de,cargo histórico,peru
virrey del Perú,subclase de,virrey,peru
virrey del Perú,designado por,titular de la corona de España,peru
virrey del Perú,categoría principal del tema,Categoría:Virreyes de Perú,peru
virrey del Perú,aplica a la jurisdicción,Virreinato del Perú,peru
Chincha Alta,país,Perú,peru
Chincha Alta,instancia de,ciudad,peru
Chincha Alta,situado en la entidad territorial administrativa,Chincha,peru
Chincha Alta,categoría principal del tema,Categoría:Chincha,peru
entrenador,instancia de,profesión,peru
entrenador,instancia de,ocupación,peru
entrenador,ámbito de la ocupación,fútbol,peru
entrenador,deporte,fútbol,peru
Perú,jefe de gobierno,José Jerí,peru
Perú,continente,América del Sur,peru
Perú,instancia de,país,peru
Perú,instancia de,estado soberano,peru
Perú,jefe de Estado,José Jerí,peru
futbolista,instancia de,profesión,peru
futbolista,instancia de,ocupación,peru
futbolista,subclase de,jugador competitivo,peru
futbolista,subclase de,Jugador de fútbol,peru
Bell Ville,país,Argentina,peru
Bell Ville,instancia de,ciudad,peru
Bell Ville,instancia de,municipio,peru
Bell Ville,situado en la entidad territorial administrativa,Departamento Unión,peru
Bell Ville,ciudad hermana,Bricherasio,peru
Argentina,miembro de,Organización de las Naciones Unidas,peru
Argentina,miembro de,Unión de Naciones Suramericanas,peru
Argentina,miembro de,Mercosur,peru
Argentina,miembro de,UNESCO,peru
Abancay,país,Perú,peru
Abancay,instancia de,ciudad,peru
Abancay,situado en la entidad territorial administrativa,Departamento de Apurímac,peru
Abancay,categoría principal del tema,Categoría:Abancay,peru
Abancay,descrito en la fuente,Enciclopedia de Otto,peru
médico,lista de interés para el proyecto Wikimedia,Wikipedia:Lista de artículos que toda Wikipedia debería tener/Expandida,peru
médico,instancia de,profesión sanitaria,peru
médico,instancia de,cargo,peru
médico,instancia de,ocupación,peru
Presidente del Consejo de Ministros del Perú,país,Perú,peru
Presidente del Consejo de Ministros del Perú,instancia de,cargo,peru
Presidente del Consejo de Ministros del Perú,subclase de,ministro,peru
Presidente del Consejo de Ministros del Perú,forma parte de,Consejo de Ministros del Perú,peru
Presidente del Consejo de Ministros del Perú,designado por,presidente del Perú,peru
astronauta,instancia tiene partes de la clase,especialista de misión,peru
astronauta,instancia tiene partes de la clase,comandante,peru
astronauta,instancia tiene partes de la clase,cosmonauta,peru
Universidad del Sur de California,país,Estados Unidos,peru
Universidad del Sur de California,instancia de,universidad privada,peru
Universidad del Sur de California,instancia de,universidad de investigación,peru
Universidad del Sur de California,instancia de,institución educativa privada sin fines de lucro,peru
Universidad del Sur de California,instancia de,editor de acceso abierto,peru
Administración Nacional de Aeronáutica y del Espacio,filial,Space Telescope Science Institute,peru
Callao,país,Perú,peru
Callao,instancia de,ciudad,peru
Callao,instancia de,gran ciudad,peru
Callao,instancia de,puerto marítimo,peru
Callao,situado en la entidad territorial administrativa,Provincia Constitucional del Callao,peru
político,instancia de,profesión,peru
político,instancia de,frecuentemente,peru
político,subclase de,profesional,peru
político,ámbito de la ocupación,política,peru
político,categoría principal del tema,Categoría:Políticos,peru
Escuela Naval del Perú,país,Perú,peru
Escuela Naval del Perú,instancia de,academia naval,peru
Escuela Naval del Perú,situado en la entidad territorial administrativa,La Punta,peru
Vicepresidente del Perú,país,Perú,peru
Vicepresidente del Perú,instancia de,cargo público,peru
Vicepresidente del Perú,subclase de,vicepresidente,peru
Vicepresidente del Perú,categoría principal del tema,Categoría:Vicepresidentes de Perú,peru
Vicepresidente del Perú,aplica a la jurisdicción,Perú,peru
Buenos Aires,país,Argentina,peru
Buenos Aires,continente,América,peru
Buenos Aires,instancia de,entidad territorial administrativa,peru
Buenos Aires,instancia de,circunscripción electoral,peru
Buenos Aires,instancia de,capital federal,peru
Ayabaca,país,Perú,peru
Ayabaca,instancia de,ciudad,peru
Ayabaca,situado en la entidad territorial administrativa,Departamento de Piura,peru
Ayabaca,capital de,Provincia de Ayabaca,peru
profesor,instancia de,profesión,peru
profesor,instancia de,cargo,peru
profesor,instancia de,ocupación,peru
profesor,subclase de,educador,peru
profesor,subclase de,académico,peru
escritor,instancia de,profesión,peru
escritor,instancia de,ocupación,peru
escritor,subclase de,autor,peru
escritor,subclase de,artista,peru
Pontificia Universidad Católica del Perú,país,Perú,peru
Pontificia Universidad Católica del Perú,instancia de,instituto de investigación,peru
Pontificia Universidad Católica del Perú,instancia de,universidad católica,peru
Pontificia Universidad Católica del Perú,instancia de,universidad privada,peru
Pontificia Universidad Católica del Perú,instancia de,universidad pontificia,peru
Comisión de Estudio de las Bases de la Reforma Constitucional del Perú,país,Perú,peru
Comisión de Estudio de las Bases de la Reforma Constitucional del Perú,instancia de,comisión gubernamental,peru
Comisión de Estudio de las Bases de la Reforma Constitucional del Perú,instancia de,comisión,peru
Comisión de Estudio de las Bases de la Reforma Constitucional del Perú,presidente,Diego García-Sayán,peru
Comisión de Estudio de las Bases de la Reforma Constitucional del Perú,designado por,Valentín Paniagua,peru
Departamento de Cajamarca,categoría para las personas que nacieron aquí,Categoría:Nacidos en el departamento de Cajamarca,peru
Departamento de Cajamarca,categoría para las personas que fallecieron aquí,Categoría:Fallecidos en el departamento de Cajamarca,peru
Departamento de Cajamarca,categoría de personas relacionadas,Categoría:Personas del departamento de Cajamarca,peru
Departamento de Cajamarca,idioma usado,quechua cajamarquino,peru
diputado de Perú,país,Perú,peru
diputado de Perú,instancia de,cargo,peru
diputado de Perú,subclase de,diputado,peru
diputado de Perú,subclase de,congresista del Perú,peru
diputado de Perú,forma parte de,Cámara de Diputados del Perú,peru
Distrito de Villa Rica,país,Perú,peru
Distrito de Villa Rica,instancia de,distrito de Perú,peru
Distrito de Villa Rica,capital,Villa Rica,peru
Distrito de Villa Rica,comparte fronteras con,Distrito de Oxapampa,peru
Distrito de Villa Rica,comparte fronteras con,Distrito de Chanchamayo,peru
Universidad de Wurzburgo,país,Alemania,peru
Universidad de Wurzburgo,instancia de,universidad pública,peru
Universidad de Wurzburgo,situado en la entidad territorial administrativa,Wurzburgo,peru
Universidad Nacional Agraria La Molina,país,Perú,peru
Universidad Nacional Agraria La Molina,instancia de,universidad,peru
Universidad Nacional Agraria La Molina,situado en la entidad territorial administrativa,Lima,peru
Universidad Nacional Agraria La Molina,miembro de,ORCID,peru
Universidad Nacional Agraria La Molina,compuesto por,"Herbario ""Augusto Weberbauer""",peru
Distrito de San José,país,Perú,peru
Distrito de San José,instancia de,distrito de Perú,peru
Distrito de San José,capital,San José de Tecapa,peru
Distrito de San José,comparte fronteras con,Distrito de San Pedro de Lloc,peru
Distrito de San José,comparte fronteras con,Distrito de Guadalupe,peru
Múnich,comparte fronteras con,Aschheim,peru
Múnich,comparte fronteras con,Haar,peru
Múnich,comparte fronteras con,Gräfelfing,peru
esquiador alpino,instancia de,profesión,peru
esquiador alpino,subclase de,esquiador,peru
esquiador alpino,ámbito de la ocupación,esquí alpino,peru
esquiador alpino,ámbito de la ocupación,Supergigante (esquí),peru
Alemania,relación diplomática,Estonia,peru
Alemania,relación diplomática,Letonia,peru
Alemania,relación diplomática,Ucrania,peru
Alemania,relación diplomática,República Checa,peru
Alemania,relación diplomática,Eslovaquia,peru
voleibolista,instancia de,profesión,peru
voleibolista,subclase de,deportista,peru
voleibolista,subclase de,jugador competitivo,peru
voleibolista,ámbito de la ocupación,voleibol,peru
voleibolista,ámbito de la ocupación,voleibol sentado,peru
jugador de voleibol de playa,instancia de,profesión,peru
jugador de voleibol de playa,instancia de,ocupación,peru
jugador de voleibol de playa,subclase de,voleibolista,peru
jugador de voleibol de playa,ámbito de la ocupación,voleibol de playa,peru
jugador de voleibol de playa,deporte,voleibol de playa,peru
Distrito de Chancay,país,Perú,peru
Distrito de Chancay,instancia de,distrito de Perú,peru
Distrito de Chancay,capital,Chancay,peru
Distrito de Chancay,comparte fronteras con,Distrito de Huaral,peru
Distrito de Chancay,comparte fronteras con,Distrito de Huacho,peru
Juan Landázuri Ricketts,Lugar de nacimiento,Arequipa,peru
Juan Landázuri Ricketts,Ocupación,obispo católico,peru
Juan Landázuri Ricketts,Ciudadanía,Perú,peru
Juan Landázuri Ricketts,Educado en,Universidad Nacional de San Agustín de Arequipa,peru
Juan Landázuri Ricketts,Cargo,cardenal,peru
Juan Landázuri Ricketts,Premio recibido,Doctores honoris causa por la Pontificia Universidad Católica del Perú,peru
Juan Landázuri Ricketts,Fecha de nacimiento,1913-12-19,peru
Juan Landázuri Ricketts,Fecha de defunción,1997-01-16,peru
Juan Landázuri Ricketts,Ocupación,religioso cristiano,peru
Juan Landázuri Ricketts,Cargo,arzobispo titular,peru
Juan Landázuri Ricketts,Cargo,Arzobispo de Lima,peru
César Calvo,Lugar de nacimiento,Iquitos,peru
César Calvo,Ocupación,guionista,peru
César Calvo,Ciudadanía,Perú,peru
César Calvo,Educado en,Universidad Nacional Mayor de San Marcos,peru
