entidad,relacion,objeto,source_file
Enrique Cadícamo,Fecha de defunción,1999-12-03,argentina
Enrique Cadícamo,Ocupación,compositor,argentina
Enrique Cadícamo,Ocupación,poeta,argentina
Enrique Cadícamo,Ocupación,letrista,argentina
Enrique Cadícamo,Ocupación,director de cine,argentina
Marcelo Gallardo,Lugar de nacimiento,Merlo,argentina
Marcelo Gallardo,Ocupación,entrenador,argentina
Marcelo Gallardo,Ciudadanía,Argentina,argentina
Marcelo Gallardo,Fecha de nacimiento,1976-01-18,argentina
Marcelo Gallardo,Ocupación,futbolista,argentina
Violet Jessop,Lugar de nacimiento,Bahía Blanca,argentina
Violet Jessop,Ocupación,camarero,argentina
Violet Jessop,Ciudadanía,Reino Unido,argentina
Violet Jessop,Fecha de nacimiento,1887-10-01,argentina
Violet Jessop,Fecha de defunción,1971-05-05,argentina
Violet Jessop,Ocupación,enfermero,argentina
Violet Jessop,Fecha de nacimiento,1887-10-02,argentina
Violet Jessop,Ciudadanía,Argentina,argentina
Graciela Fernández Meijide,Lugar de nacimiento,Avellaneda,argentina
Graciela Fernández Meijide,Ocupación,político,argentina
Graciela Fernández Meijide,Ciudadanía,Argentina,argentina
Graciela Fernández Meijide,Educado en,Instituto de Enseñanza Superior en Lenguas Vivas Juan Ramón Fernández,argentina
Graciela Fernández Meijide,Miembro de,Comisión Nacional sobre la Desaparición de Personas,argentina
Graciela Fernández Meijide,Cargo,diputado de Argentina,argentina
Graciela Fernández Meijide,Premio recibido,Doctor honoris causa de la Universidad de Buenos Aires,argentina
Graciela Fernández Meijide,Fecha de nacimiento,1931-02-27,argentina
Graciela Fernández Meijide,Ocupación,profesor de lengua,argentina
Graciela Fernández Meijide,Miembro de,Asamblea Permanente por los Derechos Humanos,argentina
Graciela Fernández Meijide,Miembro de,Diálogo Interamericano,argentina
Graciela Fernández Meijide,Cargo,senador de Argentina,argentina
John Llewellyn Moxey,Lugar de nacimiento,Argentina,argentina
John Llewellyn Moxey,Ocupación,realizador de televisión,argentina
John Llewellyn Moxey,Ciudadanía,Argentina,argentina
John Llewellyn Moxey,Fecha de nacimiento,1925-02-26,argentina
John Llewellyn Moxey,Fecha de defunción,2019-04-29,argentina
John Llewellyn Moxey,Ocupación,director de cine,argentina
John Llewellyn Moxey,Ocupación,realizador,argentina
Ceferino Denis,Lugar de nacimiento,Ituzaingó,argentina
Ceferino Denis,Ocupación,futbolista,argentina
Ceferino Denis,Ciudadanía,Argentina,argentina
Ceferino Denis,Fecha de nacimiento,1978-11-09,argentina
Fabián Assmann,Lugar de nacimiento,Zárate,argentina
Fabián Assmann,Ocupación,futbolista,argentina
Fabián Assmann,Ciudadanía,Argentina,argentina
Fabián Assmann,Fecha de nacimiento,1986-03-23,argentina
Paolo Quinteros,Lugar de nacimiento,Colón,argentina
Paolo Quinteros,Ocupación,baloncestista,argentina
Paolo Quinteros,Ciudadanía,Italia,argentina
Paolo Quinteros,Fecha de nacimiento,1979-01-15,argentina
Paolo Quinteros,Ciudadanía,Argentina,argentina
Bruno Sanfilippo,Lugar de nacimiento,Buenos Aires,argentina
Bruno Sanfilippo,Ocupación,compositor,argentina
Bruno Sanfilippo,Ciudadanía,Argentina,argentina
Bruno Sanfilippo,Fecha de nacimiento,1965-09-13,argentina
Bruno Sanfilippo,Ocupación,pianista,argentina
Bruno Sanfilippo,Ocupación,músico,argentina
Carlos Pellegrini,Cargo,diputado de Argentina,argentina
Carlos Pellegrini,Cargo,senador de Argentina,argentina
Bahía Blanca,país,Argentina,argentina
Bahía Blanca,instancia de,gran ciudad,argentina
Bahía Blanca,instancia de,sede de gobierno,argentina
Bahía Blanca,instancia de,localidad,argentina
Bahía Blanca,instancia de,ciudad de Argentina,argentina
biofísico,instancia de,profesión,argentina
biofísico,subclase de,físico,argentina
biofísico,subclase de,biólogo,argentina
biofísico,ámbito de la ocupación,biofísica,argentina
biofísico,categoría principal del tema,Categoría:Biofísicos,argentina
Argentina,miembro de,Organización de las Naciones Unidas,argentina
Argentina,miembro de,Unión de Naciones Suramericanas,argentina
Argentina,miembro de,Mercosur,argentina
Argentina,miembro de,UNESCO,argentina
Universidad Nacional del Sur,país,Argentina,argentina
Universidad Nacional del Sur,instancia de,universidad pública,argentina
Universidad Nacional del Sur,situado en la entidad territorial administrativa,Bahía Blanca,argentina
Universidad Nacional del Sur,filial,"Secretaría General de Ciencia y Tecnología , Universidad Nacional del Sur",argentina
Universidad Nacional del Sur,forma parte de,Red Sara,argentina
Universidad de Chicago,país,Estados Unidos,argentina
Universidad de Chicago,instancia de,escuela,argentina
Universidad de Chicago,instancia de,universidad privada,argentina
Universidad de Chicago,instancia de,universidad de investigación,argentina
Universidad de Chicago,instancia de,institución educativa privada sin fines de lucro,argentina
Sunchales,país,Argentina,argentina
Sunchales,instancia de,municipio,argentina
Sunchales,instancia de,ciudad de Argentina,argentina
Sunchales,situado en la entidad territorial administrativa,Departamento Castellanos,argentina
Sunchales,ciudad hermana,Rivarolo Canavese,argentina
tenista,instancia de,profesión,argentina
tenista,subclase de,deportista,argentina
tenista,subclase de,jugador competitivo,argentina
tenista,ámbito de la ocupación,tenis,argentina
tenista,ámbito de la ocupación,tenis femenino,argentina
San Miguel de Tucumán,categoría para las personas que nacieron aquí,Categoría:Personas de San Miguel de Tucumán,argentina
San Miguel de Tucumán,país,Argentina,argentina
San Miguel de Tucumán,instancia de,gran ciudad,argentina
Resistencia,jefe de gobierno,Roy Nikisch,argentina
Resistencia,país,Argentina,argentina
Resistencia,instancia de,municipio,argentina
Resistencia,instancia de,gran ciudad,argentina
Resistencia,instancia de,municipio de Argentina,argentina
abogado,instancia de,profesión jurídica,argentina
abogado,subclase de,jurista,argentina
abogado,santo patrón,Catalina de Alejandría,argentina
abogado,santo patrón,Alfonso María de Ligorio,argentina
abogado,santo patrón,Raimundo de Peñafort,argentina
Universidad Nacional del Nordeste,país,Argentina,argentina
Universidad Nacional del Nordeste,instancia de,universidad pública,argentina
Universidad Nacional del Nordeste,instancia de,editor de acceso abierto,argentina
Universidad Nacional del Nordeste,situado en la entidad territorial administrativa,Corrientes,argentina
Universidad Nacional del Nordeste,forma parte de,Red Sara,argentina
diputado de Argentina,país,Argentina,argentina
diputado de Argentina,instancia de,cargo,argentina
diputado de Argentina,instancia de,ocupación,argentina
diputado de Argentina,subclase de,diputado,argentina
diputado de Argentina,forma parte de,Cámara de Diputados de la Nación Argentina,argentina
Salta,país,Argentina,argentina
Salta,instancia de,municipio,argentina
Salta,instancia de,gran ciudad,argentina
Salta,instancia de,ciudad de Argentina,argentina
Universidad de Buenos Aires,país,Argentina,argentina
Universidad de Buenos Aires,instancia de,universidad pública,argentina
Universidad de Buenos Aires,instancia de,editor de acceso abierto,argentina
Universidad de Buenos Aires,fundador,Bernardino Rivadavia,argentina
Universidad de Buenos Aires,fundador,Martín Rodríguez,argentina
vicepresidente de la Nación Argentina,país,Argentina,argentina
vicepresidente de la Nación Argentina,instancia de,cargo público,argentina
vicepresidente de la Nación Argentina,subclase de,vicepresidente,argentina
vicepresidente de la Nación Argentina,forma parte de,Gabinete de Ministros,argentina
vicepresidente de la Nación Argentina,categoría principal del tema,Categoría:Vicepresidentes de Argentina,argentina
Pergamino,país,Argentina,argentina
Pergamino,instancia de,sede de gobierno,argentina
Pergamino,instancia de,localidad,argentina
Pergamino,instancia de,ciudad de Argentina,argentina
Pergamino,situado en la entidad territorial administrativa,Pergamino,argentina
médico,lista de interés para el proyecto Wikimedia,Wikipedia:Lista de artículos que toda Wikipedia debería tener/Expandida,argentina
médico,instancia de,profesión sanitaria,argentina
médico,instancia de,cargo,argentina
médico,instancia de,ocupación,argentina
presidente de la Nación Argentina,país,Argentina,argentina
presidente de la Nación Argentina,instancia de,cargo público,argentina
presidente de la Nación Argentina,residencia oficial,Casa Rosada,argentina
presidente de la Nación Argentina,subclase de,presidente,argentina
presidente de la Nación Argentina,subclase de,presidente de la Republica,argentina
Buenos Aires,país,Argentina,argentina
Buenos Aires,continente,América,argentina
Buenos Aires,instancia de,entidad territorial administrativa,argentina
Buenos Aires,instancia de,circunscripción electoral,argentina
Buenos Aires,instancia de,capital federal,argentina
España,jefe de gobierno,Pedro Sánchez,argentina
España,continente,Europa,argentina
España,instancia de,país,argentina
España,instancia de,Estado nación,argentina
España,instancia de,reino,argentina
Brockton,país,Estados Unidos,argentina
Brockton,instancia de,ciudad de Estados Unidos,argentina
Brockton,situado en la entidad territorial administrativa,condado de Plymouth,argentina
Brockton,nombrado en referencia a,Isaac Brock,argentina
baloncestista,instancia de,profesión,argentina
baloncestista,subclase de,deportista,argentina
baloncestista,subclase de,jugador competitivo,argentina
baloncestista,forma parte de,club de baloncesto,argentina
baloncestista,ámbito de la ocupación,baloncesto,argentina
Estados Unidos,forma de gobierno,república,argentina
Estados Unidos,forma de gobierno,presidencialismo,argentina
Estados Unidos,forma de gobierno,república federal,argentina
Estados Unidos,nombrado en referencia a,América,argentina
Estados Unidos,subdividido en (división administrativa),California,argentina
Universidad de Connecticut,país,Estados Unidos,argentina
Universidad de Connecticut,instancia de,Universidad de concesión de tierras,argentina
Universidad de Connecticut,instancia de,institución educativa pública de los Estados Unidos,argentina
velocista,instancia de,profesión,argentina
velocista,instancia de,disciplina deportiva,argentina
velocista,subclase de,corredor,argentina
velocista,ámbito de la ocupación,carrera de velocidad,argentina
velocista,deporte,atletismo,argentina
Avellaneda,país,Argentina,argentina
Avellaneda,instancia de,ciudad,argentina
Avellaneda,instancia de,asentamiento,argentina
Avellaneda,situado en la entidad territorial administrativa,Partido de Avellaneda,argentina
entrenador,instancia de,profesión,argentina
entrenador,instancia de,ocupación,argentina
entrenador,ámbito de la ocupación,fútbol,argentina
entrenador,deporte,fútbol,argentina
Italia,miembro de,OTAN,argentina
Italia,miembro de,Fondo Monetario Internacional,argentina
Italia,miembro de,UNESCO,argentina
Italia,miembro de,Organización Mundial de la Salud,argentina
Italia,miembro de,Organización Mundial del Comercio,argentina
Mar del Plata,país,Argentina,argentina
Mar del Plata,instancia de,gran ciudad,argentina
Mar del Plata,instancia de,sede de gobierno,argentina
Mar del Plata,instancia de,localidad,argentina
Mar del Plata,instancia de,ciudad de Argentina,argentina
cantante,instancia de,grupo de ocupaciones de la CIUO,argentina
cantante,instancia de,ocupación en la música,argentina
cantante,subclase de,músico,argentina
cantante,ámbito de la ocupación,canto,argentina
Pixies,categoría de miembros,Categoría:Miembros de Pixies,argentina
Pixies,instancia de,grupo musical,argentina
Pixies,género,rock alternativo,argentina
Pixies,género,indie rock,argentina
Pixies,sello discográfico,4AD,argentina
General Rodríguez,país,Argentina,argentina
General Rodríguez,instancia de,sede de gobierno,argentina
General Rodríguez,instancia de,localidad,argentina
General Rodríguez,instancia de,ciudad de Argentina,argentina
General Rodríguez,situado en la entidad territorial administrativa,General Rodríguez,argentina
escritor,instancia de,profesión,argentina
escritor,instancia de,ocupación,argentina
escritor,subclase de,autor,argentina
escritor,subclase de,artista,argentina
Merlo,país,Argentina,argentina
Merlo,instancia de,gran ciudad,argentina
Merlo,instancia de,sede de gobierno,argentina
Merlo,instancia de,localidad,argentina
Merlo,instancia de,ciudad de Argentina,argentina
futbolista,instancia de,profesión,argentina
futbolista,instancia de,ocupación,argentina
futbolista,subclase de,jugador competitivo,argentina
futbolista,subclase de,Jugador de fútbol,argentina
camarero,instancia de,profesión,argentina
camarero,instancia de,rol social,argentina
camarero,instancia de,grupo de ocupaciones de la CIUO,argentina
Reino Unido,miembro de,Organización para la Cooperación y el Desarrollo Económico,argentina
Reino Unido,miembro de,Agencia Espacial Europea,argentina
Reino Unido,miembro de,Programa de exención de visa,argentina
Reino Unido,miembro de,Organización para la Seguridad y la Cooperación en Europa,argentina
Reino Unido,miembro de,Observatorio Europeo del Sur,argentina
político,instancia de,profesión,argentina
político,instancia de,frecuentemente,argentina
político,subclase de,profesional,argentina
político,ámbito de la ocupación,política,argentina
político,categoría principal del tema,Categoría:Políticos,argentina
Instituto de Enseñanza Superior en Lenguas Vivas Juan Ramón Fernández,país,Argentina,argentina
Instituto de Enseñanza Superior en Lenguas Vivas Juan Ramón Fernández,instancia de,escuela,argentina
Instituto de Enseñanza Superior en Lenguas Vivas Juan Ramón Fernández,instancia de,edificio escolar,argentina
Instituto de Enseñanza Superior en Lenguas Vivas Juan Ramón Fernández,situado en la entidad territorial administrativa,Buenos Aires,argentina
Comisión Nacional sobre la Desaparición de Personas,país,Argentina,argentina
Comisión Nacional sobre la Desaparición de Personas,instancia de,comisión para la verdad y la reconciliación,argentina
Comisión Nacional sobre la Desaparición de Personas,instancia de,comisión,argentina
Comisión Nacional sobre la Desaparición de Personas,campo de trabajo,autor,argentina
Comisión Nacional sobre la Desaparición de Personas,fundador,Raúl Alfonsín,argentina
realizador de televisión,instancia de,profesión,argentina
realizador de televisión,subclase de,realizador,argentina
realizador de televisión,forma parte de,equipo de televisión,argentina
realizador de televisión,categoría principal del tema,Categoría:Directores de televisión,argentina
Ituzaingó,país,Argentina,argentina
Ituzaingó,instancia de,gran ciudad,argentina
Ituzaingó,instancia de,sede de gobierno,argentina
Ituzaingó,instancia de,localidad,argentina
Ituzaingó,instancia de,ciudad de Argentina,argentina
Zárate,país,Argentina,argentina
Zárate,instancia de,ciudad de Argentina,argentina
Zárate,situado en la entidad territorial administrativa,Zárate,argentina
Zárate,situado cerca del cuerpo de agua,Paraná,argentina
Zárate,categoría principal del tema,Categoría:Zárate,argentina
Colón,país,Argentina,argentina
Colón,instancia de,ciudad,argentina
Colón,instancia de,municipio,argentina
Colón,fundador,Justo José de Urquiza,argentina
Colón,situado en la entidad territorial administrativa,Departamento Colón,argentina
compositor,instancia de,ocupación,argentina
compositor,instancia de,profesión musical,argentina
compositor,subclase de,autor,argentina
compositor,subclase de,músico,argentina
compositor,santo patrón,Cecilia de Roma,argentina
pianista,instancia de,cargo,argentina
pianista,instancia de,ocupación,argentina
pianista,instancia de,profesión musical,argentina
pianista,subclase de,tecladista,argentina
Quino,Lugar de nacimiento,Fuengirola,argentina
Quino,Ocupación,dibujante,argentina
Quino,Ciudadanía,Argentina,argentina
Quino,Obra notable,Mafalda,argentina
Quino,Premio recibido,Orden al Mérito Artístico y Cultural Pablo Neruda,argentina
Quino,Fecha de nacimiento,1932-07-17,argentina
Quino,Fecha de defunción,2020-09-30,argentina
Quino,Lugar de nacimiento,Guaymallén,argentina
Quino,Ocupación,historietista,argentina
Quino,Premio recibido,Sproing Award,argentina
Quino,Ocupación,caricaturista,argentina
Quino,Premio recibido,Oficial de la Orden Nacional de la Legión de Honor,argentina
Quino,Premio recibido,oficial de la Orden de las Artes y las Letras,argentina
Quino,Premio recibido,caballero de la Orden de Isabel la Católica,argentina
Quino,Premio recibido,Romics d'Oro,argentina
Quino,Premio recibido,Pluma de Honor,argentina
Quino,Obra notable,Mundo Quino,argentina
Quino,Ciudadanía,España,argentina
Quino,Premio recibido,Premio Haxtur,argentina
Quino,Premio recibido,Ciudadano ilustre de la Ciudad de Buenos Aires,argentina
Quino,Premio recibido,Premio Iberoamericano de Humor Gráfico Quevedos,argentina
Quino,Premio recibido,Ambrogino d'oro,argentina
Quino,Premio recibido,Premio Max y Moritz,argentina
Quino,Premio recibido,Premio Príncipe Claus,argentina
Quino,Premio recibido,Premio Gato Perich,argentina
Quino,Premio recibido,Premio Princesa de Asturias de Comunicación y Humanidades,argentina
Quino,Premio recibido,Premio Konex,argentina
Bartolomé Mitre,Lugar de nacimiento,Buenos Aires,argentina
Bartolomé Mitre,Ocupación,militar,argentina
Bartolomé Mitre,Ciudadanía,Argentina,argentina
Bartolomé Mitre,Miembro de,Academia Nacional de la Historia de la República Argentina,argentina
Bartolomé Mitre,Cargo,Gobernador de la Provincia de Buenos Aires,argentina
Bartolomé Mitre,Premio recibido,Comendador de la Orden del Sol del Perú,argentina
Bartolomé Mitre,Fecha de nacimiento,1821-06-26,argentina
Bartolomé Mitre,Fecha de defunción,1906-01-19,argentina
Bartolomé Mitre,Ocupación,político,argentina
Bartolomé Mitre,Ocupación,historiador,argentina
Bartolomé Mitre,Ocupación,traductor,argentina
Bartolomé Mitre,Ocupación,periodista,argentina
Bartolomé Mitre,Ocupación,lingüista,argentina
Bartolomé Mitre,Premio recibido,Gran Oficial de la Orden El Sol del Perú,argentina
Bartolomé Mitre,Cargo,presidente de la Nación Argentina,argentina
Bartolomé Mitre,Cargo,senador de Argentina,argentina
Ariel Ibagaza,Lugar de nacimiento,Buenos Aires,argentina
Ariel Ibagaza,Ocupación,futbolista,argentina
Ariel Ibagaza,Ciudadanía,España,argentina
Ariel Ibagaza,Fecha de nacimiento,1976-10-27,argentina
Ariel Ibagaza,Ciudadanía,Argentina,argentina
Gustavo Eberlein,Lugar de nacimiento,Spiekershausen,argentina
Gustavo Eberlein,Ocupación,ilustrador,argentina
Gustavo Eberlein,Ciudadanía,Argentina,argentina
Gustavo Eberlein,Educado en,Academia de Bellas Artes de Núremberg,argentina
Gustavo Eberlein,Empleador,Academia de las Artes de Berlín,argentina
Gustavo Eberlein,Miembro de,Academia de las Artes de Berlín,argentina
Gustavo Eberlein,Fecha de nacimiento,1847-07-14,argentina
Gustavo Eberlein,Fecha de defunción,1926-02-05,argentina
Gustavo Eberlein,Ocupación,pintor,argentina
Gustavo Eberlein,Ocupación,escultor,argentina
Gustavo Eberlein,Fecha de defunción,1926-03-05,argentina
Gustavo Eberlein,Educado en,Academia de las Artes de Berlín,argentina
Gustavo Eberlein,Educado en,Kunstgewerbeschule Nürnberg,argentina
Héctor Sesi Cúper,Lugar de nacimiento,Chabás,argentina
Héctor Sesi Cúper,Ocupación,entrenador,argentina
Héctor Sesi Cúper,Ciudadanía,Argentina,argentina
Héctor Sesi Cúper,Fecha de nacimiento,1955-11-16,argentina
Héctor Sesi Cúper,Ocupación,futbolista,argentina
Kily González,Lugar de nacimiento,Rosario,argentina
Kily González,Ocupación,entrenador,argentina
Kily González,Ciudadanía,Argentina,argentina
Kily González,Fecha de nacimiento,1974-08-04,argentina
Kily González,Ocupación,futbolista,argentina
Leandro Cufré,Lugar de nacimiento,La Plata,argentina
Leandro Cufré,Ocupación,entrenador,argentina
Leandro Cufré,Ciudadanía,Argentina,argentina
Leandro Cufré,Fecha de nacimiento,1978-05-09,argentina
Leandro Cufré,Ocupación,futbolista,argentina
José González,Lugar de nacimiento,Gotemburgo,argentina
José González,Ocupación,cantante,argentina
José González,Ciudadanía,Suecia,argentina
José González,Educado en,Universidad de Gotemburgo,argentina
José González,Premio recibido,Musikexportpriset,argentina
José González,Fecha de nacimiento,1978-07-31,argentina
José González,Ocupación,cantautor,argentina
José González,Ocupación,compositor de canciones,argentina
José González,Ocupación,guitarrista,argentina
José González,Ciudadanía,Argentina,argentina
Horacio Elizondo,Lugar de nacimiento,Quilmes,argentina
Horacio Elizondo,Ocupación,árbitro de fútbol,argentina
Horacio Elizondo,Ciudadanía,Argentina,argentina
Horacio Elizondo,Cargo,árbitro FIFA,argentina
Horacio Elizondo,Fecha de nacimiento,1963-11-04,argentina
Franco Di Santo,Lugar de nacimiento,Mendoza,argentina
Franco Di Santo,Ocupación,futbolista,argentina
Franco Di Santo,Ciudadanía,Argentina,argentina
Franco Di Santo,Fecha de nacimiento,1989-04-07,argentina
Luis Monti,Lugar de nacimiento,Buenos Aires,argentina
Luis Monti,Ocupación,entrenador,argentina
Luis Monti,Ciudadanía,Argentina,argentina
Luis Monti,Fecha de nacimiento,1901-05-15,argentina
Luis Monti,Fecha de defunción,1983-09-09,argentina
Luis Monti,Ocupación,futbolista,argentina
Santiago Solari,Lugar de nacimiento,Rosario,argentina
Santiago Solari,Ocupación,entrenador,argentina
Santiago Solari,Ciudadanía,Argentina,argentina
Santiago Solari,Educado en,Universidad Stockton,argentina
Santiago Solari,Fecha de nacimiento,1976-10-07,argentina
Santiago Solari,Ocupación,futbolista,argentina
Manuel Belgrano,Lugar de nacimiento,Buenos Aires,argentina
Manuel Belgrano,Ocupación,abogado,argentina
Manuel Belgrano,Ciudadanía,Argentina,argentina
Manuel Belgrano,Educado en,Universidad de Salamanca,argentina
Manuel Belgrano,Fecha de nacimiento,1770-06-03,argentina
Manuel Belgrano,Fecha de defunción,1820-06-20,argentina
Manuel Belgrano,Ocupación,militar,argentina
Manuel Belgrano,Ocupación,político,argentina
Manuel Belgrano,Ocupación,jurista,argentina
Manuel Belgrano,Ocupación,economista,argentina
Manuel Belgrano,Ocupación,periodista,argentina
Manuel Belgrano,Educado en,Universidad de Valladolid,argentina
José Néstor Pékerman,Lugar de nacimiento,Villa Domínguez,argentina
José Néstor Pékerman,Ocupación,entrenador,argentina
José Néstor Pékerman,Ciudadanía,Argentina,argentina
José Néstor Pékerman,Premio recibido,Cruz de Plata de la Orden de Boyacá,argentina
José Néstor Pékerman,Fecha de nacimiento,1949-09-03,argentina
José Néstor Pékerman,Ocupación,futbolista,argentina
Sergio Goycochea,Lugar de nacimiento,Buenos Aires,argentina
Sergio Goycochea,Ocupación,futbolista,argentina
Sergio Goycochea,Ciudadanía,Argentina,argentina
Sergio Goycochea,Fecha de nacimiento,1963-10-17,argentina
Sergio Goycochea,Ocupación,periodista,argentina
Cristian Daniel Ledesma,Lugar de nacimiento,Buenos Aires,argentina
Cristian Daniel Ledesma,Ocupación,futbolista,argentina
Cristian Daniel Ledesma,Ciudadanía,Italia,argentina
Cristian Daniel Ledesma,Fecha de nacimiento,1982-09-24,argentina
