entidad,relacion,objeto,source_file
Reinaldo Arenas Fuentes,Lugar de nacimiento,Aguas Claras,cuba
Reinaldo Arenas Fuentes,Ocupación,escritor,cuba
Reinaldo Arenas Fuentes,Ciudadanía,Cuba,cuba
Reinaldo Arenas Fuentes,Obra notable,Antes que anochezca,cuba
Reinaldo Arenas Fuentes,Premio recibido,Beca Guggenheim,cuba
Reinaldo Arenas Fuentes,Fecha de nacimiento,1943-07-16,cuba
Reinaldo Arenas Fuentes,Fecha de defunción,1990-12-07,cuba
Reinaldo Arenas Fuentes,Ocupación,poeta,cuba
Reinaldo Arenas Fuentes,Ocupación,bibliotecario,cuba
Reinaldo Arenas Fuentes,Ocupación,dramaturgo,cuba
Reinaldo Arenas Fuentes,Ocupación,novelista,cuba
Iván Pedroso,Lugar de nacimiento,La Habana,cuba
Iván Pedroso,Ocupación,entrenador,cuba
Iván Pedroso,Ciudadanía,Cuba,cuba
Iván Pedroso,Fecha de nacimiento,1972-12-17,cuba
Iván Pedroso,Ocupación,atleta,cuba
Compay Segundo,Lugar de nacimiento,Santiago de Cuba,cuba
Compay Segundo,Ocupación,compositor,cuba
Compay Segundo,Ciudadanía,Cuba,cuba
Compay Segundo,Obra notable,"Malabana, (película de 2001)",cuba
Compay Segundo,Miembro de,Dúo Los Compadres,cuba
Compay Segundo,Fecha de nacimiento,1907-11-18,cuba
Compay Segundo,Fecha de defunción,2003-07-13,cuba
Compay Segundo,Ocupación,cantante,cuba
Compay Segundo,Ocupación,compositor de canciones,cuba
Compay Segundo,Ocupación,guitarrista,cuba
Ibrahim Ferrer,Lugar de nacimiento,San Luis,cuba
Ibrahim Ferrer,Ocupación,cantante,cuba
Ibrahim Ferrer,Ciudadanía,Cuba,cuba
Ibrahim Ferrer,Miembro de,Buena Vista Social Club,cuba
Ibrahim Ferrer,Premio recibido,premio Grammy al mejor álbum latino tropical,cuba
Ibrahim Ferrer,Fecha de nacimiento,1927-02-20,cuba
Ibrahim Ferrer,Fecha de defunción,2005-08-06,cuba
Ibrahim Ferrer,Ocupación,músico,cuba
Ibrahim Ferrer,Premio recibido,Premio Grammy Latino al mejor artista nuevo,cuba
Ibrahim Ferrer,Premio recibido,Premio Grammy latino por mejor álbum tropical tradicional,cuba
Dave Lombardo,Lugar de nacimiento,La Habana,cuba
Dave Lombardo,Ocupación,baterista,cuba
Dave Lombardo,Ciudadanía,Estados Unidos,cuba
Dave Lombardo,Educado en,Pius X High School,cuba
Dave Lombardo,Miembro de,Slayer,cuba
Dave Lombardo,Fecha de nacimiento,1965-02-16,cuba
Dave Lombardo,Ocupación,músico,cuba
Dave Lombardo,Ocupación,percusionista,cuba
Dave Lombardo,Ocupación,músico de estudio,cuba
Dave Lombardo,Ciudadanía,Cuba,cuba
Dave Lombardo,Educado en,South Gate High School,cuba
Dave Lombardo,Miembro de,Grip Inc.,cuba
Dave Lombardo,Miembro de,Mr. Bungle,cuba
Dave Lombardo,Miembro de,Fantômas,cuba
Dave Lombardo,Miembro de,Dead Cross,cuba
Juan Almeida Bosque,Ocupación,compositor,cuba
Juan Almeida Bosque,Premio recibido,Premio Casa de las Américas,cuba
Juan Almeida Bosque,Premio recibido,Héroe de la República de Cuba,cuba
La Habana,jefe de gobierno,Marta Hernández Romero,cuba
La Habana,jefe de gobierno,Reynaldo García Zapata,cuba
La Habana,país,Cuba,cuba
La Habana,instancia de,ciudad,cuba
La Habana,instancia de,ciudad más grande,cuba
actor,instancia de,profesión,cuba
actor,instancia de,ocupación,cuba
actor,instancia de,grupo de ocupaciones de la CIUO,cuba
actor,subclase de,artista escénico,cuba
Cuba,miembro de,Organización Mundial de la Salud,cuba
Cuba,miembro de,Organización Mundial del Comercio,cuba
Cuba,miembro de,Interpol,cuba
Cuba,miembro de,Alianza Bolivariana para América,cuba
Cuba,miembro de,Unión Postal Universal,cuba
cantante,instancia de,grupo de ocupaciones de la CIUO,cuba
cantante,instancia de,ocupación en la música,cuba
cantante,subclase de,músico,cuba
cantante,ámbito de la ocupación,canto,cuba
compositor,instancia de,ocupación,cuba
compositor,instancia de,profesión musical,cuba
compositor,subclase de,autor,cuba
compositor,subclase de,músico,cuba
compositor,santo patrón,Cecilia de Roma,cuba
director de orquesta,instancia de,profesión,cuba
director de orquesta,instancia de,cargo,cuba
director de orquesta,instancia de,profesión musical,cuba
director de orquesta,subclase de,músico,cuba
director de orquesta,subclase de,artista escénico,cuba
Cumanayagua,país,Cuba,cuba
Cumanayagua,instancia de,municipio de Cuba,cuba
Cumanayagua,situado en la entidad territorial administrativa,Provincia de Cienfuegos,cuba
escritor,instancia de,profesión,cuba
escritor,instancia de,ocupación,cuba
escritor,subclase de,autor,cuba
escritor,subclase de,artista,cuba
Francia,jefe de gobierno,Sébastien Lecornu,cuba
Francia,continente,Europa,cuba
Francia,instancia de,país,cuba
Francia,instancia de,república,cuba
Francia,instancia de,estado soberano,cuba
Sagua la Grande,país,Cuba,cuba
Sagua la Grande,instancia de,ciudad,cuba
Sagua la Grande,instancia de,municipio de Cuba,cuba
Sagua la Grande,comparte fronteras con,Bahía de Santa Clara,cuba
Sagua la Grande,situado en la entidad territorial administrativa,Provincia de Villa Clara,cuba
novelista,instancia de,profesión,cuba
novelista,subclase de,escritor,cuba
novelista,ámbito de la ocupación,novela,cuba
novelista,ámbito de la ocupación,narrativa,cuba
novelista,categoría principal del tema,Categoría:Novelistas,cuba
Estados Unidos,forma de gobierno,república,cuba
Estados Unidos,forma de gobierno,presidencialismo,cuba
Estados Unidos,forma de gobierno,república federal,cuba
Estados Unidos,nombrado en referencia a,América,cuba
Estados Unidos,subdividido en (división administrativa),California,cuba
Universidad Estatal de Florida,país,Estados Unidos,cuba
Universidad Estatal de Florida,instancia de,escuela,cuba
Universidad Estatal de Florida,instancia de,universidad pública,cuba
Universidad Estatal de Florida,instancia de,institución educativa pública de los Estados Unidos,cuba
Universidad Estatal de Florida,situado en la entidad territorial administrativa,Tallahassee,cuba
Lima,jefe de gobierno,Rafael López Aliaga,cuba
Lima,país,Perú,cuba
Lima,continente,América del Sur,cuba
Lima,instancia de,ciudad,cuba
Lima,instancia de,megaciudad,cuba
Universidad Nacional Mayor de San Marcos,país,Perú,cuba
Universidad Nacional Mayor de San Marcos,instancia de,monumento histórico,cuba
Universidad Nacional Mayor de San Marcos,instancia de,bien cultural,cuba
Universidad Nacional Mayor de San Marcos,instancia de,editor de acceso abierto,cuba
Universidad Nacional Mayor de San Marcos,instancia de,universidad pública de investigación,cuba
Cienfuegos,país,Cuba,cuba
Cienfuegos,instancia de,ciudad,cuba
Cienfuegos,instancia de,municipio de Cuba,cuba
Cienfuegos,instancia de,gran ciudad,cuba
Cienfuegos,situado en la entidad territorial administrativa,Provincia de Cienfuegos,cuba
yudoca,instancia de,profesión,cuba
yudoca,instancia de,ocupación,cuba
yudoca,subclase de,deportista,cuba
yudoca,subclase de,artista marcial,cuba
Santa Clara,país,Cuba,cuba
Santa Clara,instancia de,ciudad,cuba
Santa Clara,instancia de,municipio de Cuba,cuba
Santa Clara,instancia de,gran ciudad,cuba
Santa Clara,situado en la entidad territorial administrativa,Provincia de Villa Clara,cuba
ciclista de pista,instancia de,profesión,cuba
ciclista de pista,subclase de,ciclista,cuba
ciclista de pista,ámbito de la ocupación,ciclismo en pista,cuba
ciclista de pista,categoría principal del tema,Categoría:Ciclistas de pista,cuba
Camagüey,país,Cuba,cuba
Camagüey,instancia de,ciudad,cuba
Camagüey,instancia de,municipio de Cuba,cuba
Camagüey,instancia de,gran ciudad,cuba
Camagüey,idioma oficial,español,cuba
atleta,instancia de,ocupación,cuba
atleta,subclase de,deportista,cuba
atleta,ámbito de la ocupación,atletismo,cuba
atleta,ámbito de la ocupación,Máster,cuba
atleta,ámbito de la ocupación,atletismo de pista y campo,cuba
Italia,miembro de,OTAN,cuba
Italia,miembro de,Fondo Monetario Internacional,cuba
Italia,miembro de,UNESCO,cuba
Italia,miembro de,Organización Mundial de la Salud,cuba
Italia,miembro de,Organización Mundial del Comercio,cuba
Sancti Spíritus,país,Cuba,cuba
Sancti Spíritus,instancia de,ciudad,cuba
Sancti Spíritus,instancia de,asentamiento,cuba
Sancti Spíritus,instancia de,municipio de Cuba,cuba
Sancti Spíritus,instancia de,gran ciudad,cuba
tirador,instancia de,profesión,cuba
tirador,subclase de,deportista,cuba
tirador,subclase de,tirador,cuba
tirador,ámbito de la ocupación,tiro deportivo,cuba
tirador,ámbito de la ocupación,Tiro Práctico,cuba
España,jefe de gobierno,Pedro Sánchez,cuba
España,continente,Europa,cuba
España,instancia de,país,cuba
España,instancia de,Estado nación,cuba
España,instancia de,reino,cuba
economista,instancia de,profesión,cuba
economista,instancia de,grupo de ocupaciones de la CIUO,cuba
economista,subclase de,científico social,cuba
economista,subclase de,profesionales sociales y religiosos,cuba
economista,ámbito de la ocupación,economía,cuba
Santiago de Cuba,país,Cuba,cuba
Santiago de Cuba,instancia de,ciudad,cuba
Santiago de Cuba,instancia de,municipio de Cuba,cuba
Santiago de Cuba,instancia de,gran ciudad,cuba
Santiago de Cuba,comparte fronteras con,Guamá,cuba
Gibara,país,Cuba,cuba
Gibara,instancia de,ciudad,cuba
Gibara,instancia de,municipio de Cuba,cuba
Gibara,situado en la entidad territorial administrativa,Provincia de Holguín,cuba
Gibara,ciudad hermana,El Prat de Llobregat,cuba
guionista,sujeto tiene rol,escritor,cuba
guionista,instancia de,profesión del cine,cuba
guionista,género,guion,cuba
guionista,subclase de,escritor,cuba
Tres tristes tigres,instancia de,obra literaria,cuba
Tres tristes tigres,autor,Guillermo Cabrera Infante,cuba
Tres tristes tigres,editorial,Seix Barral,cuba
Tres tristes tigres,idioma de la obra o del nombre,español,cuba
Tres tristes tigres,país de origen,Cuba,cuba
Premio Miguel de Cervantes,país,España,cuba
Premio Miguel de Cervantes,instancia de,premio literario,cuba
Premio Miguel de Cervantes,nombrado en referencia a,Miguel de Cervantes,cuba
Premio Miguel de Cervantes,categoría principal del tema,Categoría:Premio Cervantes,cuba
Premio Miguel de Cervantes,conferido por,Ministerio de Cultura de España,cuba
militar,instancia de,profesión,cuba
militar,instancia de,ocupación,cuba
militar,subclase de,empleado,cuba
militar,subclase de,guerrero,cuba
militar,opuesto a,civil,cuba
Universidad de La Habana,país,Cuba,cuba
Universidad de La Habana,instancia de,universidad pública,cuba
Universidad de La Habana,instancia de,editor de acceso abierto,cuba
Universidad de La Habana,fundador,Inocencio XIII,cuba
Universidad de La Habana,situado en la entidad territorial administrativa,La Habana,cuba
diputado de la Asamblea Nacional del Poder Popular de Cuba,país,Cuba,cuba
diputado de la Asamblea Nacional del Poder Popular de Cuba,instancia de,cargo,cuba
diputado de la Asamblea Nacional del Poder Popular de Cuba,subclase de,parlamentario,cuba
diputado de la Asamblea Nacional del Poder Popular de Cuba,forma parte de,Asamblea Nacional del Poder Popular de Cuba,cuba
diputado de la Asamblea Nacional del Poder Popular de Cuba,categoría principal del tema,Categoría:Diputados por Legislatura de Cuba,cuba
provincia de Guantánamo,país,Cuba,cuba
provincia de Guantánamo,instancia de,provincia de Cuba,cuba
provincia de Guantánamo,capital,Guantánamo,cuba
provincia de Guantánamo,comparte fronteras con,Provincia de Holguín,cuba
provincia de Guantánamo,comparte fronteras con,Provincia de Santiago de Cuba,cuba
boxeador,instancia de,profesión,cuba
boxeador,subclase de,deportista,cuba
boxeador,subclase de,artista marcial,cuba
boxeador,ámbito de la ocupación,boxeo,cuba
boxeador,ámbito de la ocupación,boxeo aficionado,cuba
Orden Olímpica de Plata,instancia de,grado de una orden,cuba
Orden Olímpica de Plata,forma parte de,Orden Olímpica,cuba
Aguas Claras,país,Cuba,cuba
Aguas Claras,instancia de,asentamiento,cuba
Aguas Claras,situado en la entidad territorial administrativa,Provincia de Holguín,cuba
Antes que anochezca,instancia de,obra literaria,cuba
Antes que anochezca,autor,Reinaldo Arenas Fuentes,cuba
Antes que anochezca,género,autobiografía,cuba
Antes que anochezca,género,Literatura de temática LGBT,cuba
Antes que anochezca,representa a,Reinaldo Arenas Fuentes,cuba
Beca Guggenheim,país,Estados Unidos,cuba
Beca Guggenheim,instancia de,beca,cuba
Beca Guggenheim,instancia de,evento anual,cuba
Beca Guggenheim,campo de trabajo,ciencia,cuba
Beca Guggenheim,campo de trabajo,música,cuba
entrenador,instancia de,profesión,cuba
entrenador,instancia de,cargo,cuba
entrenador,instancia de,ocupación,cuba
entrenador,subclase de,posición de juego,cuba
entrenador,subclase de,personalidad del deporte,cuba
"Malabana, (película de 2001)",instancia de,película,cuba
"Malabana, (película de 2001)",guionista,Leonardo Padura Fuentes,cuba
"Malabana, (película de 2001)",guionista,Daniel Chavarría,cuba
"Malabana, (película de 2001)",música de,Compay Segundo,cuba
"Malabana, (película de 2001)",música de,Alberto Tafuri,cuba
Dúo Los Compadres,país,Cuba,cuba
Dúo Los Compadres,instancia de,dúo musical,cuba
Dúo Los Compadres,instancia de,dúo de hermanos o hermanas,cuba
Dúo Los Compadres,fundador,Compay Segundo,cuba
Dúo Los Compadres,fundador,Lorenzo Hierrezuelo,cuba
San Luis,país,Cuba,cuba
San Luis,instancia de,municipio de Cuba,cuba
San Luis,situado en la entidad territorial administrativa,Provincia de Santiago de Cuba,cuba
San Luis,ciudad hermana,Elda,cuba
Buena Vista Social Club,instancia de,grupo musical,cuba
Buena Vista Social Club,género,son cubano,cuba
Buena Vista Social Club,nombrado en referencia a,Buenavista Social Club,cuba
Buena Vista Social Club,premio recibido,International Latin Music Hall of Fame,cuba
Buena Vista Social Club,sello discográfico,World Circuit,cuba
premio Grammy al mejor álbum latino tropical,país,Estados Unidos,cuba
premio Grammy al mejor álbum latino tropical,instancia de,categoría de un premio,cuba
premio Grammy al mejor álbum latino tropical,forma parte de,Premios Grammy,cuba
baterista,instancia de,ocupación,cuba
baterista,instancia de,profesión musical,cuba
baterista,subclase de,percusionista,cuba
baterista,se dice que es lo mismo que,tambor,cuba
Slayer,categoría de miembros,Categoría:Miembros de Slayer,cuba
Slayer,país,Estados Unidos,cuba
Slayer,instancia de,banda de heavy metal,cuba
Slayer,género,thrash metal,cuba
Slayer,premio recibido,Premios Grammy,cuba
Federico Laredo Brú,Lugar de nacimiento,San Juan de los Remedios,cuba
Federico Laredo Brú,Ocupación,abogado,cuba
Federico Laredo Brú,Ciudadanía,Cuba,cuba
Federico Laredo Brú,Educado en,Universidad de La Habana,cuba
Federico Laredo Brú,Cargo,Presidente de Cuba,cuba
Federico Laredo Brú,Fecha de nacimiento,1875-04-23,cuba
Federico Laredo Brú,Fecha de defunción,1946-07-07,cuba
Federico Laredo Brú,Ocupación,militar,cuba
Federico Laredo Brú,Ocupación,político,cuba
Abel Prieto,Lugar de nacimiento,Pinar del Río,cuba
Abel Prieto,Ocupación,escritor,cuba
Abel Prieto,Ciudadanía,Cuba,cuba
Abel Prieto,Educado en,Universidad de La Habana,cuba
Abel Prieto,Miembro de,Unión de Escritores y Artistas de Cuba,cuba
Abel Prieto,Cargo,asesor político,cuba
Abel Prieto,Fecha de nacimiento,1950-11-11,cuba
Abel Prieto,Ocupación,político,cuba
Abel Prieto,Cargo,Ministro de Cultura de Cuba,cuba
Abel Santamaría,Lugar de nacimiento,Encrucijada,cuba
Abel Santamaría,Ocupación,militar,cuba
Abel Santamaría,Ciudadanía,Cuba,cuba
Abel Santamaría,Fecha de nacimiento,1927-10-20,cuba
Abel Santamaría,Fecha de defunción,1953-07-26,cuba
Abel Santamaría,Ocupación,guerrillero,cuba
Abel Santamaría,Ocupación,contador,cuba
Abelardo Colomé Ibarra,Lugar de nacimiento,Santiago de Cuba,cuba
Abelardo Colomé Ibarra,Ocupación,militar,cuba
Abelardo Colomé Ibarra,Ciudadanía,Cuba,cuba
Abelardo Colomé Ibarra,Cargo,diputado de la Asamblea Nacional del Poder Popular de Cuba,cuba
Abelardo Colomé Ibarra,Premio recibido,Héroe de la República de Cuba,cuba
Abelardo Colomé Ibarra,Fecha de nacimiento,1939-09-13,cuba
Abelardo Colomé Ibarra,Ocupación,político,cuba
Abelardo Colomé Ibarra,Premio recibido,Orden Playa Girón,cuba
Abelardo Colomé Ibarra,Premio recibido,Orden Máximo Gómez,cuba
Abelardo Colomé Ibarra,Cargo,Ministro del interior de Cuba,cuba
Orlando Bosch Ávila,Lugar de nacimiento,Provincia de Villa Clara,cuba
Orlando Bosch Ávila,Ocupación,terrorista,cuba
Orlando Bosch Ávila,Ciudadanía,Cuba,cuba
Orlando Bosch Ávila,Educado en,Universidad de La Habana,cuba
Orlando Bosch Ávila,Empleador,Agencia Central de Inteligencia,cuba
Orlando Bosch Ávila,Miembro de,rebelión del Escambray,cuba
Orlando Bosch Ávila,Fecha de nacimiento,1926-08-18,cuba
Orlando Bosch Ávila,Fecha de defunción,2011-04-27,cuba
Tomás Estrada Palma,Lugar de nacimiento,Bayamo,cuba
Tomás Estrada Palma,Ocupación,militar,cuba
Tomás Estrada Palma,Ciudadanía,Cuba,cuba
Tomás Estrada Palma,Cargo,Presidente de Cuba,cuba
Tomás Estrada Palma,Fecha de nacimiento,1835-07-09,cuba
Tomás Estrada Palma,Fecha de defunción,1908-11-04,cuba
Tomás Estrada Palma,Ocupación,político,cuba
Tomás Estrada Palma,Ciudadanía,Imperio Español,cuba
Harold Gramatges,Lugar de nacimiento,Santiago de Cuba,cuba
Harold Gramatges,Ocupación,compositor,cuba
Harold Gramatges,Ciudadanía,Cuba,cuba
Harold Gramatges,Premio recibido,Premio Tomás Luis de Victoria,cuba
Harold Gramatges,Fecha de nacimiento,1918-09-26,cuba
Harold Gramatges,Fecha de defunción,2008-12-16,cuba
Harold Gramatges,Ocupación,pianista,cuba
Adalberto Álvarez,Lugar de nacimiento,La Habana,cuba
Adalberto Álvarez,Ocupación,compositor,cuba
Adalberto Álvarez,Ciudadanía,Cuba,cuba
Adalberto Álvarez,Fecha de nacimiento,1948-11-22,cuba
Adalberto Álvarez,Fecha de defunción,2021-09-01,cuba
Adalberto Álvarez,Ocupación,pianista,cuba
Adalberto Álvarez,Ocupación,compositor de canciones,cuba
Cándido Fabré,Lugar de nacimiento,San Luis,cuba
Cándido Fabré,Ocupación,compositor,cuba
Cándido Fabré,Ciudadanía,Cuba,cuba
Cándido Fabré,Fecha de nacimiento,1957-09-20,cuba
Cándido Fabré,Ocupación,cantante,cuba
Miguel Calderón Gómez,Lugar de nacimiento,La Habana,cuba
Miguel Calderón Gómez,Ocupación,baloncestista,cuba
Miguel Calderón Gómez,Ciudadanía,Cuba,cuba
Miguel Calderón Gómez,Fecha de nacimiento,1950-10-30,cuba
Miguel Calderón Gómez,Fecha de defunción,2025-09-18,cuba
Miguel Calderón Gómez,Ocupación,entrenador de baloncesto,cuba
Rafael Cañizares,Lugar de nacimiento,Cuba,cuba
Rafael Cañizares,Ocupación,baloncestista,cuba
Rafael Cañizares,Ciudadanía,Cuba,cuba
Rafael Cañizares,Fecha de nacimiento,1950-03-24,cuba
Alejandro Ortiz Herrera,Lugar de nacimiento,Cuba,cuba
Alejandro Ortiz Herrera,Ocupación,baloncestista,cuba
Alejandro Ortiz Herrera,Ciudadanía,Cuba,cuba
Alejandro Ortiz Herrera,Fecha de nacimiento,1952-05-03,cuba
Pablo García,Lugar de nacimiento,Las Villas,cuba
Pablo García,Ocupación,baloncestista,cuba
Pablo García,Ciudadanía,Cuba,cuba
Pablo García,Fecha de nacimiento,1946-02-03,cuba
José Miguel Álvarez,Lugar de nacimiento,Pinar del Río,cuba
José Miguel Álvarez,Ocupación,baloncestista,cuba
José Miguel Álvarez,Ciudadanía,Cuba,cuba
José Miguel Álvarez,Fecha de nacimiento,1949-11-26,cuba
José Miguel Álvarez,Fecha de defunción,2016-05-31,cuba
Óscar Varona,Lugar de nacimiento,Cuba,cuba
Óscar Varona,Ocupación,baloncestista,cuba
Óscar Varona,Ciudadanía,Cuba,cuba
Óscar Varona,Fecha de nacimiento,1949-07-22,cuba
Tomás Herrera Martínez,Lugar de nacimiento,Santiago de Cuba,cuba
Tomás Herrera Martínez,Ocupación,baloncestista,cuba
Tomás Herrera Martínez,Ciudadanía,Cuba,cuba
Tomás Herrera Martínez,Fecha de nacimiento,1950-12-21,cuba
Tomás Herrera Martínez,Fecha de defunción,2020-10-18,cuba
Franklin Standard,Lugar de nacimiento,La Habana,cuba
Franklin Standard,Ocupación,baloncestista,cuba
Franklin Standard,Ciudadanía,Cuba,cuba
Franklin Standard,Fecha de nacimiento,1949-06-08,cuba
Franklin Standard,Fecha de defunción,2021-10-01,cuba
Conrado Pérez,Lugar de nacimiento,Provincia de Villa Clara,cuba
Conrado Pérez,Ocupación,baloncestista,cuba
Conrado Pérez,Ciudadanía,Cuba,cuba
Conrado Pérez,Fecha de nacimiento,1950-12-21,cuba
Ruperto Herrera Tabio,Lugar de nacimiento,La Habana,cuba
Ruperto Herrera Tabio,Ocupación,baloncestista,cuba
Ruperto Herrera Tabio,Ciudadanía,Cuba,cuba
Ruperto Herrera Tabio,Premio recibido,Salón de la Fama FIBA,cuba
Ruperto Herrera Tabio,Fecha de nacimiento,1949-12-06,cuba
Juan Domecq,Lugar de nacimiento,Cuba,cuba
Juan Domecq,Ocupación,baloncestista,cuba
Juan Domecq,Ciudadanía,Cuba,cuba
Juan Domecq,Fecha de nacimiento,1950-06-10,cuba
San Juan de los Remedios,país,Cuba,cuba
San Juan de los Remedios,instancia de,municipio de Cuba,cuba
