entidad,relacion,objeto
Rodulfo Brito Foucher,Lugar de nacimiento,Villahermosa
Rodulfo Brito Foucher,Ocupación,abogado
Rodulfo Brito Foucher,Ciudadanía,México
Rodulfo Brito Foucher,Empleador,Universidad Nacional Autónoma de México
Rodulfo Brito Foucher,Premio recibido,doctor honoris causa por la Universidad Laval
Rodulfo Brito Foucher,Fecha de nacimiento,1899-11-08
Rodulfo Brito Foucher,Fecha de defunción,1970-05-15
Rodulfo Brito Foucher,Ocupación,jurista
Rodulfo Brito Foucher,Ocupación,profesor universitario
Marco Fabián de la Mora,Lugar de nacimiento,Guadalajara
Marco Fabián de la Mora,Ocupación,futbolista
Marco Fabián de la Mora,Ciudadanía,México
Marco Fabián de la Mora,Fecha de nacimiento,1989-07-21
Eizi Matuda,Lugar de nacimiento,prefectura de Nagasaki
Eizi Matuda,Ocupación,catedrático
Eizi Matuda,Ciudadanía,Japón
Eizi Matuda,Educado en,Universidad de Tokio
Eizi Matuda,Empleador,Universidad Nacional Autónoma de México
Eizi Matuda,Fecha de nacimiento,1894-04-20
Eizi Matuda,Fecha de defunción,1978-02-12
Eizi Matuda,Ocupación,recolector de plantas
Eizi Matuda,Ocupación,botánico
Eizi Matuda,Ciudadanía,México
Eizi Matuda,Ciudadanía,Imperio del Japón
Stephen F. Austin,Lugar de nacimiento,Condado de Wythe
Stephen F. Austin,Ocupación,político
Stephen F. Austin,Ciudadanía,Estados Unidos
Stephen F. Austin,Educado en,Universidad Transylvania
Stephen F. Austin,Fecha de nacimiento,1793-11-03
Stephen F. Austin,Fecha de defunción,1836-12-27
Stephen F. Austin,Ciudadanía,México
Stephen F. Austin,Ciudadanía,República de Texas
Stephen F. Austin,Educado en,Bacon Academy
Rafael Coronel,Lugar de nacimiento,Zacatecas
Rafael Coronel,Ocupación,pintor
Rafael Coronel,Ciudadanía,México
Rafael Coronel,Educado en,"Escuela Nacional de Pintura, Escultura y Grabado La Esmeralda"
Rafael Coronel,Fecha de nacimiento,1931-10-24
Rafael Coronel,Fecha de defunción,2019-05-07
Álvaro Corcuera,Lugar de nacimiento,Ciudad de México
Álvaro Corcuera,Ocupación,sacerdote católico
Álvaro Corcuera,Ciudadanía,México
Álvaro Corcuera,Educado en,Universidad Pontificia de Santo Tomás de Aquino
Álvaro Corcuera,Cargo,superior general
Álvaro Corcuera,Fecha de nacimiento,1957-07-22
Álvaro Corcuera,Fecha de defunción,2014-06-30
Álvaro Corcuera,Ocupación,legionario de Cristo
Álvaro Corcuera,Educado en,Pontificia Universidad Gregoriana
Álvaro Corcuera,Educado en,Universidad Anáhuac
Álvaro Gaxiola,Lugar de nacimiento,Guadalajara
Álvaro Gaxiola,Ocupación,saltador
Álvaro Gaxiola,Ciudadanía,México
Álvaro Gaxiola,Educado en,Universidad de Míchigan
Álvaro Gaxiola,Fecha de nacimiento,1937-01-26
Álvaro Gaxiola,Fecha de defunción,2003-08-18
Ricardo Arredondo,Lugar de nacimiento,Apatzingán
Ricardo Arredondo,Ocupación,boxeador
Ricardo Arredondo,Ciudadanía,México
Ricardo Arredondo,Fecha de nacimiento,1949-05-26
Ricardo Arredondo,Fecha de defunción,1991-09-20
Ángel Antonio León,Lugar de nacimiento,México
Ángel Antonio León,Ocupación,futbolista
Ángel Antonio León,Ciudadanía,México
Ángel Antonio León,Fecha de nacimiento,2000-01-01
Ángel Antonio León,Fecha de defunción,1996-04-16
Angel Bracho,Lugar de nacimiento,Ciudad de México
Angel Bracho,Ocupación,pintor
Angel Bracho,Ciudadanía,México
Angel Bracho,Fecha de nacimiento,1911-02-14
Angel Bracho,Fecha de defunción,2005-02-01
Angel Bracho,Ocupación,artista gráfico
Angel Bracho,Ocupación,grabador
Villahermosa,país,México
Villahermosa,instancia de,gran ciudad
Villahermosa,instancia de,localidad de México
Villahermosa,situado en la entidad territorial administrativa,Centro
Villahermosa,ciudad hermana,San Bernardino
abogado,instancia de,profesión jurídica
abogado,subclase de,jurista
abogado,santo patrón,Catalina de Alejandría
abogado,santo patrón,Alfonso María de Ligorio
abogado,santo patrón,Raimundo de Peñafort
Guadalajara,jefe de gobierno,Verónica Delgadillo García
Guadalajara,país,México
Guadalajara,instancia de,metrópoli
Guadalajara,instancia de,ciudad global
Guadalajara,instancia de,gran ciudad
futbolista,instancia de,profesión
futbolista,instancia de,ocupación
futbolista,subclase de,jugador competitivo
futbolista,subclase de,Jugador de fútbol
catedrático,instancia de,título de autoridad
catedrático,instancia de,rango académico
catedrático,instancia de,tratamiento protocolario
catedrático,instancia de,ocupación
catedrático,sucedido por,profesor emérito
Condado de Wythe,país,Estados Unidos
Condado de Wythe,instancia de,condado de Virginia
Condado de Wythe,capital,Wytheville
Condado de Wythe,comparte fronteras con,Condado de Smyth
Condado de Wythe,comparte fronteras con,condado de Carroll
político,utiliza,terminología política
político,instancia de,profesión
político,instancia de,frecuentemente
político,subclase de,profesional
Zacatecas,país,México
Zacatecas,instancia de,ciudad
Zacatecas,instancia de,localidad de México
Zacatecas,situado en la entidad territorial administrativa,Municipio de Zacatecas
Zacatecas,ciudad hermana,Málaga
pintor,instancia de,ocupación
pintor,instancia de,profesión artística
pintor,subclase de,artista visual
pintor,santo patrón,Lucas el Evangelista
pintor,ámbito de la ocupación,pintura
Ciudad de México,jefe de gobierno,Clara Brugada
Ciudad de México,país,México
Ciudad de México,continente,América del Norte
Ciudad de México,instancia de,ciudad
Ciudad de México,instancia de,megaciudad
sacerdote católico,instancia de,vocación católica
sacerdote católico,religión,catolicismo
sacerdote católico,religión,Iglesia católica
sacerdote católico,subclase de,sacerdote
sacerdote católico,subclase de,presbítero
saltador,instancia de,profesión
saltador,subclase de,deportista
saltador,ámbito de la ocupación,salto
saltador,categoría principal del tema,Categoría:Saltadores
boxeador,instancia de,profesión
boxeador,subclase de,deportista
boxeador,subclase de,artista marcial
boxeador,ámbito de la ocupación,boxeo
boxeador,ámbito de la ocupación,boxeo aficionado
México,miembro de,Organización de las Naciones Unidas
México,miembro de,Mercosur
México,miembro de,Movimiento Internacional de la Cruz Roja y de la Media Luna Roja
México,miembro de,UNESCO
México,miembro de,Organización Mundial de la Salud
Aarón Galindo,Lugar de nacimiento,Ciudad de México
Aarón Galindo,Ocupación,futbolista
Aarón Galindo,Ciudadanía,México
Aarón Galindo,Fecha de nacimiento,1982-05-08
Ana Rosa Payán Cervera,Ocupación,político
Ana Rosa Payán Cervera,Ciudadanía,México
Ana Rosa Payán Cervera,Educado en,Universidad Autónoma de Yucatán
Ana Rosa Payán Cervera,Cargo,diputado de México
Ana Rosa Payán Cervera,Fecha de nacimiento,1952-01-01
Ana Rosa Payán Cervera,Cargo,senador de México
Fausto Manuel Pinto Rosas,Lugar de nacimiento,Culiacán
Fausto Manuel Pinto Rosas,Ocupación,futbolista
Fausto Manuel Pinto Rosas,Ciudadanía,México
Fausto Manuel Pinto Rosas,Fecha de nacimiento,1983-08-08
Genaro García Luna,Lugar de nacimiento,Ciudad de México
Genaro García Luna,Ocupación,ingeniero
Genaro García Luna,Ciudadanía,México
Genaro García Luna,Educado en,Universidad de Miami
Genaro García Luna,Cargo,ministro
Genaro García Luna,Fecha de nacimiento,1968-07-10
Genaro García Luna,Ocupación,político
Genaro García Luna,Ocupación,agente de policía
Genaro García Luna,Educado en,Universidad Autónoma Metropolitana
Manuel Camacho,Lugar de nacimiento,Jalisco
Manuel Camacho,Ocupación,futbolista
Manuel Camacho,Ciudadanía,México
Manuel Camacho,Fecha de nacimiento,1929-04-06
Manuel Camacho,Fecha de defunción,2008-09-24
Gerardo Torrado,Lugar de nacimiento,Ciudad de México
Gerardo Torrado,Ocupación,futbolista
Gerardo Torrado,Ciudadanía,España
Gerardo Torrado,Educado en,Universidad Iberoamericana
Gerardo Torrado,Fecha de nacimiento,1979-04-30
Gerardo Torrado,Ciudadanía,México
Gerardo Torrado,Educado en,Fessenden School
Pablo Barrera Acosta,Lugar de nacimiento,Tlalnepantla de Baz Municipality
Pablo Barrera Acosta,Ocupación,futbolista
Pablo Barrera Acosta,Ciudadanía,México
Pablo Barrera Acosta,Fecha de nacimiento,1987-06-21
Omar Bravo,Lugar de nacimiento,Los Mochis
Omar Bravo,Ocupación,futbolista
Omar Bravo,Ciudadanía,México
Omar Bravo,Fecha de nacimiento,1980-03-04
Guadalupe Victoria,Lugar de nacimiento,Tamazula de Victoria
Guadalupe Victoria,Ocupación,abogado
Guadalupe Victoria,Ciudadanía,México
Guadalupe Victoria,Educado en,Antiguo Colegio de San Ildefonso
Guadalupe Victoria,Cargo,presidente de México
Guadalupe Victoria,Fecha de nacimiento,1786-09-29
Guadalupe Victoria,Fecha de defunción,1845-03-21
Guadalupe Victoria,Ocupación,militar
Guadalupe Victoria,Ocupación,político
Guadalupe Victoria,Cargo,Gobernador de Puebla
Guadalupe Victoria,Cargo,miembro del Supremo Poder Ejecutivo
Jared Borgetti,Lugar de nacimiento,Culiacán
Jared Borgetti,Ocupación,futbolista
Jared Borgetti,Ciudadanía,México
Jared Borgetti,Fecha de nacimiento,1973-08-14
político,ámbito de la ocupación,política
político,categoría principal del tema,Categoría:Políticos
Culiacán,categoría para las personas que nacieron aquí,Categoría:Nacidos en Culiacán
Culiacán,categoría para las personas que fallecieron aquí,Categoría:Fallecidos en Culiacán
Culiacán,categoría de personas relacionadas,Categoría:Personas de Culiacán
Culiacán,jefe de gobierno,Sergio Torres Félix
Culiacán,país,México
ingeniero,instancia de,profesión
ingeniero,instancia de,cargo
ingeniero,elemento operado,producto
ingeniero,subclase de,trabajador
ingeniero,ámbito de la ocupación,ingeniería
Jalisco,subdividido en (división administrativa),Tlaquepaque
Jalisco,subdividido en (división administrativa),Tequila
Jalisco,subdividido en (división administrativa),Puerto Vallarta
Jalisco,subdividido en (división administrativa),Ciudad Guzmán
Los Mochis,país,México
Los Mochis,instancia de,cabecera municipal
Los Mochis,instancia de,localidad de México
Los Mochis,situado en la entidad territorial administrativa,Municipio de Ahome
Los Mochis,ciudad hermana,Montreal
Tamazula de Victoria,país,México
Tamazula de Victoria,instancia de,asentamiento
Xavier Cortés Rocha,Lugar de nacimiento,Tampico
Xavier Cortés Rocha,Ocupación,arquitecto
Xavier Cortés Rocha,Ciudadanía,México
Xavier Cortés Rocha,Educado en,Universidad Nacional Autónoma de México
Xavier Cortés Rocha,Empleador,Universidad Nacional Autónoma de México
Xavier Cortés Rocha,Fecha de nacimiento,1943-02-24
Xavier Cortés Rocha,Ocupación,urbanista
Xavier Cortés Rocha,Ocupación,pintor
Xavier Cortés Rocha,Ocupación,profesor universitario
Eduardo Hernández Moncada,Lugar de nacimiento,Xalapa-Enríquez
Eduardo Hernández Moncada,Ocupación,compositor
Eduardo Hernández Moncada,Ciudadanía,México
Eduardo Hernández Moncada,Fecha de nacimiento,1899-09-24
Eduardo Hernández Moncada,Fecha de defunción,1995-12-31
Eduardo Hernández Moncada,Ocupación,director de orquesta
Eduardo Hernández Moncada,Ocupación,pianista
Eduardo Hernández Moncada,Ocupación,profesor de música
Pedro Armendáriz,Lugar de nacimiento,Ciudad de México
Pedro Armendáriz,Ocupación,actor
Pedro Armendáriz,Ciudadanía,México
Pedro Armendáriz,Educado en,Universidad Politécnica Estatal de California
Pedro Armendáriz,Fecha de nacimiento,1912-05-09
Pedro Armendáriz,Fecha de defunción,1963-06-18
Pedro Armendáriz,Ocupación,actor de televisión
Pedro Armendáriz,Ocupación,actor de cine
Manuel M. Ponce,Lugar de nacimiento,Zacatecas
Manuel M. Ponce,Ocupación,compositor
Manuel M. Ponce,Ciudadanía,México
Manuel M. Ponce,Educado en,Conservatorio Stern
Manuel M. Ponce,Premio recibido,Premio Nacional de Ciencias y Artes
Manuel M. Ponce,Fecha de nacimiento,1882-12-08
Manuel M. Ponce,Fecha de defunción,1948-04-24
Manuel M. Ponce,Ocupación,pianista
Manuel M. Ponce,Educado en,Conservatorio Giovanni Battista Martini
Martin Vasquez,Lugar de nacimiento,Jalisco
Martin Vasquez,Ocupación,entrenador
Martin Vasquez,Ciudadanía,Estados Unidos
Martin Vasquez,Educado en,"Universidad Estatal de California, Los Ángeles"
Martin Vasquez,Fecha de nacimiento,1963-12-24
Martin Vasquez,Ocupación,futbolista
Martin Vasquez,Ciudadanía,México
Martin Vasquez,Educado en,Alhambra High School
Francisco Fonseca,Lugar de nacimiento,Q189128
Francisco Fonseca,Ocupación,futbolista
Francisco Fonseca,Ciudadanía,México
Francisco Fonseca,Fecha de nacimiento,1979-10-02
Manuel Uribe Garza,Lugar de nacimiento,Q81033
Manuel Uribe Garza,Ciudadanía,México
Manuel Uribe Garza,Fecha de nacimiento,1965-06-11
Manuel Uribe Garza,Fecha de defunción,2014-05-26
Miguel Bernal Jiménez,Lugar de nacimiento,Q200252
Miguel Bernal Jiménez,Ocupación,compositor
Miguel Bernal Jiménez,Ciudadanía,México
Miguel Bernal Jiménez,Empleador,Universidad Loyola Nueva Orleans
Miguel Bernal Jiménez,Fecha de nacimiento,1910-02-16
Miguel Bernal Jiménez,Fecha de defunción,1956-07-26
Miguel Bernal Jiménez,Ocupación,organista
Miguel Bernal Jiménez,Ocupación,musicólogo
Miguel Bernal Jiménez,Ocupación,profesor de música
Antonio Attolini Lack,Lugar de nacimiento,Q26590
Antonio Attolini Lack,Ocupación,arquitecto
Antonio Attolini Lack,Ciudadanía,México
Antonio Attolini Lack,Educado en,Facultad de Arquitectura (Universidad Nacional Autónoma de México)
Antonio Attolini Lack,Empleador,Universidad Nacional Autónoma de México
Antonio Attolini Lack,Fecha de nacimiento,1931-04-24
Antonio Attolini Lack,Fecha de defunción,2012-02-28
Antonio Attolini Lack,Ocupación,pintor
Antonio Attolini Lack,Ocupación,profesor universitario
Tulio Demicheli,Lugar de nacimiento,Buenos Aires
Tulio Demicheli,Ocupación,guionista
Tulio Demicheli,Ciudadanía,México
Tulio Demicheli,Fecha de nacimiento,1914-09-15
Tulio Demicheli,Fecha de defunción,1992-05-25
Tulio Demicheli,Ocupación,director de cine
Tulio Demicheli,Ocupación,productor de cine
Tulio Demicheli,Ocupación,editor de cine
Tampico,país,México
Tampico,instancia de,localidad de México
Tampico,situado en la entidad territorial administrativa,Tampico (municipio)
Tampico,ciudad hermana,Houston
arquitecto,instancia de,profesión
arquitecto,instancia de,título corporativo
arquitecto,instancia de,ocupación
arquitecto,instancia de,grupo de ocupaciones de la CIUO
Xalapa-Enríquez,país,México
Xalapa-Enríquez,instancia de,gran ciudad
Xalapa-Enríquez,instancia de,localidad de México
Xalapa-Enríquez,comparte fronteras con,Coatepec
Xalapa-Enríquez,situado en la entidad territorial administrativa,Xalapa
compositor,instancia de,ocupación
compositor,instancia de,profesión musical
compositor,subclase de,autor
compositor,subclase de,músico
compositor,santo patrón,Cecilia de Roma
actor,instancia de,profesión
actor,instancia de,ocupación
actor,instancia de,grupo de ocupaciones de la CIUO
actor,subclase de,artista escénico
Zacatecas,continente,América del Norte
Zacatecas,instancia de,estado de México
Zacatecas,capital,Zacatecas
Zacatecas,comparte fronteras con,Jalisco
entrenador,instancia de,profesión
entrenador,instancia de,ocupación
entrenador,ámbito de la ocupación,fútbol
entrenador,deporte,fútbol
Buenos Aires,país,Argentina
Buenos Aires,continente,América
Buenos Aires,instancia de,entidad territorial administrativa
Buenos Aires,instancia de,circunscripción electoral
Buenos Aires,instancia de,capital federal
guionista,sujeto tiene rol,escritor
guionista,instancia de,profesión del cine
guionista,género,guion
guionista,subclase de,escritor
Hubertus von Hohenlohe,Lugar de nacimiento,Ciudad de México
Hubertus von Hohenlohe,Ocupación,cantante
Hubertus von Hohenlohe,Ciudadanía,México
Hubertus von Hohenlohe,Fecha de nacimiento,1959-02-02
Hubertus von Hohenlohe,Ocupación,esquiador alpino
Hubertus von Hohenlohe,Ocupación,actor de televisión
Hubertus von Hohenlohe,Ocupación,fotógrafo
Hubertus von Hohenlohe,Ciudadanía,Liechtenstein
Hubertus von Hohenlohe,Ocupación,empresario
Abelardo L. Rodríguez,Lugar de nacimiento,Heroica Guaymas
Abelardo L. Rodríguez,Ocupación,militar
Abelardo L. Rodríguez,Ciudadanía,México
Abelardo L. Rodríguez,Cargo,ministro
Abelardo L. Rodríguez,Fecha de nacimiento,1889-05-12
Abelardo L. Rodríguez,Fecha de defunción,1967-02-13
Abelardo L. Rodríguez,Ocupación,político
Abelardo L. Rodríguez,Cargo,Secretaría de la Defensa Nacional
Abelardo L. Rodríguez,Cargo,presidente de México
Abelardo L. Rodríguez,Cargo,Secretaría de Economía de México
Abelardo L. Rodríguez,Cargo,gobernador de Sonora
Abelardo L. Rodríguez,Cargo,Gobernador de Baja California
Miguel Ángel Ruiz Macías,Lugar de nacimiento,Guadalajara
Miguel Ángel Ruiz Macías,Ocupación,escritor
Miguel Ángel Ruiz Macías,Ciudadanía,México
Miguel Ángel Ruiz Macías,Obra notable,Los cuatro acuerdos
Miguel Ángel Ruiz Macías,Fecha de nacimiento,1952-08-27
Miguel Ángel Ruiz Macías,Ocupación,orador motivacional
Max Ludwig Cetto Day,Lugar de nacimiento,Coblenza
Max Ludwig Cetto Day,Ocupación,arquitecto
Max Ludwig Cetto Day,Ciudadanía,México
Max Ludwig Cetto Day,Educado en,Universidad Técnica de Berlín
Max Ludwig Cetto Day,Empleador,Universidad Nacional Autónoma de México
Max Ludwig Cetto Day,Fecha de nacimiento,1903-02-20
Max Ludwig Cetto Day,Fecha de defunción,1980-04-05
Max Ludwig Cetto Day,Ocupación,historiador
Max Ludwig Cetto Day,Ciudadanía,Alemania
Max Ludwig Cetto Day,Educado en,Universidad Técnica de Múnich
Max Ludwig Cetto Day,Educado en,Universidad Técnica de Darmstadt
Raúl Rojas,Lugar de nacimiento,Ciudad de México
Raúl Rojas,Ocupación,informático teórico
Raúl Rojas,Ciudadanía,México
Raúl Rojas,Educado en,Universidad Libre de Berlín
Raúl Rojas,Empleador,Universidad Libre de Berlín
Raúl Rojas,Premio recibido,Premio Nacional de Ciencias y Artes
Raúl Rojas,Fecha de nacimiento,1955-06-25
Raúl Rojas,Ocupación,matemático
Raúl Rojas,Ocupación,economista
Raúl Rojas,Ocupación,profesor universitario
Raúl Rojas,Premio recibido,University Teacher of the Year
Raúl Rojas,Ciudadanía,Alemania
Raúl Rojas,Educado en,Instituto Politécnico Nacional
Raúl Rojas,Empleador,Universidad de Nevada en Reno
Alfonso Rojo de la Vega,Lugar de nacimiento,Culiacán
Alfonso Rojo de la Vega,Ocupación,entrenador
Alfonso Rojo de la Vega,Ciudadanía,México
Alfonso Rojo de la Vega,Fecha de nacimiento,1895-09-03
Alfonso Rojo de la Vega,Fecha de defunción,1967-05-11
Alfonso Rojo de la Vega,Ocupación,entrenador de baloncesto
Metro,Lugar de nacimiento,Ciudad de México
Metro,Ocupación,luchador profesional
Metro,Ciudadanía,México
Metro,Fecha de nacimiento,1983-12-20
Franz Mayer,Lugar de nacimiento,Mannheim
Franz Mayer,Ocupación,fotógrafo
Franz Mayer,Ciudadanía,México
Franz Mayer,Fecha de nacimiento,1882-09-03
Franz Mayer,Fecha de defunción,1975-06-25
Franz Mayer,Ocupación,financiero
Franz Mayer,Ocupación,vidriero
Franz Mayer,Ocupación,coleccionista de arte
Franz Mayer,Ocupación,filántropo
Franz Mayer,Ciudadanía,Alemania
Paul Westheim,Lugar de nacimiento,Eschwege
Paul Westheim,Ocupación,escritor
Paul Westheim,Ciudadanía,México
Paul Westheim,Fecha de nacimiento,1886-08-07
Paul Westheim,Fecha de defunción,1963-12-21
Paul Westheim,Ocupación,historiador del arte
Paul Westheim,Ocupación,periodista de opinión
Paul Westheim,Ocupación,coleccionista de arte
Paul Westheim,Ciudadanía,Alemania
Fernando Espinosa,Lugar de nacimiento,Ciudad de México
Fernando Espinosa,Ocupación,futbolista
Fernando Espinosa,Ciudadanía,México
Fernando Espinosa,Fecha de nacimiento,1983-05-09
cantante,instancia de,grupo de ocupaciones de la CIUO
cantante,instancia de,ocupación en la música
cantante,subclase de,músico
cantante,ámbito de la ocupación,canto
Heroica Guaymas,país,México
Heroica Guaymas,instancia de,gran ciudad
Heroica Guaymas,instancia de,localidad de México
Heroica Guaymas,situado en la entidad territorial administrativa,Guaymas
Heroica Guaymas,se encuentra en el huso horario,UTC−7
militar,instancia de,profesión
militar,instancia de,ocupación
militar,subclase de,empleado
militar,subclase de,guerrero
militar,opuesto a,civil
escritor,instancia de,profesión
escritor,instancia de,ocupación
escritor,subclase de,autor
escritor,subclase de,artista
Coblenza,jefe de gobierno,David Langner
Coblenza,país,Alemania
Coblenza,instancia de,entidad territorial administrativa
Coblenza,instancia de,Kreisstadt
Coblenza,instancia de,gran ciudad
informático teórico,categoría relacionada,Categoría:Informáticos por país
informático teórico,instancia de,profesión
informático teórico,subclase de,científico
informático teórico,subclase de,analista de sistemas
luchador profesional,instancia de,profesión
luchador profesional,subclase de,luchador
luchador profesional,subclase de,atleta profesional
luchador profesional,ámbito de la ocupación,lucha libre profesional
luchador profesional,ámbito de la ocupación,puroresu
Mannheim,jefe de gobierno,Christian Specht
Mannheim,país,Alemania
Mannheim,instancia de,centro regional mayor
Mannheim,instancia de,Residenz
Mannheim,instancia de,ciudad universitaria
fotógrafo,instancia de,ocupación
fotógrafo,instancia de,agente
fotógrafo,subclase de,artista visual
fotógrafo,santo patrón,Verónica
Eschwege,país,Alemania
Eschwege,instancia de,villa
Eschwege,instancia de,Kreisstadt
Eschwege,instancia de,municipio urbano de Alemania
Octavio Paz,Lugar de nacimiento,Ciudad de México
Octavio Paz,Ocupación,escritor
Octavio Paz,Ciudadanía,México
Octavio Paz,Educado en,Universidad de California en Berkeley
Octavio Paz,Empleador,Universidad de Cambridge
Octavio Paz,Miembro de,Academia Brasileña de Letras
Octavio Paz,Cargo,ambassador of Mexico to India
Octavio Paz,Premio recibido,Premio Nacional de Ciencias y Artes
Octavio Paz,Fecha de nacimiento,1914-03-31
Octavio Paz,Fecha de defunción,1998-04-19
Octavio Paz,Ocupación,poeta
Octavio Paz,Ocupación,político
Octavio Paz,Ocupación,diplomático
Octavio Paz,Ocupación,traductor
Octavio Paz,Ocupación,letrista
Octavio Paz,Ciudadanía,Segunda República Española
Octavio Paz,Educado en,Universidad Nacional Autónoma de México
Octavio Paz,Educado en,Colegio Williams
Octavio Paz,Empleador,Sorbonne Universidad de París
Octavio Paz,Miembro de,Academia Estadounidense de las Artes y las Ciencias
Octavio Paz,Miembro de,Academia Mexicana de la Lengua
Alfonso Cuarón,Lugar de nacimiento,Ciudad de México
Alfonso Cuarón,Ocupación,productor de televisión
Alfonso Cuarón,Ciudadanía,México
Alfonso Cuarón,Educado en,Universidad Nacional Autónoma de México
Alfonso Cuarón,Miembro de,"Writers Guild of America, East"
Alfonso Cuarón,Premio recibido,Óscar a la mejor fotografía
Alfonso Cuarón,Fecha de nacimiento,1961-11-28
Alfonso Cuarón,Ocupación,cineasta
Alfonso Cuarón,Ocupación,realizador de televisión
Alfonso Cuarón,Ocupación,director de cine
Alfonso Cuarón,Ocupación,productor de cine
Alfonso Cuarón,Ocupación,editor de cine
Alfonso Cuarón,Ocupación,actor de televisión
Alfonso Cuarón,Ocupación,guionista
Alfonso Cuarón,Premio recibido,Óscar al mejor montaje
Alfonso Cuarón,Ocupación,director de fotografía
Alfonso Cuarón,Premio recibido,Anexo:Globo de Oro al mejor director
Alfonso Cuarón,Premio recibido,BAFTA a la mejor fotografía
Alfonso Cuarón,Premio recibido,BAFTA al mejor director
Alfonso Cuarón,Educado en,Escuela Nacional de Artes Cinematográficas
Mario Molina,Lugar de nacimiento,Ciudad de México
Mario Molina,Ocupación,ingeniero
Mario Molina,Ciudadanía,Estados Unidos
Mario Molina,Educado en,Universidad de California en Berkeley
Mario Molina,Empleador,Instituto Tecnológico de Massachusetts
Mario Molina,Miembro de,Asociación Estadounidense para el Avance de la Ciencia
Mario Molina,Premio recibido,Medalla Presidencial de la Libertad
Mario Molina,Fecha de nacimiento,1943-03-19
Mario Molina,Fecha de defunción,2020-10-07
Mario Molina,Ocupación,químico
Mario Molina,Ocupación,profesor universitario
Mario Molina,Premio recibido,Premio Nobel de Química
Mario Molina,Premio recibido,Premio Willard Gibbs
Mario Molina,Premio recibido,Premio Tyler al Logro Ambiental
Mario Molina,Premio recibido,Premio de Investigación Max Planck
Mario Molina,Premio recibido,Premio Heinz
Mario Molina,Premio recibido,Newcomb Cleveland Prize
Mario Molina,Premio recibido,Premio Ambiental Volvo
Mario Molina,Premio recibido,Caballero de la Orden Nacional de la Legión de Honor
Mario Molina,Premio recibido,Medalla de la Nasa al logro cientifico excepcional
Mario Molina,Premio recibido,Gran Cruz de la Orden de Isabel la Católica
Mario Molina,Premio recibido,Miembro de la Sociedad Estadounidense de Física
Mario Molina,Premio recibido,doctor honoris causa por la Universidad Complutense de Madrid
Mario Molina,Premio recibido,Medalla Polanyi
Mario Molina,Educado en,Universidad Nacional Autónoma de México
Mario Molina,Empleador,Laboratorio de Propulsión a Reacción
Lila Downs,Lugar de nacimiento,Estado de Oaxaca
Lila Downs,Ocupación,actor
Lila Downs,Ciudadanía,Estados Unidos
Lila Downs,Educado en,Universidad de Minnesota
Lila Downs,Premio recibido,caballero de las Artes y las Letras
Lila Downs,Fecha de nacimiento,1968-09-09
Lila Downs,Ocupación,cantautor
Lila Downs,Ocupación,cantante de ópera
Lila Downs,Ocupación,actor de cine
Lila Downs,Ocupación,artista discográfico
Lila Downs,Premio recibido,honorary doctor of the Berklee College of Music
Lila Downs,Premio recibido,Leading Ladies of Entertainment
Lila Downs,Ciudadanía,México
Lila Downs,Educado en,Universidad DePaul
Orlando Salido,Lugar de nacimiento,Ciudad Obregón
Orlando Salido,Ocupación,boxeador
Orlando Salido,Ciudadanía,México
Orlando Salido,Premio recibido,WBO World Junior Lightweight Champion
Orlando Salido,Fecha de nacimiento,1980-11-16
Orlando Salido,Premio recibido,WBO World Featherweight Champion
Rosario María Gutiérrez Eskildsen,Lugar de nacimiento,Villahermosa
Rosario María Gutiérrez Eskildsen,Ocupación,escritor
Rosario María Gutiérrez Eskildsen,Ciudadanía,México
Rosario María Gutiérrez Eskildsen,Educado en,Universidad de Columbia
Rosario María Gutiérrez Eskildsen,Fecha de nacimiento,1899-04-16
Rosario María Gutiérrez Eskildsen,Fecha de defunción,1979-05-12
Rosario María Gutiérrez Eskildsen,Ocupación,profesor
Rosario María Gutiérrez Eskildsen,Ocupación,poeta
Rosario María Gutiérrez Eskildsen,Ocupación,lingüista
Rosario María Gutiérrez Eskildsen,Ocupación,lexicógrafo
Rosario María Gutiérrez Eskildsen,Educado en,Universidad Nacional Autónoma de México
Ron Chernow,Lugar de nacimiento,Brooklyn
Ron Chernow,Ocupación,escritor
Ron Chernow,Ciudadanía,Estados Unidos
Ron Chernow,Educado en,Universidad Yale
Ron Chernow,Obra notable,The House of Morgan
Ron Chernow,Miembro de,Academia Estadounidense de las Artes y las Letras
Ron Chernow,Premio recibido,Premio Pulitzer de Biografía o Autobiografía
Ron Chernow,Fecha de nacimiento,1949-03-03
Ron Chernow,Ocupación,historiador
Ron Chernow,Ocupación,biógrafo
Ron Chernow,Ocupación,periodista
Ron Chernow,Premio recibido,Premio Nacional del Libro
Ron Chernow,Premio recibido,Medalla Nacional de Humanidades
Ron Chernow,Premio recibido,Premio Nacional del Libro de no ficción
Ron Chernow,Premio recibido,American History Book Prize
Ron Chernow,Ciudadanía,México
Gerónimo,Lugar de nacimiento,Río Gila
Gerónimo,Ocupación,líder militar
Gerónimo,Ciudadanía,Estados Unidos
Gerónimo,Cargo,comandante
Gerónimo,Fecha de nacimiento,1829-06-16
Gerónimo,Fecha de defunción,1909-02-17
Gerónimo,Ciudadanía,México
Carlos Pellicer Cámara,Lugar de nacimiento,Villahermosa
Carlos Pellicer Cámara,Ocupación,escritor
