entidad,relacion,objeto
Compay Segundo,Lugar de nacimiento,Santiago de Cuba
Compay Segundo,Ocupación,compositor
Compay Segundo,Ciudadanía,Cuba
Compay Segundo,Obra notable,"Malabana, (película de 2001)"
Compay Segundo,Miembro de,Dúo Los Compadres
Compay Segundo,Fecha de nacimiento,1907-11-18
Compay Segundo,Fecha de defunción,2003-07-13
Compay Segundo,Ocupación,cantante
Compay Segundo,Ocupación,compositor de canciones
Compay Segundo,Ocupación,guitarrista
Ibrahim Ferrer,Lugar de nacimiento,San Luis
Ibrahim Ferrer,Ocupación,cantante
Ibrahim Ferrer,Ciudadanía,Cuba
Ibrahim Ferrer,Miembro de,Buena Vista Social Club
Ibrahim Ferrer,Premio recibido,premio Grammy al mejor álbum latino tropical
Ibrahim Ferrer,Fecha de nacimiento,1927-02-20
Ibrahim Ferrer,Fecha de defunción,2005-08-06
Ibrahim Ferrer,Ocupación,músico
Ibrahim Ferrer,Premio recibido,Premio Grammy Latino al mejor artista nuevo
Ibrahim Ferrer,Premio recibido,Premio Grammy latino por mejor álbum tropical tradicional
Dave Lombardo,Lugar de nacimiento,La Habana
Dave Lombardo,Ocupación,baterista
Dave Lombardo,Ciudadanía,Estados Unidos
Dave Lombardo,Educado en,Pius X High School
Dave Lombardo,Miembro de,Slayer
Dave Lombardo,Fecha de nacimiento,1965-02-16
Dave Lombardo,Ocupación,músico
Dave Lombardo,Ocupación,percusionista
Dave Lombardo,Ocupación,músico de estudio
Dave Lombardo,Ciudadanía,Cuba
Dave Lombardo,Educado en,South Gate High School
Dave Lombardo,Miembro de,Grip Inc.
Dave Lombardo,Miembro de,Mr. Bungle
Dave Lombardo,Miembro de,Fantômas
Dave Lombardo,Miembro de,Dead Cross
Juan Almeida Bosque,Ocupación,compositor
Juan Almeida Bosque,Premio recibido,Premio Casa de las Américas
Juan Almeida Bosque,Premio recibido,Héroe de la República de Cuba
La Habana,jefe de gobierno,Marta Hernández Romero
La Habana,jefe de gobierno,Reynaldo García Zapata
La Habana,país,Cuba
La Habana,instancia de,ciudad
La Habana,instancia de,ciudad más grande
actor,instancia de,profesión
actor,instancia de,ocupación
actor,instancia de,grupo de ocupaciones de la CIUO
actor,subclase de,artista escénico
Cuba,miembro de,Organización Mundial de la Salud
Cuba,miembro de,Organización Mundial del Comercio
Cuba,miembro de,Interpol
Cuba,miembro de,Alianza Bolivariana para América
Cuba,miembro de,Unión Postal Universal
cantante,instancia de,grupo de ocupaciones de la CIUO
cantante,instancia de,ocupación en la música
cantante,subclase de,músico
cantante,ámbito de la ocupación,canto
compositor,instancia de,ocupación
compositor,instancia de,profesión musical
compositor,subclase de,autor
compositor,subclase de,músico
compositor,santo patrón,Cecilia de Roma
director de orquesta,instancia de,profesión
director de orquesta,instancia de,cargo
director de orquesta,instancia de,profesión musical
director de orquesta,subclase de,músico
director de orquesta,subclase de,artista escénico
Cumanayagua,país,Cuba
Cumanayagua,instancia de,municipio de Cuba
Cumanayagua,situado en la entidad territorial administrativa,Provincia de Cienfuegos
escritor,instancia de,profesión
escritor,instancia de,ocupación
escritor,subclase de,autor
escritor,subclase de,artista
Francia,jefe de gobierno,Sébastien Lecornu
Francia,continente,Europa
Francia,instancia de,país
Francia,instancia de,república
Francia,instancia de,estado soberano
Sagua la Grande,país,Cuba
Sagua la Grande,instancia de,ciudad
Sagua la Grande,instancia de,municipio de Cuba
Sagua la Grande,comparte fronteras con,Bahía de Santa Clara
Sagua la Grande,situado en la entidad territorial administrativa,Provincia de Villa Clara
novelista,instancia de,profesión
novelista,subclase de,escritor
novelista,ámbito de la ocupación,novela
novelista,ámbito de la ocupación,narrativa
novelista,categoría principal del tema,Categoría:Novelistas
Estados Unidos,forma de gobierno,república
Estados Unidos,forma de gobierno,presidencialismo
Estados Unidos,forma de gobierno,república federal
Estados Unidos,nombrado en referencia a,América
Estados Unidos,subdividido en (división administrativa),California
Universidad Estatal de Florida,país,Estados Unidos
Universidad Estatal de Florida,instancia de,escuela
Universidad Estatal de Florida,instancia de,universidad pública
Universidad Estatal de Florida,instancia de,institución educativa pública de los Estados Unidos
Universidad Estatal de Florida,situado en la entidad territorial administrativa,Tallahassee
Lima,jefe de gobierno,Rafael López Aliaga
Lima,país,Perú
Lima,continente,América del Sur
Lima,instancia de,ciudad
Lima,instancia de,megaciudad
Universidad Nacional Mayor de San Marcos,país,Perú
Universidad Nacional Mayor de San Marcos,instancia de,monumento histórico
Universidad Nacional Mayor de San Marcos,instancia de,bien cultural
Universidad Nacional Mayor de San Marcos,instancia de,editor de acceso abierto
Universidad Nacional Mayor de San Marcos,instancia de,universidad pública de investigación
Cienfuegos,país,Cuba
Cienfuegos,instancia de,ciudad
Cienfuegos,instancia de,municipio de Cuba
Cienfuegos,instancia de,gran ciudad
Cienfuegos,situado en la entidad territorial administrativa,Provincia de Cienfuegos
yudoca,instancia de,profesión
yudoca,instancia de,ocupación
yudoca,subclase de,deportista
yudoca,subclase de,artista marcial
Santa Clara,país,Cuba
Santa Clara,instancia de,ciudad
Santa Clara,instancia de,municipio de Cuba
Santa Clara,instancia de,gran ciudad
Santa Clara,situado en la entidad territorial administrativa,Provincia de Villa Clara
ciclista de pista,instancia de,profesión
ciclista de pista,subclase de,ciclista
ciclista de pista,ámbito de la ocupación,ciclismo en pista
ciclista de pista,categoría principal del tema,Categoría:Ciclistas de pista
Camagüey,país,Cuba
Camagüey,instancia de,ciudad
Camagüey,instancia de,municipio de Cuba
Camagüey,instancia de,gran ciudad
Camagüey,idioma oficial,español
atleta,instancia de,ocupación
atleta,subclase de,deportista
atleta,ámbito de la ocupación,atletismo
atleta,ámbito de la ocupación,Máster
atleta,ámbito de la ocupación,atletismo de pista y campo
Italia,miembro de,OTAN
Italia,miembro de,Fondo Monetario Internacional
Italia,miembro de,UNESCO
Italia,miembro de,Organización Mundial de la Salud
Italia,miembro de,Organización Mundial del Comercio
Sancti Spíritus,país,Cuba
Sancti Spíritus,instancia de,ciudad
Sancti Spíritus,instancia de,asentamiento
Sancti Spíritus,instancia de,municipio de Cuba
Sancti Spíritus,instancia de,gran ciudad
tirador,instancia de,profesión
tirador,subclase de,deportista
tirador,subclase de,tirador
tirador,ámbito de la ocupación,tiro deportivo
tirador,ámbito de la ocupación,Tiro Práctico
España,jefe de gobierno,Pedro Sánchez
España,continente,Europa
España,instancia de,país
España,instancia de,Estado nación
España,instancia de,reino
economista,instancia de,profesión
economista,instancia de,grupo de ocupaciones de la CIUO
economista,subclase de,científico social
economista,subclase de,profesionales sociales y religiosos
economista,ámbito de la ocupación,economía
Santiago de Cuba,país,Cuba
Santiago de Cuba,instancia de,ciudad
Santiago de Cuba,instancia de,municipio de Cuba
Santiago de Cuba,instancia de,gran ciudad
Santiago de Cuba,comparte fronteras con,Guamá
Gibara,país,Cuba
Gibara,instancia de,ciudad
Gibara,instancia de,municipio de Cuba
Gibara,situado en la entidad territorial administrativa,Provincia de Holguín
Gibara,ciudad hermana,El Prat de Llobregat
guionista,sujeto tiene rol,escritor
guionista,instancia de,profesión del cine
guionista,género,guion
guionista,subclase de,escritor
Tres tristes tigres,instancia de,obra literaria
Tres tristes tigres,autor,Guillermo Cabrera Infante
Tres tristes tigres,editorial,Seix Barral
Tres tristes tigres,idioma de la obra o del nombre,español
Tres tristes tigres,país de origen,Cuba
Premio Miguel de Cervantes,país,España
Premio Miguel de Cervantes,instancia de,premio literario
Premio Miguel de Cervantes,nombrado en referencia a,Miguel de Cervantes
Premio Miguel de Cervantes,categoría principal del tema,Categoría:Premio Cervantes
Premio Miguel de Cervantes,conferido por,Ministerio de Cultura de España
militar,instancia de,profesión
militar,instancia de,ocupación
militar,subclase de,empleado
militar,subclase de,guerrero
militar,opuesto a,civil
Universidad de La Habana,país,Cuba
Universidad de La Habana,instancia de,universidad pública
Universidad de La Habana,instancia de,editor de acceso abierto
Universidad de La Habana,fundador,Inocencio XIII
Universidad de La Habana,situado en la entidad territorial administrativa,La Habana
diputado de la Asamblea Nacional del Poder Popular de Cuba,país,Cuba
diputado de la Asamblea Nacional del Poder Popular de Cuba,instancia de,cargo
diputado de la Asamblea Nacional del Poder Popular de Cuba,subclase de,parlamentario
diputado de la Asamblea Nacional del Poder Popular de Cuba,forma parte de,Asamblea Nacional del Poder Popular de Cuba
diputado de la Asamblea Nacional del Poder Popular de Cuba,categoría principal del tema,Categoría:Diputados por Legislatura de Cuba
provincia de Guantánamo,país,Cuba
provincia de Guantánamo,instancia de,provincia de Cuba
provincia de Guantánamo,capital,Guantánamo
provincia de Guantánamo,comparte fronteras con,Provincia de Holguín
provincia de Guantánamo,comparte fronteras con,Provincia de Santiago de Cuba
boxeador,instancia de,profesión
boxeador,subclase de,deportista
boxeador,subclase de,artista marcial
boxeador,ámbito de la ocupación,boxeo
boxeador,ámbito de la ocupación,boxeo aficionado
Orden Olímpica de Plata,instancia de,grado de una orden
Orden Olímpica de Plata,forma parte de,Orden Olímpica
Aguas Claras,país,Cuba
Aguas Claras,instancia de,asentamiento
Aguas Claras,situado en la entidad territorial administrativa,Provincia de Holguín
Aguas Claras,se encuentra en el huso horario,Horario del este de Norteamérica
Antes que anochezca,instancia de,obra literaria
Antes que anochezca,autor,Reinaldo Arenas Fuentes
Antes que anochezca,género,autobiografía
Antes que anochezca,género,Literatura de temática LGBT
Antes que anochezca,representa a,Reinaldo Arenas Fuentes
Beca Guggenheim,país,Estados Unidos
Beca Guggenheim,instancia de,beca
Beca Guggenheim,instancia de,evento anual
Beca Guggenheim,campo de trabajo,ciencia
Beca Guggenheim,campo de trabajo,música
entrenador,instancia de,profesión
entrenador,instancia de,cargo
entrenador,instancia de,ocupación
entrenador,subclase de,posición de juego
entrenador,subclase de,personalidad del deporte
"Malabana, (película de 2001)",instancia de,película
"Malabana, (película de 2001)",guionista,Leonardo Padura Fuentes
"Malabana, (película de 2001)",guionista,Daniel Chavarría
"Malabana, (película de 2001)",música de,Compay Segundo
"Malabana, (película de 2001)",música de,Alberto Tafuri
Dúo Los Compadres,país,Cuba
Dúo Los Compadres,instancia de,dúo musical
Dúo Los Compadres,instancia de,dúo de hermanos o hermanas
Dúo Los Compadres,fundador,Compay Segundo
Dúo Los Compadres,fundador,Lorenzo Hierrezuelo
San Luis,país,Cuba
San Luis,instancia de,municipio de Cuba
San Luis,situado en la entidad territorial administrativa,Provincia de Santiago de Cuba
San Luis,ciudad hermana,Elda
San Luis,se encuentra en el huso horario,UTC-05:00
Buena Vista Social Club,instancia de,grupo musical
Buena Vista Social Club,género,son cubano
Buena Vista Social Club,nombrado en referencia a,Buenavista Social Club
Buena Vista Social Club,premio recibido,International Latin Music Hall of Fame
Buena Vista Social Club,sello discográfico,World Circuit
premio Grammy al mejor álbum latino tropical,país,Estados Unidos
premio Grammy al mejor álbum latino tropical,instancia de,categoría de un premio
premio Grammy al mejor álbum latino tropical,forma parte de,Premios Grammy
baterista,instancia de,ocupación
baterista,instancia de,profesión musical
baterista,subclase de,percusionista
baterista,se dice que es lo mismo que,tambor
Slayer,categoría de miembros,Categoría:Miembros de Slayer
Slayer,país,Estados Unidos
Slayer,instancia de,banda de heavy metal
Slayer,género,thrash metal
Slayer,premio recibido,Premios Grammy
Federico Laredo Brú,Lugar de nacimiento,San Juan de los Remedios
Federico Laredo Brú,Ocupación,abogado
Federico Laredo Brú,Ciudadanía,Cuba
Federico Laredo Brú,Educado en,Universidad de La Habana
Federico Laredo Brú,Cargo,Presidente de Cuba
Federico Laredo Brú,Fecha de nacimiento,1875-04-23
Federico Laredo Brú,Fecha de defunción,1946-07-07
Federico Laredo Brú,Ocupación,militar
Federico Laredo Brú,Ocupación,político
Abel Prieto,Lugar de nacimiento,Pinar del Río
Abel Prieto,Ocupación,escritor
Abel Prieto,Ciudadanía,Cuba
Abel Prieto,Educado en,Universidad de La Habana
Abel Prieto,Miembro de,Unión de Escritores y Artistas de Cuba
Abel Prieto,Cargo,asesor político
Abel Prieto,Fecha de nacimiento,1950-11-11
Abel Prieto,Ocupación,político
Abel Prieto,Cargo,Ministro de Cultura de Cuba
Abel Santamaría,Lugar de nacimiento,Encrucijada
Abel Santamaría,Ocupación,militar
Abel Santamaría,Ciudadanía,Cuba
Abel Santamaría,Fecha de nacimiento,1927-10-20
Abel Santamaría,Fecha de defunción,1953-07-26
Abel Santamaría,Ocupación,guerrillero
Abel Santamaría,Ocupación,contador
Abelardo Colomé Ibarra,Lugar de nacimiento,Santiago de Cuba
Abelardo Colomé Ibarra,Ocupación,militar
Abelardo Colomé Ibarra,Ciudadanía,Cuba
Abelardo Colomé Ibarra,Cargo,diputado de la Asamblea Nacional del Poder Popular de Cuba
Abelardo Colomé Ibarra,Premio recibido,Héroe de la República de Cuba
Abelardo Colomé Ibarra,Fecha de nacimiento,1939-09-13
Abelardo Colomé Ibarra,Ocupación,político
Abelardo Colomé Ibarra,Premio recibido,Orden Playa Girón
Abelardo Colomé Ibarra,Premio recibido,Orden Máximo Gómez
Abelardo Colomé Ibarra,Cargo,Ministro del interior de Cuba
Orlando Bosch Ávila,Lugar de nacimiento,Provincia de Villa Clara
Orlando Bosch Ávila,Ocupación,terrorista
Orlando Bosch Ávila,Ciudadanía,Cuba
Orlando Bosch Ávila,Educado en,Universidad de La Habana
Orlando Bosch Ávila,Empleador,Agencia Central de Inteligencia
Orlando Bosch Ávila,Miembro de,rebelión del Escambray
Orlando Bosch Ávila,Fecha de nacimiento,1926-08-18
Orlando Bosch Ávila,Fecha de defunción,2011-04-27
Tomás Estrada Palma,Lugar de nacimiento,Bayamo
Tomás Estrada Palma,Ocupación,militar
Tomás Estrada Palma,Ciudadanía,Cuba
Tomás Estrada Palma,Cargo,Presidente de Cuba
Tomás Estrada Palma,Fecha de nacimiento,1835-07-09
Tomás Estrada Palma,Fecha de defunción,1908-11-04
Tomás Estrada Palma,Ocupación,político
Tomás Estrada Palma,Ciudadanía,Imperio Español
Harold Gramatges,Lugar de nacimiento,Santiago de Cuba
Harold Gramatges,Ocupación,compositor
Harold Gramatges,Ciudadanía,Cuba
Harold Gramatges,Premio recibido,Premio Tomás Luis de Victoria
Harold Gramatges,Fecha de nacimiento,1918-09-26
Harold Gramatges,Fecha de defunción,2008-12-16
Harold Gramatges,Ocupación,pianista
Adalberto Álvarez,Lugar de nacimiento,La Habana
Adalberto Álvarez,Ocupación,compositor
Adalberto Álvarez,Ciudadanía,Cuba
Adalberto Álvarez,Fecha de nacimiento,1948-11-22
Adalberto Álvarez,Fecha de defunción,2021-09-01
Adalberto Álvarez,Ocupación,pianista
Adalberto Álvarez,Ocupación,compositor de canciones
Cándido Fabré,Lugar de nacimiento,San Luis
Cándido Fabré,Ocupación,compositor
Cándido Fabré,Ciudadanía,Cuba
Cándido Fabré,Fecha de nacimiento,1957-09-20
Cándido Fabré,Ocupación,cantante
Miguel Calderón Gómez,Lugar de nacimiento,La Habana
Miguel Calderón Gómez,Ocupación,baloncestista
Miguel Calderón Gómez,Ciudadanía,Cuba
Miguel Calderón Gómez,Fecha de nacimiento,1950-10-30
Miguel Calderón Gómez,Fecha de defunción,2025-09-18
Miguel Calderón Gómez,Ocupación,entrenador de baloncesto
Rafael Cañizares,Lugar de nacimiento,Cuba
Rafael Cañizares,Ocupación,baloncestista
Rafael Cañizares,Ciudadanía,Cuba
Rafael Cañizares,Fecha de nacimiento,1950-03-24
Alejandro Ortiz Herrera,Lugar de nacimiento,Cuba
Alejandro Ortiz Herrera,Ocupación,baloncestista
Alejandro Ortiz Herrera,Ciudadanía,Cuba
Alejandro Ortiz Herrera,Fecha de nacimiento,1952-05-03
Pablo García,Lugar de nacimiento,Las Villas
Pablo García,Ocupación,baloncestista
Pablo García,Ciudadanía,Cuba
Pablo García,Fecha de nacimiento,1946-02-03
José Miguel Álvarez,Lugar de nacimiento,Pinar del Río
José Miguel Álvarez,Ocupación,baloncestista
José Miguel Álvarez,Ciudadanía,Cuba
José Miguel Álvarez,Fecha de nacimiento,1949-11-26
José Miguel Álvarez,Fecha de defunción,2016-05-31
Óscar Varona,Lugar de nacimiento,Cuba
Óscar Varona,Ocupación,baloncestista
Óscar Varona,Ciudadanía,Cuba
Óscar Varona,Fecha de nacimiento,1949-07-22
Tomás Herrera Martínez,Lugar de nacimiento,Santiago de Cuba
Tomás Herrera Martínez,Ocupación,baloncestista
Tomás Herrera Martínez,Ciudadanía,Cuba
Tomás Herrera Martínez,Fecha de nacimiento,1950-12-21
Tomás Herrera Martínez,Fecha de defunción,2020-10-18
Franklin Standard,Lugar de nacimiento,La Habana
Franklin Standard,Ocupación,baloncestista
Franklin Standard,Ciudadanía,Cuba
Franklin Standard,Fecha de nacimiento,1949-06-08
Franklin Standard,Fecha de defunción,2021-10-01
Conrado Pérez,Lugar de nacimiento,Provincia de Villa Clara
Conrado Pérez,Ocupación,baloncestista
Conrado Pérez,Ciudadanía,Cuba
Conrado Pérez,Fecha de nacimiento,1950-12-21
Ruperto Herrera Tabio,Lugar de nacimiento,La Habana
Ruperto Herrera Tabio,Ocupación,baloncestista
Ruperto Herrera Tabio,Ciudadanía,Cuba
Ruperto Herrera Tabio,Premio recibido,Salón de la Fama FIBA
Ruperto Herrera Tabio,Fecha de nacimiento,1949-12-06
Juan Domecq,Lugar de nacimiento,Cuba
Juan Domecq,Ocupación,baloncestista
Juan Domecq,Ciudadanía,Cuba
Juan Domecq,Fecha de nacimiento,1950-06-10
San Juan de los Remedios,país,Cuba
San Juan de los Remedios,instancia de,municipio de Cuba
San Juan de los Remedios,situado en la entidad territorial administrativa,Provincia de Villa Clara
San Juan de los Remedios,se encuentra en el huso horario,UTC-05:00
San Juan de los Remedios,se encuentra en el huso horario,Horario del este de Norteamérica
abogado,instancia de,profesión jurídica
abogado,subclase de,jurista
abogado,santo patrón,Catalina de Alejandría
abogado,santo patrón,Alfonso María de Ligorio
abogado,santo patrón,Raimundo de Peñafort
Presidente de Cuba,país,Cuba
Presidente de Cuba,instancia de,cargo público
Presidente de Cuba,residencia oficial,Palacio de la Revolución
Presidente de Cuba,subclase de,jefe de Estado
Presidente de Cuba,subclase de,presidente de la Republica
Pinar del Río,país,Cuba
Pinar del Río,instancia de,ciudad
Pinar del Río,instancia de,municipio de Cuba
Pinar del Río,instancia de,gran ciudad
Pinar del Río,comparte fronteras con,Consolación del Sur
Unión de Escritores y Artistas de Cuba,país,Cuba
Unión de Escritores y Artistas de Cuba,instancia de,asociación cultural
Unión de Escritores y Artistas de Cuba,ubicación de la sede,La Habana
Unión de Escritores y Artistas de Cuba,presidente,Marta Bonet de la Cruz
Encrucijada,país,Cuba
Encrucijada,instancia de,villa
Encrucijada,instancia de,asentamiento
Encrucijada,instancia de,municipio de Cuba
Encrucijada,situado en la entidad territorial administrativa,Provincia de Villa Clara
Héroe de la República de Cuba,país,Cuba
Héroe de la República de Cuba,instancia de,título honorífico
Héroe de la República de Cuba,categoría para los galardonados con este premio,Categoría:Héroe de la República de Cuba
Héroe de la República de Cuba,rango inmediatamente inferior,Orden Nacional José Martí
Provincia de Villa Clara,país,Cuba
Provincia de Villa Clara,instancia de,provincia de Cuba
Provincia de Villa Clara,capital,Santa Clara
Provincia de Villa Clara,comparte fronteras con,provincia de Matanzas
Provincia de Villa Clara,comparte fronteras con,Provincia de Sancti Spíritus
terrorista,instancia de,ocupación
terrorista,subclase de,delincuente
terrorista,subclase de,criminal
terrorista,subclase de,activista político
Agencia Central de Inteligencia,país,Estados Unidos
Agencia Central de Inteligencia,instancia de,agencias independientes del gobierno de Estados Unidos
Agencia Central de Inteligencia,instancia de,Servicio de Inteligencia Extranjera
Agencia Central de Inteligencia,campo de trabajo,espionaje
Agencia Central de Inteligencia,campo de trabajo,contraespionaje
Bayamo,país,Cuba
Bayamo,instancia de,ciudad
Bayamo,instancia de,municipio de Cuba
Bayamo,instancia de,gran ciudad
Bayamo,fundador,Diego Velázquez de Cuéllar
Premio Tomás Luis de Victoria,país,España
Premio Tomás Luis de Victoria,instancia de,premio de música
Premio Tomás Luis de Victoria,nombrado en referencia a,Tomás Luis de Victoria
baloncestista,instancia de,profesión
baloncestista,subclase de,deportista
baloncestista,subclase de,jugador competitivo
baloncestista,forma parte de,club de baloncesto
baloncestista,ámbito de la ocupación,baloncesto
Las Villas,país,España
Las Villas,instancia de,comarca de Andalucía
Las Villas,capital,Villacarrillo
Las Villas,comparte fronteras con,El Condado
Las Villas,comparte fronteras con,La Loma
Salón de la Fama FIBA,país,Suiza
Salón de la Fama FIBA,instancia de,Salón de la Fama del Deporte
Salón de la Fama FIBA,situado en la entidad territorial administrativa,Mies
Salón de la Fama FIBA,ubicación,Mies
Salón de la Fama FIBA,subclase de,distinción
Celia Cruz,Lugar de nacimiento,La Habana
Celia Cruz,Ocupación,cantante
Celia Cruz,Ciudadanía,Cuba
Celia Cruz,Miembro de,La Sonora Matancera
Celia Cruz,Premio recibido,Premio Lo Nuestro a la Excelencia
Celia Cruz,Fecha de nacimiento,1925-10-21
Celia Cruz,Fecha de defunción,2003-07-16
Celia Cruz,Ocupación,actor
Celia Cruz,Premio recibido,Premio ASCAP a la Herencia Latina
Celia Cruz,Premio recibido,honorary doctor of the University of Miami
Celia Cruz,Miembro de,Hermanos
Serafina Núñez,Lugar de nacimiento,La Habana
Serafina Núñez,Ocupación,escritor
Serafina Núñez,Ciudadanía,Cuba
Serafina Núñez,Fecha de nacimiento,1913-08-14
Serafina Núñez,Fecha de defunción,2006-06-01
