entidad,relacion,objeto
Agustín Gómez,Lugar de nacimiento,Guatemala
Agustín Gómez,Ocupación,escritor
Agustín Gómez,Ciudadanía,Guatemala
Agustín Gómez,Fecha de nacimiento,1838-02-24
Agustín Gómez,Fecha de defunción,1908-05-07
Agustín Gómez,Ocupación,abogado
Agustín Iriarte,Ocupación,pintor
Agustín Iriarte,Ciudadanía,Guatemala
Agustín Iriarte,Fecha de nacimiento,1876-01-01
Agustín Iriarte,Fecha de defunción,1963-01-01
Alaíde Foppa,Lugar de nacimiento,Barcelona
Alaíde Foppa,Ocupación,escritor
Alaíde Foppa,Ciudadanía,España
Alaíde Foppa,Educado en,Sorbonne Universidad de París
Alaíde Foppa,Empleador,Universidad Nacional Autónoma de México
Alaíde Foppa,Fecha de nacimiento,1914-12-03
Alaíde Foppa,Fecha de defunción,http://www.wikidata.org/.well-known/genid/6760eddbfc1a20499c57be98300da9eb
Alaíde Foppa,Ocupación,profesor
Alaíde Foppa,Ocupación,poeta
Alaíde Foppa,Ocupación,traductor
Alaíde Foppa,Ocupación,crítico de arte
Alaíde Foppa,Ocupación,diarista
Alaíde Foppa,Ciudadanía,México
Alaíde Foppa,Ciudadanía,Guatemala
Harris Whitbeck,Lugar de nacimiento,Guatemala
Harris Whitbeck,Ocupación,periodista
Harris Whitbeck,Ciudadanía,Guatemala
Harris Whitbeck,Educado en,Columbia University Graduate School of Journalism
Harris Whitbeck,Empleador,Q1282786
Harris Whitbeck,Fecha de nacimiento,1965-05-25
Harris Whitbeck,Ocupación,presentador
Harris Whitbeck,Educado en,Washington College
Alejandro Sinibaldi,Lugar de nacimiento,Mazatenango
Alejandro Sinibaldi,Ocupación,político
Alejandro Sinibaldi,Ciudadanía,Guatemala
Alejandro Sinibaldi,Educado en,Universidad Rafael Landívar
Alejandro Sinibaldi,Fecha de nacimiento,1970-11-22
Alfonso Bauer Paiz,Lugar de nacimiento,Ciudad de Guatemala
Alfonso Bauer Paiz,Ocupación,escritor
Alfonso Bauer Paiz,Ciudadanía,Guatemala
Alfonso Bauer Paiz,Educado en,Universidad de San Carlos de Guatemala
Alfonso Bauer Paiz,Cargo,Diputado del Congreso de Guatemala
Alfonso Bauer Paiz,Fecha de nacimiento,1918-04-29
Alfonso Bauer Paiz,Fecha de defunción,2011-07-10
Alfonso Bauer Paiz,Ocupación,abogado
Alfonso Bauer Paiz,Ocupación,político
Alfonso Enrique Barrientos,Ocupación,escritor
Alfonso Enrique Barrientos,Ciudadanía,Guatemala
Alfonso Enrique Barrientos,Fecha de nacimiento,1921-01-01
Alfonso Enrique Barrientos,Fecha de defunción,2007-09-24
Alfonso Enrique Barrientos,Ocupación,periodista
Alfonso Enrique Barrientos,Ocupación,crítico literario
Alfredo Wyld,Lugar de nacimiento,Ciudad de Guatemala
Alfredo Wyld,Ocupación,compositor
Alfredo Wyld,Ciudadanía,Guatemala
Alfredo Wyld,Fecha de nacimiento,1883-03-16
Alfredo Wyld,Fecha de defunción,1947-04-23
Alfredo Wyld,Ocupación,pianista
Adela de Torrebiarte,Lugar de nacimiento,Ciudad de Guatemala
Adela de Torrebiarte,Ocupación,político
Adela de Torrebiarte,Ciudadanía,Guatemala
Adela de Torrebiarte,Educado en,Universidad de San Carlos de Guatemala
Adela de Torrebiarte,Fecha de nacimiento,1949-03-30
Adela de Torrebiarte,Fecha de defunción,2020-12-15
Alfonso Orantes,Lugar de nacimiento,Guatemala
Alfonso Orantes,Ocupación,poeta
Alfonso Orantes,Ciudadanía,Guatemala
Alfonso Orantes,Educado en,Universidad de San Carlos de Guatemala
Alfonso Orantes,Miembro de,Generación del 20
Alfonso Orantes,Fecha de nacimiento,1898-07-17
Alfonso Orantes,Fecha de defunción,1985-06-19
Alfonso Orantes,Ocupación,diplomático
Alfonso Orantes,Educado en,Instituto Nacional Central para Varones
Hedras Ramos,Lugar de nacimiento,Ciudad de Guatemala
Hedras Ramos,Ocupación,músico
Hedras Ramos,Ciudadanía,Guatemala
Hedras Ramos,Fecha de nacimiento,1992-02-03
Hedras Ramos,Ocupación,guitarrista
Helder Torres,Ocupación,nadador
Helder Torres,Ciudadanía,Guatemala
Helder Torres,Fecha de nacimiento,1975-06-29
Helder Torres,Fecha de defunción,2015-09-16
Helen Mack Chang,Lugar de nacimiento,Retalhuleu
Helen Mack Chang,Ocupación,activista por los derechos humanos
Helen Mack Chang,Ciudadanía,Guatemala
Helen Mack Chang,Premio recibido,Premio Right Livelihood
Helen Mack Chang,Fecha de nacimiento,1952-01-19
Arturo Ubico Urruela,Lugar de nacimiento,Ciudad de Guatemala
Arturo Ubico Urruela,Ocupación,político
Arturo Ubico Urruela,Ciudadanía,Guatemala
Arturo Ubico Urruela,Fecha de nacimiento,1848-03-08
Arturo Ubico Urruela,Fecha de defunción,1927-04-29
Baudilio Méndez,Lugar de nacimiento,Ciudad de Guatemala
Baudilio Méndez,Ocupación,compositor
Baudilio Méndez,Ciudadanía,Guatemala
Baudilio Méndez,Fecha de nacimiento,1934-01-05
Henry Raudales,Ocupación,violinista
Henry Raudales,Ciudadanía,Guatemala
Boby Tally,Lugar de nacimiento,Guastatoya
Boby Tally,Ocupación,futbolista
Boby Tally,Ciudadanía,Guatemala
Boby Tally,Fecha de nacimiento,1988-04-27
Boris España,Lugar de nacimiento,Chiquimula
Boris España,Ocupación,empresario
Boris España,Ciudadanía,Guatemala
Boris España,Educado en,Escuela Agrícola Panamericana
Boris España,Cargo,Diputado del Congreso de Guatemala
Boris España,Fecha de nacimiento,1973-01-20
Boris España,Ocupación,político
Hernán Sandoval,Lugar de nacimiento,Ciudad de Guatemala
Hernán Sandoval,Ocupación,futbolista
Hernán Sandoval,Ciudadanía,Guatemala
Hernán Sandoval,Fecha de nacimiento,1983-07-22
Carlos Figueroa Ibarra,Ocupación,escritor
Carlos Figueroa Ibarra,Ciudadanía,Guatemala
Carlos Figueroa Ibarra,Fecha de nacimiento,1952-08-05
Carlos Figueroa Ibarra,Ocupación,sociólogo
Guatemala,país,Guatemala
Guatemala,jefe de gobierno,Bernardo Arévalo de León
Guatemala,continente,América del Norte
Guatemala,instancia de,país
Guatemala,instancia de,república
escritor,instancia de,profesión
escritor,instancia de,ocupación
escritor,subclase de,autor
escritor,subclase de,artista
pintor,instancia de,ocupación
pintor,instancia de,profesión artística
pintor,subclase de,artista visual
pintor,santo patrón,Lucas el Evangelista
pintor,ámbito de la ocupación,pintura
Barcelona,subdividido en (división administrativa),Distrito de Ciutat Vella
Barcelona,subdividido en (división administrativa),Distrito de Les Corts
Barcelona,subdividido en (división administrativa),Distrito de Nou Barris
Barcelona,subdividido en (división administrativa),Distrito de Sant Andreu
Barcelona,subdividido en (división administrativa),Sarrià-Sant Gervasi
España,jefe de gobierno,Pedro Sánchez
España,continente,Europa
España,instancia de,país
España,instancia de,Estado nación
España,instancia de,reino
Sorbonne Universidad de París,país,Francia
Sorbonne Universidad de París,instancia de,universidad en Francia
Sorbonne Universidad de París,instancia de,entidad desaparecida
Sorbonne Universidad de París,nombrado en referencia a,París
Sorbonne Universidad de París,nombrado en referencia a,Roberto de Sorbón
Universidad Nacional Autónoma de México,país,México
Universidad Nacional Autónoma de México,instancia de,universidad
Universidad Nacional Autónoma de México,instancia de,editor de acceso abierto
Universidad Nacional Autónoma de México,instancia de,universidad pública de investigación
Universidad Nacional Autónoma de México,situado en la entidad territorial administrativa,Ciudad de México
periodista,instancia de,profesión
periodista,instancia de,cargo
periodista,instancia de,ocupación
periodista,instancia de,grupo de ocupaciones de la CIUO
periodista,subclase de,autor
Columbia University Graduate School of Journalism,país,Estados Unidos
Columbia University Graduate School of Journalism,instancia de,escuela de periodismo
Columbia University Graduate School of Journalism,instancia de,departamento universitario
Columbia University Graduate School of Journalism,instancia de,escuela de postgrado
Columbia University Graduate School of Journalism,fundador,Joseph Pulitzer
Mazatenango,país,Guatemala
Mazatenango,instancia de,municipio de Guatemala
Mazatenango,comparte fronteras con,Samayac
Mazatenango,comparte fronteras con,San Bernardino
Mazatenango,comparte fronteras con,San Gabriel
político,instancia de,profesión
político,instancia de,frecuentemente
político,subclase de,profesional
político,ámbito de la ocupación,política
político,categoría principal del tema,Categoría:Políticos
Universidad Rafael Landívar,país,Guatemala
Universidad Rafael Landívar,instancia de,universidad privada
Universidad Rafael Landívar,instancia de,universidad jesuita
Universidad Rafael Landívar,situado en la entidad territorial administrativa,Ciudad de Guatemala
Universidad Rafael Landívar,nombrado en referencia a,Rafael Landívar
Ciudad de Guatemala,jefe de gobierno,Ricardo Quiñónez Lemus
Ciudad de Guatemala,país,Guatemala
Ciudad de Guatemala,continente,América del Norte
Ciudad de Guatemala,instancia de,ciudad
Ciudad de Guatemala,instancia de,asentamiento
Universidad de San Carlos de Guatemala,país,Guatemala
Universidad de San Carlos de Guatemala,instancia de,universidad pública
Universidad de San Carlos de Guatemala,instancia de,editor de acceso abierto
Universidad de San Carlos de Guatemala,himno,Gaudeamus igitur
Universidad de San Carlos de Guatemala,fundador,Carlos II de España
Diputado del Congreso de Guatemala,país,Guatemala
Diputado del Congreso de Guatemala,instancia de,cargo
Diputado del Congreso de Guatemala,subclase de,parlamentario
Diputado del Congreso de Guatemala,forma parte de,Congreso de la República de Guatemala
Diputado del Congreso de Guatemala,categoría principal del tema,Categoría:Diputados de Guatemala
compositor,instancia de,ocupación
compositor,instancia de,profesión musical
compositor,subclase de,autor
compositor,subclase de,músico
compositor,santo patrón,Cecilia de Roma
poeta,instancia de,profesión
poeta,subclase de,escritor
poeta,ámbito de la ocupación,poesía
poeta,categoría principal del tema,Categoría:Poetas
Generación del 20,instancia de,colectivo de artistas
Generación del 20,instancia de,grupo de humanos
Generación del 20,compuesto por,Miguel Ángel Asturias
Generación del 20,categoría principal del tema,Categoría:Miembros de la Generación del 20 de Guatemala
Generación del 20,lugar de trabajo,Guatemala
músico,instancia de,ocupación
músico,instancia de,profesión musical
músico,ocupación,pintor
músico,subclase de,artista
músico,ámbito de la ocupación,música
guitarrista,instancia de,ocupación
guitarrista,instancia de,profesión musical
guitarrista,subclase de,intérprete de instrumento de cuerda pulsada
guitarrista,ámbito de la ocupación,guitarra
nadador,instancia de,ocupación
nadador,subclase de,deportista
nadador,ámbito de la ocupación,natación
Retalhuleu,país,Guatemala
Retalhuleu,instancia de,ciudad
Retalhuleu,instancia de,municipio de Guatemala
Retalhuleu,comparte fronteras con,Champerico
Retalhuleu,comparte fronteras con,Santa Cruz Muluá
activista por los derechos humanos,instancia de,ocupación
activista por los derechos humanos,subclase de,activista político
activista por los derechos humanos,categoría principal del tema,Categoría:Activistas por los derechos humanos
activista por los derechos humanos,lista de interés para el proyecto Wikimedia,Wikiproyecto:Derechos humanos
Premio Right Livelihood,país,Suecia
Premio Right Livelihood,instancia de,premio político
Premio Right Livelihood,fundador,Jakob von Uexkull
Premio Right Livelihood,categoría principal del tema,Categoría:Premio Right Livelihood
Premio Right Livelihood,conferido por,Right Livelihood Award Foundation
violinista,instancia de,cargo
violinista,instancia de,ocupación
violinista,instancia de,profesión musical
violinista,subclase de,instrumentalista
Guastatoya,país,Guatemala
Guastatoya,instancia de,ciudad
Guastatoya,instancia de,municipio de Guatemala
Guastatoya,comparte fronteras con,Sansare
Guastatoya,comparte fronteras con,El Jícaro
futbolista,instancia de,profesión
futbolista,instancia de,ocupación
futbolista,subclase de,jugador competitivo
futbolista,subclase de,Jugador de fútbol
Chiquimula,país,Guatemala
Chiquimula,instancia de,municipio de Guatemala
Chiquimula,comparte fronteras con,Zacapa
Chiquimula,comparte fronteras con,San Luis Jilotepeque
Chiquimula,comparte fronteras con,San Jacinto
empresario,instancia de,profesión
empresario,instancia de,persona jurídica
empresario,instancia de,ocupación
empresario,instancia de,concepto económico
Escuela Agrícola Panamericana,país,Honduras
Escuela Agrícola Panamericana,instancia de,institución educativa universitaria
Escuela Agrícola Panamericana,fundador,Samuel Zemurray
Escuela Agrícola Panamericana,situado en la entidad territorial administrativa,Tegucigalpa
Escuela Agrícola Panamericana,categoría principal del tema,Categoría:Escuela Agrícola Panamericana
sociólogo,instancia de,profesión
sociólogo,instancia de,ocupación
sociólogo,subclase de,científico social
sociólogo,ámbito de la ocupación,sociología
sociólogo,se dice que es lo mismo que,científico social
Carlos Illescas,Ocupación,escritor
Carlos Illescas,Ciudadanía,Guatemala
Carlos Illescas,Premio recibido,Premio Xavier Villaurrutia
Carlos Illescas,Fecha de nacimiento,1918-01-01
Carlos Illescas,Fecha de defunción,1998-01-01
Carlos Illescas,Ocupación,poeta
Carlos Lapola,Lugar de nacimiento,Esquipulas
Carlos Lapola,Ocupación,empresario
Carlos Lapola,Ciudadanía,Guatemala
Carlos Lapola,Fecha de nacimiento,1966-05-04
Carlos Lapola,Ocupación,político
Carlos Mercedes Vásquez,Lugar de nacimiento,Ciudad de Guatemala
Carlos Mercedes Vásquez,Ocupación,futbolista
Carlos Mercedes Vásquez,Ciudadanía,Guatemala
Carlos Mercedes Vásquez,Fecha de nacimiento,1982-02-13
Carlos Mercedes Vásquez,Fecha de defunción,2010-11-27
Celso Lara,Lugar de nacimiento,Ciudad de Guatemala
Celso Lara,Ocupación,antropólogo
Celso Lara,Ciudadanía,Guatemala
Celso Lara,Educado en,Universidad de San Carlos de Guatemala
Celso Lara,Fecha de nacimiento,1947-11-23
Celso Lara,Fecha de defunción,2019-08-29
Cynthia del Águila,Lugar de nacimiento,Ciudad de Guatemala
Cynthia del Águila,Ocupación,político
Cynthia del Águila,Ciudadanía,Guatemala
Cynthia del Águila,Educado en,Universidad del Valle de Guatemala
Cynthia del Águila,Cargo,Ministro de Educación de Guatemala
Cynthia del Águila,Fecha de nacimiento,1959-05-16
Claudio valerio Gaetani,Lugar de nacimiento,Ciudad de Guatemala
Claudio valerio Gaetani,Ocupación,actor
Claudio valerio Gaetani,Ciudadanía,Guatemala
Claudio valerio Gaetani,Fecha de nacimiento,1967-10-25
Claudio valerio Gaetani,Ocupación,escritor
Claudio valerio Gaetani,Ocupación,poeta
Claudio valerio Gaetani,Ocupación,diseñador gráfico
Claudio valerio Gaetani,Ocupación,pintor
Claudio valerio Gaetani,Ocupación,escultor
César Augusto Palma y Palma,Ocupación,poeta
César Augusto Palma y Palma,Ciudadanía,Guatemala
César Augusto Palma y Palma,Fecha de nacimiento,1907-12-07
César Augusto Palma y Palma,Fecha de defunción,1985-02-21
Dalia Soberanis,Lugar de nacimiento,Ciudad de Guatemala
Dalia Soberanis,Ocupación,deportista
Dalia Soberanis,Ciudadanía,Guatemala
Dalia Soberanis,Fecha de nacimiento,1996-10-30
Dante Liano,Lugar de nacimiento,Chimaltenango
Dante Liano,Ocupación,escritor
Dante Liano,Ciudadanía,Guatemala
Dante Liano,Educado en,Universidad de San Carlos de Guatemala
Dante Liano,Fecha de nacimiento,1948-01-01
Dante Liano,Ocupación,profesor universitario
Dante Liano,Ocupación,crítico literario
Diego Molina Flores,Lugar de nacimiento,Ciudad de Guatemala
Diego Molina Flores,Ocupación,fotógrafo
Diego Molina Flores,Ciudadanía,Guatemala
Diego Molina Flores,Fecha de nacimiento,1949-09-16
Diego Molina Flores,Fecha de defunción,1994-05-01
Domingo Bethancourt,Lugar de nacimiento,Quetzaltenango
Domingo Bethancourt,Ocupación,compositor
Domingo Bethancourt,Ciudadanía,Guatemala
Domingo Bethancourt,Fecha de nacimiento,1906-12-20
Domingo Bethancourt,Fecha de defunción,1980-01-01
Edelberto Torres Rivas,Lugar de nacimiento,Guatemala
Edelberto Torres Rivas,Ocupación,escritor
Edelberto Torres Rivas,Ciudadanía,Guatemala
Edelberto Torres Rivas,Fecha de nacimiento,1930-11-22
Edelberto Torres Rivas,Fecha de defunción,2018-12-31
Edelberto Torres Rivas,Ocupación,abogado
Edelberto Torres Rivas,Ocupación,sociólogo
Edwin Enríquez,Lugar de nacimiento,Cobán
Edwin Enríquez,Ocupación,futbolista
Edwin Enríquez,Ciudadanía,Guatemala
Edwin Enríquez,Fecha de nacimiento,1983-06-04
Efraín Medina,Lugar de nacimiento,Santa Catarina Mita
Efraín Medina,Ocupación,ingeniero agrónomo
Efraín Medina,Ciudadanía,Guatemala
Efraín Medina,Educado en,Universidad de San Carlos de Guatemala
Efraín Medina,Cargo,"Ministro de Agricultura, Ganadería y Alimentación de Guatemala"
Efraín Medina,Fecha de nacimiento,1954-05-12
Enrique Martínez Sobral,Lugar de nacimiento,Ciudad de Guatemala
Enrique Martínez Sobral,Ocupación,escritor
Enrique Martínez Sobral,Ciudadanía,Guatemala
Enrique Martínez Sobral,Miembro de,Academia Mexicana de la Lengua
Enrique Martínez Sobral,Fecha de nacimiento,1875-09-16
Enrique Martínez Sobral,Fecha de defunción,1950-01-31
Enrique Martínez Sobral,Ocupación,economista
Enrique Martínez Sobral,Miembro de,Academia de Geografía e Historia de Guatemala
Enrique Solares,Lugar de nacimiento,http://www.wikidata.org/.well-known/genid/df5c224d9d2af16b315ebf3ad93345ad
Enrique Solares,Ocupación,compositor
Enrique Solares,Ciudadanía,Guatemala
Enrique Solares,Fecha de nacimiento,1911-01-01
Enrique Solares,Fecha de defunción,1995-09-03
Erwin Guillermo,Lugar de nacimiento,Ciudad de Guatemala
Erwin Guillermo,Ocupación,pintor
Erwin Guillermo,Ciudadanía,Guatemala
Erwin Guillermo,Fecha de nacimiento,1951-01-01
Mario Monteforte Toledo,Lugar de nacimiento,Ciudad de Guatemala
Mario Monteforte Toledo,Ocupación,escritor
Mario Monteforte Toledo,Ciudadanía,Guatemala
Mario Monteforte Toledo,Cargo,Presidente del Congreso de la República de Guatemala
Mario Monteforte Toledo,Fecha de nacimiento,1911-09-15
Mario Monteforte Toledo,Fecha de defunción,2003-09-04
Mario Monteforte Toledo,Ocupación,político
Mario Monteforte Toledo,Ocupación,diplomático
Mario Monteforte Toledo,Ocupación,sociólogo
Mario Monteforte Toledo,Cargo,Diputado del Congreso de Guatemala
Luis de Lion,Lugar de nacimiento,San Juan del Obispo
Luis de Lion,Ocupación,escritor
Luis de Lion,Ciudadanía,Guatemala
Luis de Lion,Fecha de nacimiento,1939-08-19
Luis de Lion,Fecha de defunción,1984-06-06
Fabián Rodríguez,Lugar de nacimiento,Ciudad de Guatemala
Fabián Rodríguez,Ocupación,compositor
Fabián Rodríguez,Ciudadanía,Guatemala
Fabián Rodríguez,Fecha de nacimiento,1885-01-01
Fabián Rodríguez,Fecha de defunción,1952-01-01
Fabián Rodríguez,Ocupación,director de orquesta
Premio Xavier Villaurrutia,país,México
Premio Xavier Villaurrutia,instancia de,premio literario
Premio Xavier Villaurrutia,nombrado en referencia a,Xavier Villaurrutia
Premio Xavier Villaurrutia,conferido por,Instituto Nacional de Bellas Artes y Literatura
Premio Xavier Villaurrutia,conferido por,Consejo Nacional para la Cultura y las Artes
Esquipulas,jefe de gobierno,Carlos Lapola
Esquipulas,país,Guatemala
Esquipulas,instancia de,ciudad
Esquipulas,instancia de,ciudad fronteriza
Esquipulas,instancia de,municipio de Guatemala
antropólogo,instancia de,profesión
antropólogo,subclase de,científico social
antropólogo,ámbito de la ocupación,antropología
antropólogo,categoría principal del tema,Categoría:Antropólogos
Universidad del Valle de Guatemala,país,Guatemala
Universidad del Valle de Guatemala,instancia de,universidad privada
Universidad del Valle de Guatemala,situado en la entidad territorial administrativa,Ciudad de Guatemala
Ministro de Educación de Guatemala,instancia de,cargo público
Ministro de Educación de Guatemala,subclase de,ministro de Educación
Ministro de Educación de Guatemala,forma parte de,Consejo de Ministros de Guatemala
Ministro de Educación de Guatemala,aplica a la jurisdicción,Guatemala
Ministro de Educación de Guatemala,organización dirigida desde este cargo,Ministerio de Educación de Guatemala
actor,instancia de,profesión
actor,instancia de,ocupación
actor,instancia de,grupo de ocupaciones de la CIUO
actor,subclase de,artista escénico
deportista,instancia de,profesión
deportista,instancia de,ocupación
deportista,subclase de,personalidad del deporte
deportista,santo patrón,Sebastián de Milán
deportista,ámbito de la ocupación,deporte
Chimaltenango,país,Guatemala
Chimaltenango,instancia de,municipio de Guatemala
Chimaltenango,comparte fronteras con,Parramos
Chimaltenango,comparte fronteras con,Zaragoza
Chimaltenango,comparte fronteras con,El Tejar
fotógrafo,instancia de,ocupación
fotógrafo,instancia de,agente
fotógrafo,subclase de,artista visual
fotógrafo,santo patrón,Verónica
fotógrafo,ámbito de la ocupación,fotografía
Cobán,país,Guatemala
Cobán,instancia de,municipio de Guatemala
Cobán,comparte fronteras con,Chisec
Cobán,comparte fronteras con,Santa Cruz Verapaz
Cobán,comparte fronteras con,Tactic
Santa Catarina Mita,país,Guatemala
Santa Catarina Mita,instancia de,municipio de Guatemala
Santa Catarina Mita,comparte fronteras con,El Progreso
Santa Catarina Mita,comparte fronteras con,Jutiapa
Santa Catarina Mita,comparte fronteras con,San Manuel Chaparrón
ingeniero agrónomo,instancia de,profesión
ingeniero agrónomo,instancia de,ocupación
ingeniero agrónomo,subclase de,ingeniero
ingeniero agrónomo,subclase de,agrónomo
ingeniero agrónomo,ámbito de la ocupación,ingeniería agrícola
"Ministro de Agricultura, Ganadería y Alimentación de Guatemala",instancia de,cargo público
"Ministro de Agricultura, Ganadería y Alimentación de Guatemala",subclase de,ministro
"Ministro de Agricultura, Ganadería y Alimentación de Guatemala",forma parte de,Consejo de Ministros de Guatemala
"Ministro de Agricultura, Ganadería y Alimentación de Guatemala",aplica a la jurisdicción,Guatemala
"Ministro de Agricultura, Ganadería y Alimentación de Guatemala",organización dirigida desde este cargo,"Ministerio de Agricultura, Ganadería y Alimentación de Guatemala"
Academia Mexicana de la Lengua,país,México
Academia Mexicana de la Lengua,instancia de,academia
Academia Mexicana de la Lengua,instancia de,academia nacional
Academia Mexicana de la Lengua,ubicación de la sede,Ciudad de México
Academia Mexicana de la Lengua,miembro de,Asociación de Academias de la Lengua Española
Presidente del Congreso de la República de Guatemala,país,Guatemala
Presidente del Congreso de la República de Guatemala,instancia de,cargo
Presidente del Congreso de la República de Guatemala,subclase de,presidente del parlamento
Presidente del Congreso de la República de Guatemala,designado por,Congreso de la República de Guatemala
Carlos Solórzano,Lugar de nacimiento,San Marcos
Carlos Solórzano,Ocupación,dramaturgo
Carlos Solórzano,Ciudadanía,México
Carlos Solórzano,Fecha de nacimiento,1922-05-01
Carlos Solórzano,Fecha de defunción,2011-03-30
Carlos Solórzano,Ocupación,ensayista
Carlos Solórzano,Ocupación,crítico de teatro
Carlos Solórzano,Ciudadanía,Guatemala
Carmen Rodríguez,Ocupación,esgrimista
Carmen Rodríguez,Ciudadanía,Guatemala
Carmen Rodríguez,Fecha de nacimiento,1972-07-15
Carol Zardetto,Lugar de nacimiento,Ciudad de Guatemala
Carol Zardetto,Ocupación,guionista
Carol Zardetto,Ciudadanía,Guatemala
Carol Zardetto,Cargo,viceministro
Carol Zardetto,Fecha de nacimiento,1960-01-01
Carol Zardetto,Ocupación,escritor
Carol Zardetto,Ocupación,abogado
Carol Zardetto,Ocupación,diplomático
Catarina Castor,Ocupación,político
Catarina Castor,Ciudadanía,Guatemala
Catarina Castor,Cargo,Diputado del Congreso de Guatemala
Catarina Castor,Fecha de nacimiento,1980-01-01
Catarina Castor,Fecha de defunción,2012-12-30
Christian López,Lugar de nacimiento,Coatepeque
Christian López,Ocupación,deportista
Christian López,Ciudadanía,Guatemala
Christian López,Fecha de nacimiento,1984-03-30
Christian López,Fecha de defunción,2013-11-06
Christopher Díaz-Figueroa,Lugar de nacimiento,Ciudad de Guatemala
Christopher Díaz-Figueroa,Ocupación,tenista
Christopher Díaz-Figueroa,Ciudadanía,Guatemala
Christopher Díaz-Figueroa,Fecha de nacimiento,1990-03-14
Claudio Albizuris,Lugar de nacimiento,Ciudad de Guatemala
Claudio Albizuris,Ocupación,futbolista
Claudio Albizuris,Ciudadanía,Guatemala
Claudio Albizuris,Fecha de nacimiento,1981-07-01
Cristian Álvarez,Lugar de nacimiento,Ciudad de Guatemala
Cristian Álvarez,Ocupación,futbolista
Cristian Álvarez,Ciudadanía,Guatemala
Cristian Álvarez,Fecha de nacimiento,1982-05-21
Cristian Álvarez,Fecha de nacimiento,1983-05-21
Cristina Siekavizza,Lugar de nacimiento,Ciudad de Guatemala
Cristina Siekavizza,Ciudadanía,Guatemala
Cristina Siekavizza,Fecha de nacimiento,1977-12-09
César Augusto Blanco Gramajo,Ocupación,ajedrecista
César Augusto Blanco Gramajo,Ciudadanía,Guatemala
César Augusto Blanco Gramajo,Fecha de nacimiento,1959-01-14
César Augusto Blanco Gramajo,Ocupación,ajedrecista por correspondencia
César Montenegro Paniagua,Ocupación,político
César Montenegro Paniagua,Ciudadanía,Guatemala
César Montenegro Paniagua,Fecha de nacimiento,1922-01-01
César Montenegro Paniagua,Fecha de defunción,1970-01-01
Daniela Schippers,Lugar de nacimiento,Ciudad de Guatemala
Daniela Schippers,Ocupación,tenista
Daniela Schippers,Ciudadanía,Guatemala
Daniela Schippers,Educado en,Universidad Estatal de Florida
Daniela Schippers,Fecha de nacimiento,1995-03-28
Dario Escobar,Lugar de nacimiento,Ciudad de Guatemala
Dario Escobar,Ocupación,pintor
Dario Escobar,Ciudadanía,Guatemala
Dario Escobar,Fecha de nacimiento,1971-01-01
Myrna Elizabeth Mack Chang,Lugar de nacimiento,Departamento de Retalhuleu
Myrna Elizabeth Mack Chang,Ocupación,activista por los derechos humanos
Myrna Elizabeth Mack Chang,Ciudadanía,Guatemala
Myrna Elizabeth Mack Chang,Educado en,Universidad de San Carlos de Guatemala
Myrna Elizabeth Mack Chang,Fecha de nacimiento,1949-10-24
Myrna Elizabeth Mack Chang,Fecha de defunción,1990-09-11
Myrna Elizabeth Mack Chang,Ocupación,antropólogo
Denis Chen,Lugar de nacimiento,San Pedro Carchá
Denis Chen,Ocupación,futbolista
Denis Chen,Ciudadanía,Guatemala
Denis Chen,Educado en,Owen J. Roberts High School
Denis Chen,Fecha de nacimiento,1977-08-09
E. Antonio Romero,Lugar de nacimiento,Departamento de Sololá
E. Antonio Romero,Ocupación,poeta
E. Antonio Romero,Ciudadanía,Guatemala
E. Antonio Romero,Fecha de nacimiento,1925-01-01
E. Antonio Romero,Fecha de defunción,2005-01-01
E. Antonio Romero,Ocupación,historiador
E. Antonio Romero,Ocupación,filósofo
Edgar Aroldo Cotto Gonzalez,Lugar de nacimiento,Asunción Mita
Edgar Aroldo Cotto Gonzalez,Ocupación,futbolista
Edgar Aroldo Cotto Gonzalez,Ciudadanía,Guatemala
Edgar Aroldo Cotto Gonzalez,Fecha de nacimiento,1984-01-27
Edgar Chinchilla,Lugar de nacimiento,Ciudad de Guatemala
Edgar Chinchilla,Ocupación,futbolista
Edgar Chinchilla,Ciudadanía,Guatemala
Edgar Chinchilla,Fecha de nacimiento,1987-05-08
Edgar Valencia,Lugar de nacimiento,Guatemala
Edgar Valencia,Ocupación,futbolista
Edgar Valencia,Ciudadanía,Guatemala
Edgar Valencia,Fecha de nacimiento,1971-03-31
Eduardo Acevedo,Lugar de nacimiento,Guatemala
Eduardo Acevedo,Ocupación,entrenador
Eduardo Acevedo,Ciudadanía,Guatemala
Eduardo Acevedo,Fecha de nacimiento,1964-06-08
Eduardo Acevedo,Ocupación,futbolista
San Marcos,santo patrón,Marcos el Evangelista
San Marcos,santo patrón,Inmaculada Concepción
San Marcos,se encuentra en el huso horario,UTC−6
San Marcos,compuesto por,Ciudad de San Marcos
San Marcos,categoría principal del tema,Categoría:San Marcos (San Marcos)
dramaturgo,elemento ejemplo,William Shakespeare
dramaturgo,elemento ejemplo,Aristófanes
dramaturgo,instancia de,oficio del teatro
dramaturgo,subclase de,escritor
México,miembro de,Organización de las Naciones Unidas
México,miembro de,Mercosur
México,miembro de,Movimiento Internacional de la Cruz Roja y de la Media Luna Roja
México,miembro de,UNESCO
México,miembro de,Organización Mundial de la Salud
