entidad,relacion,objeto
Enrique Ayala Mora,Lugar de nacimiento,Ibarra
Enrique Ayala Mora,Ocupación,político
Enrique Ayala Mora,Ciudadanía,Ecuador
Enrique Ayala Mora,Educado en,Universidad de Oxford
Enrique Ayala Mora,Empleador,Universidad de Oxford
Enrique Ayala Mora,Miembro de,Consejo Nacional de Evaluación y Acreditación de la Educación Superior del Ecuador
Enrique Ayala Mora,Cargo,presidente
Enrique Ayala Mora,Fecha de nacimiento,1950-11-13
Enrique Ayala Mora,Ocupación,historiador
Enrique Ayala Mora,Ocupación,profesor universitario
Enrique Ayala Mora,Ocupación,periodista
Enrique Ayala Mora,Educado en,Universidad de Essex
Enrique Ayala Mora,Educado en,Pontificia Universidad Católica del Ecuador
Enrique Ayala Mora,Empleador,Organización de los Estados Americanos
Enrique Ayala Mora,Empleador,Universidad de Glasgow
Enrique Ayala Mora,Empleador,Universidad de Washington
Enrique Ayala Mora,Empleador,Facultad Latinoamericana de Ciencias Sociales
Enrique Ayala Mora,Empleador,Universidad Nacional Mayor de San Marcos
Enrique Ayala Mora,Empleador,Universidad Pablo de Olavide
Enrique Ayala Mora,Empleador,Universidad de Nápoles Federico II
Enrique Ayala Mora,Empleador,El Comercio
Enrique Ayala Mora,Miembro de,Academia Nacional de Historia de Ecuador
Enrique Ayala Mora,Empleador,"Universidad Mayor, Real y Pontificia San Francisco Xavier de Chuquisaca"
Enrique Ayala Mora,Empleador,Pontificia Universidad Católica del Ecuador
Enrique Ayala Mora,Empleador,Universidad Central del Ecuador
Enrique Ayala Mora,Empleador,Universidad Andina Simón Bolívar
Enrique Ayala Mora,Empleador,Universidad del Valle
Enrique Ayala Mora,Empleador,Universidad Internacional de Andalucía
Enrique Ayala Mora,Empleador,Consejo Nacional de Educación Superior
Enrique Ayala Mora,Empleador,Ministerio de Relaciones Exteriores
Enrique Ayala Mora,Cargo,diputado Nacional del Ecuador
Enrique Ayala Mora,Miembro de,Asamblea Constituyente de Ecuador
Leonidas Proaño,Lugar de nacimiento,Cantón Ibarra
Leonidas Proaño,Ocupación,teólogo
Leonidas Proaño,Ciudadanía,Ecuador
Leonidas Proaño,Cargo,obispo diocesano
Leonidas Proaño,Premio recibido,Premio Bruno Kreisky
Leonidas Proaño,Fecha de nacimiento,1910-01-29
Leonidas Proaño,Fecha de defunción,1988-08-31
Fausto Gaibor García,Lugar de nacimiento,Bolívar
Fausto Gaibor García,Ocupación,sacerdote católico
Fausto Gaibor García,Ciudadanía,Ecuador
Fausto Gaibor García,Cargo,obispo auxiliar
Fausto Gaibor García,Fecha de nacimiento,1952-01-24
Fausto Gaibor García,Fecha de defunción,2021-06-04
Fausto Gaibor García,Lugar de nacimiento,Guaranda
Fausto Gaibor García,Ocupación,obispo católico
Fausto Gaibor García,Cargo,obispo titular
Fausto Gaibor García,Cargo,obispo diocesano
Pedro Reino,Lugar de nacimiento,Cantón Cevallos
Pedro Reino,Ocupación,escritor
Pedro Reino,Ciudadanía,Ecuador
Pedro Reino,Premio recibido,Concurso Nacional de Literatura Miguel Riofrío
Pedro Reino,Fecha de nacimiento,1951-02-09
Pedro Reino,Ocupación,novelista
Ebelio Ordóñez,Lugar de nacimiento,Esmeraldas
Ebelio Ordóñez,Ocupación,futbolista
Ebelio Ordóñez,Ciudadanía,Brasil
Ebelio Ordóñez,Fecha de nacimiento,1973-11-03
Ebelio Ordóñez,Ciudadanía,Ecuador
Francisco Ovidio Vera Intriago,Ocupación,sacerdote católico
Francisco Ovidio Vera Intriago,Ciudadanía,Ecuador
Francisco Ovidio Vera Intriago,Cargo,obispo auxiliar
Francisco Ovidio Vera Intriago,Fecha de nacimiento,1942-10-07
Francisco Ovidio Vera Intriago,Fecha de defunción,2014-04-21
Francisco Ovidio Vera Intriago,Ocupación,obispo católico
Francisco Ovidio Vera Intriago,Cargo,obispo titular
Máximo Tenorio,Lugar de nacimiento,Esmeraldas
Máximo Tenorio,Ocupación,futbolista
Máximo Tenorio,Ciudadanía,Ecuador
Máximo Tenorio,Fecha de nacimiento,1969-09-30
Dannes Coronel,Lugar de nacimiento,Naranjal
Dannes Coronel,Ocupación,futbolista
Dannes Coronel,Ciudadanía,Ecuador
Dannes Coronel,Fecha de nacimiento,1973-05-24
Dannes Coronel,Fecha de defunción,2020-07-07
Germán Pavón Puente,Lugar de nacimiento,Quito
Germán Pavón Puente,Ocupación,sacerdote católico
Germán Pavón Puente,Ciudadanía,Ecuador
Germán Pavón Puente,Educado en,Pontificia Universidad Gregoriana
Germán Pavón Puente,Cargo,obispo diocesano
Germán Pavón Puente,Fecha de nacimiento,1936-10-28
Germán Pavón Puente,Fecha de defunción,2025-02-22
Germán Pavón Puente,Ocupación,obispo emérito
Germán Pavón Puente,Ocupación,obispo católico
Enrique Ayala Mora,Miembro de,Cruz Roja Ecuatoriana
Enrique Ayala Mora,Empleador,Universidad de Cuenca
Enrique Ayala Mora,Empleador,Hoy
Enrique Ayala Mora,Empleador,Instituto de Altos Estudios Nacionales
Enrique Ayala Mora,Empleador,Ministerio de Educación y Cultura de Ecuador
Enrique Chediak,Lugar de nacimiento,Quito
Enrique Chediak,Ocupación,director de fotografía
Enrique Chediak,Ciudadanía,Ecuador
Enrique Chediak,Fecha de nacimiento,1967-01-01
Enrique Chediak,Ocupación,director de cine
José Luis Perlaza,Lugar de nacimiento,Esmeraldas
José Luis Perlaza,Ocupación,futbolista
José Luis Perlaza,Ciudadanía,Ecuador
José Luis Perlaza,Fecha de nacimiento,1981-10-06
Miguel Febres Cordero,Lugar de nacimiento,Cuenca
Miguel Febres Cordero,Ocupación,educador
Miguel Febres Cordero,Ciudadanía,Ecuador
Miguel Febres Cordero,Fecha de nacimiento,1854-11-07
Miguel Febres Cordero,Fecha de defunción,1910-02-12
Luis Alberto Costales,Lugar de nacimiento,Riobamba
Luis Alberto Costales,Ocupación,poeta
Luis Alberto Costales,Ciudadanía,Ecuador
Luis Alberto Costales,Fecha de nacimiento,1926-12-24
Luis Alberto Costales,Fecha de defunción,2006-02-01
Luis Alberto Costales,Ocupación,político
Héctor Chiles,Lugar de nacimiento,Carchi
Héctor Chiles,Ocupación,ciclista
Héctor Chiles,Ciudadanía,Ecuador
Héctor Chiles,Fecha de nacimiento,1971-02-11
Raúl Vallejo,Lugar de nacimiento,Manta
Raúl Vallejo,Ocupación,escritor
Raúl Vallejo,Ciudadanía,Ecuador
Raúl Vallejo,Educado en,Universidad Católica de Santiago de Guayaquil
Raúl Vallejo,Obra notable,Fiesta de solitarios
Raúl Vallejo,Premio recibido,Premio Joaquín Gallegos Lara
Raúl Vallejo,Fecha de nacimiento,1959-06-28
Raúl Vallejo,Ocupación,político
Raúl Vallejo,Ocupación,académico
Raúl Vallejo,Premio recibido,Premio Aurelio Espinosa Pólit
Raúl Vallejo,Premio recibido,Premio Real Academia Española
Raúl Vallejo,Premio recibido,Premio José Lezama Lima
Raúl Vallejo,Premio recibido,Premio de Narrativa Miguel Donoso Pareja
Raúl Vallejo,Premio recibido,Premio Joaquín Gallegos Lara de novela
Raúl Vallejo,Premio recibido,Premio Joaquín Gallegos Lara de cuento
Raúl Vallejo,Obra notable,Acoso textual
Sebastián Cordero,Lugar de nacimiento,Quito
Sebastián Cordero,Ocupación,guionista
Sebastián Cordero,Ciudadanía,Ecuador
Sebastián Cordero,Educado en,Universidad del Sur de California
Sebastián Cordero,Obra notable,"Ratas, ratones, rateros"
Sebastián Cordero,Fecha de nacimiento,1972-05-23
Sebastián Cordero,Ocupación,director de cine
Sebastián Cordero,Ocupación,productor de cine
Gerardo Guevara,Lugar de nacimiento,Quito
Gerardo Guevara,Ocupación,compositor
Gerardo Guevara,Ciudadanía,Ecuador
Gerardo Guevara,Educado en,École Normale de Musique de Paris
Gerardo Guevara,Fecha de nacimiento,1930-09-23
Gerardo Guevara,Fecha de defunción,2024-12-23
Gerardo Guevara,Ocupación,director de orquesta
Gerardo Guevara,Ocupación,pianista
Gerardo Guevara,Ocupación,director de coro
Luis Saritama,Lugar de nacimiento,Loja
Luis Saritama,Ocupación,futbolista
Luis Saritama,Ciudadanía,Ecuador
Luis Saritama,Fecha de nacimiento,1983-10-20
Juan Montalvo,Lugar de nacimiento,Ambato
Juan Montalvo,Ocupación,escritor
Juan Montalvo,Ciudadanía,Ecuador
Juan Montalvo,Fecha de nacimiento,1830-04-13
Juan Montalvo,Fecha de defunción,1889-01-17
Juan Montalvo,Ocupación,Q70098210
Juan Montalvo,Ciudadanía,Colombia
Carlos Feraud,Lugar de nacimiento,Loja
Carlos Feraud,Ocupación,futbolista
Carlos Feraud,Ciudadanía,Ecuador
Carlos Feraud,Fecha de nacimiento,1990-10-23
Leonidas Proaño,Ocupación,profesor
Leonidas Proaño,Premio recibido,Premio de Derechos Humanos de las Naciones Unidas
Leonidas Proaño,Ocupación,sacerdote católico
Leonidas Proaño,Ocupación,obispo católico
Ibarra,país,Ecuador
Ibarra,instancia de,ciudad
Ibarra,situado en la entidad territorial administrativa,Cantón Ibarra
Ibarra,bandera,Bandera de Ibarra
Ibarra,ciudad hermana,Calama
político,instancia de,profesión
político,instancia de,frecuentemente
político,subclase de,profesional
político,ámbito de la ocupación,política
político,categoría principal del tema,Categoría:Políticos
Ecuador,portal principal del tema,Portal:Ecuador
Ecuador,banco central,Banco Central del Ecuador
Ecuador,cargo ocupado por el jefe de gobierno,Presidente del Ecuador
Ecuador,descrito en la fuente,Enciclopedia Católica
Ecuador,descrito en la fuente,Diccionario Enciclopédico Brockhaus y Efron
Universidad de Oxford,situado en la entidad territorial administrativa,Oxford
Universidad de Oxford,ubicación de la sede,Oxford
Universidad de Oxford,escudo de armas,escudo de la Universidad de Oxford
Universidad de Oxford,ubicación,Oxfordshire
Universidad de Oxford,ubicación,Oxford
Cantón Ibarra,jefe de gobierno,Álvaro Castillo Aguirre
Cantón Ibarra,país,Ecuador
Cantón Ibarra,instancia de,cantón de Ecuador
Cantón Ibarra,capital,Ibarra
Cantón Ibarra,situado en la entidad territorial administrativa,Imbabura
teólogo,instancia de,profesión
teólogo,subclase de,religioso
teólogo,subclase de,académico de humanidades
teólogo,ámbito de la ocupación,teología
teólogo,ámbito de la ocupación,estudios teológicos
obispo diocesano,instancia de,cargo eclesiástico
obispo diocesano,instancia de,función episcopal
obispo diocesano,subclase de,obispo
obispo diocesano,subclase de,pastor
obispo diocesano,subclase de,ordinario
Premio Bruno Kreisky,país,Austria
Premio Bruno Kreisky,instancia de,premio de la paz
Premio Bruno Kreisky,instancia de,premio de derechos humanos
Premio Bruno Kreisky,nombrado en referencia a,Bruno Kreisky
Bolívar,país,Ecuador
Bolívar,instancia de,provincia de Ecuador
Bolívar,capital,Guaranda
Bolívar,idioma oficial,español
Bolívar,idioma oficial,quichua norteño
sacerdote católico,instancia de,vocación católica
sacerdote católico,religión,catolicismo
sacerdote católico,religión,Iglesia católica
sacerdote católico,subclase de,sacerdote
sacerdote católico,subclase de,presbítero
obispo auxiliar,instancia de,función episcopal
obispo auxiliar,instancia de,vocación católica
obispo auxiliar,religión,catolicismo
obispo auxiliar,subclase de,obispo
obispo auxiliar,subclase de,obispo católico
Cantón Cevallos,jefe de gobierno,Carlos Alonso Soria Ramírez
Cantón Cevallos,país,Ecuador
Cantón Cevallos,instancia de,cantón de Ecuador
Cantón Cevallos,capital,Cevallos
Cantón Cevallos,situado en la entidad territorial administrativa,Provincia de Tungurahua
escritor,instancia de,profesión
escritor,instancia de,ocupación
escritor,subclase de,autor
escritor,subclase de,artista
Concurso Nacional de Literatura Miguel Riofrío,país,Ecuador
Concurso Nacional de Literatura Miguel Riofrío,instancia de,competición
Concurso Nacional de Literatura Miguel Riofrío,instancia de,distinción
Esmeraldas,país,Ecuador
Esmeraldas,instancia de,ciudad
Esmeraldas,fundador,Bartolomé Ruiz
Esmeraldas,situado en la entidad territorial administrativa,Esmeraldas
Esmeraldas,bandera,Bandera de Esmeraldas
futbolista,instancia de,profesión
futbolista,instancia de,ocupación
futbolista,subclase de,jugador competitivo
futbolista,subclase de,Jugador de fútbol
Brasil,comparte fronteras con,Uruguay
Brasil,comparte fronteras con,Francia
Brasil,comparte fronteras con,Argentina
Brasil,comparte fronteras con,Perú
Brasil,comparte fronteras con,Venezuela
Naranjal,país,Paraguay
Naranjal,instancia de,municipio de Paraguay
Naranjal,situado en la entidad territorial administrativa,Departamento de Alto Paraná
Pontificia Universidad Gregoriana,país,Italia
Pontificia Universidad Gregoriana,instancia de,universidad pontificia
Pontificia Universidad Gregoriana,instancia de,universidad jesuita
Pontificia Universidad Gregoriana,fundador,Ignacio de Loyola
Pontificia Universidad Gregoriana,situado en la entidad territorial administrativa,Roma
director de fotografía,instancia de,título de autoridad
director de fotografía,instancia de,profesión del cine
director de fotografía,instancia de,ocupación
director de fotografía,subclase de,artista
director de fotografía,subclase de,camarógrafo
director de cine,instancia de,profesión
director de cine,instancia de,profesión del cine
director de cine,subclase de,artista visual
director de cine,subclase de,profesional del cine
director de cine,subclase de,realizador
Cuenca,capital,Cuenca
Cuenca,jefe de gobierno,Cristian Zamora
Cuenca,país,Ecuador
Cuenca,continente,América del Sur
Cuenca,instancia de,ciudad
educador,instancia de,profesión
educador,subclase de,personal educativo
educador,subclase de,profesionales de la enseñanza
educador,ámbito de la ocupación,educación
educador,ámbito de la ocupación,enseñanza
Riobamba,categoría de personas relacionadas,Categoría:Riobambeños
Riobamba,país,Ecuador
Riobamba,instancia de,ciudad
Riobamba,himno,Himno a Riobamba
Riobamba,fundador,Diego de Almagro
poeta,instancia de,profesión
poeta,subclase de,escritor
poeta,ámbito de la ocupación,poesía
poeta,categoría principal del tema,Categoría:Poetas
Carchi,país,Ecuador
Carchi,instancia de,provincia de Ecuador
Carchi,capital,Tulcán
Carchi,idioma oficial,español
Carchi,idioma oficial,Idioma awá pit
ciclista,instancia de,profesión
ciclista,instancia de,deportista
ciclista,subclase de,ciclista
ciclista,ámbito de la ocupación,ciclismo de competición
Manta,categoría principal del tema,Categoría:Manta
Manta,cargo ocupado por el jefe de gobierno,Alcalde de Manta
Manta,capital de,Cantón Manta
Manta,categoría para las personas que nacieron aquí,Categoría:Nacidos en Manta
Universidad Católica de Santiago de Guayaquil,país,Ecuador
Universidad Católica de Santiago de Guayaquil,instancia de,universidad
Universidad Católica de Santiago de Guayaquil,ubicación de la sede,Guayaquil
Universidad Católica de Santiago de Guayaquil,categoría principal del tema,Categoría:Universidad Católica de Santiago de Guayaquil
Universidad Católica de Santiago de Guayaquil,propietario de,UCSG Televisión
Fiesta de solitarios,instancia de,obra literaria
Fiesta de solitarios,autor,Raúl Vallejo
Fiesta de solitarios,premio recibido,Premio Joaquín Gallegos Lara
Fiesta de solitarios,idioma de la obra o del nombre,español
Fiesta de solitarios,país de origen,Ecuador
guionista,instancia de,profesión del cine
guionista,género,guion
guionista,subclase de,escritor
guionista,ámbito de la ocupación,escritura de guiones
guionista,categoría principal del tema,Categoría:Guionistas
Universidad del Sur de California,país,Estados Unidos
Universidad del Sur de California,instancia de,universidad privada
Universidad del Sur de California,instancia de,universidad de investigación
Universidad del Sur de California,instancia de,institución educativa privada sin fines de lucro
Universidad del Sur de California,instancia de,editor de acceso abierto
"Ratas, ratones, rateros",instancia de,película
"Ratas, ratones, rateros",director,Sebastián Cordero
"Ratas, ratones, rateros",guionista,Sebastián Cordero
"Ratas, ratones, rateros",género,drama
"Ratas, ratones, rateros",género,cine de crímenes
compositor,instancia de,ocupación
compositor,instancia de,profesión musical
compositor,subclase de,autor
compositor,subclase de,músico
compositor,santo patrón,Cecilia de Roma
École Normale de Musique de Paris,país,Francia
École Normale de Musique de Paris,instancia de,conservatorio de música
École Normale de Musique de Paris,instancia de,edificio escolar
École Normale de Musique de Paris,instancia de,academia de música
École Normale de Musique de Paris,fundador,Alfred Cortot
Loja,país,Ecuador
Loja,instancia de,ciudad
Loja,fundador,Alonso de Mercadillo
Loja,situado en la entidad territorial administrativa,Cantón Loja
Loja,bandera,Bandera de Loja
Ambato,jefe de gobierno,Diana Caiza
Ambato,país,Ecuador
Ambato,instancia de,ciudad
Ambato,situado en la entidad territorial administrativa,Cantón Ambato
Ambato,bandera,Bandera de Ambato
Abdalá Bucaram,Lugar de nacimiento,Guayaquil
Abdalá Bucaram,Ocupación,abogado
Abdalá Bucaram,Ciudadanía,Ecuador
Abdalá Bucaram,Educado en,Universidad de Guayaquil
Abdalá Bucaram,Cargo,Presidente del Ecuador
Abdalá Bucaram,Fecha de nacimiento,1952-02-20
Abdalá Bucaram,Ocupación,político
Abdalá Bucaram,Cargo,Alcalde de Guayaquil
Abdalá Bucaram,Cargo,Director supremo
Iván Kaviedes,Lugar de nacimiento,Curazao
Iván Kaviedes,Ocupación,futbolista
Iván Kaviedes,Ciudadanía,Ecuador
Iván Kaviedes,Fecha de nacimiento,1977-10-24
Agustín Delgado,Lugar de nacimiento,Ambuquí
Agustín Delgado,Ocupación,político
Agustín Delgado,Ciudadanía,Ecuador
Agustín Delgado,Cargo,diputado Nacional del Ecuador
Agustín Delgado,Fecha de nacimiento,1974-12-23
Agustín Delgado,Ocupación,futbolista
Carlos Tenorio,Lugar de nacimiento,Esmeraldas
Carlos Tenorio,Ocupación,futbolista
Carlos Tenorio,Ciudadanía,Ecuador
Carlos Tenorio,Fecha de nacimiento,1979-05-14
Carlos Tenorio,Ciudadanía,Colombia
Segundo Alejandro Castillo,Lugar de nacimiento,San Lorenzo
Segundo Alejandro Castillo,Ocupación,entrenador
Segundo Alejandro Castillo,Ciudadanía,Ecuador
Segundo Alejandro Castillo,Fecha de nacimiento,1982-05-15
Segundo Alejandro Castillo,Ocupación,futbolista
Abdón Calderón Garaycoa,Lugar de nacimiento,Cuenca
Abdón Calderón Garaycoa,Ocupación,héroe
Abdón Calderón Garaycoa,Ciudadanía,Ecuador
Abdón Calderón Garaycoa,Fecha de nacimiento,1804-07-30
Abdón Calderón Garaycoa,Fecha de defunción,1822-05-25
Abdón Calderón Garaycoa,Fecha de defunción,1822-06-07
Abdón Calderón Garaycoa,Ciudadanía,Gran Colombia
Yamile Bahamonde,Lugar de nacimiento,Guayaquil
Yamile Bahamonde,Ocupación,nadador
Yamile Bahamonde,Ciudadanía,Ecuador
Yamile Bahamonde,Fecha de nacimiento,1987-06-04
Andrés Gómez Santos,Lugar de nacimiento,Guayaquil
Andrés Gómez Santos,Ocupación,tenista
Andrés Gómez Santos,Ciudadanía,Ecuador
Andrés Gómez Santos,Fecha de nacimiento,1960-02-27
Lucio Gutiérrez,Lugar de nacimiento,Quito
Lucio Gutiérrez,Ocupación,político
Lucio Gutiérrez,Ciudadanía,Ecuador
Lucio Gutiérrez,Educado en,Universidad de las Fuerzas Armadas - ESPE
Lucio Gutiérrez,Cargo,Presidente del Ecuador
Lucio Gutiérrez,Fecha de nacimiento,1957-03-23
Lucio Gutiérrez,Ocupación,ingeniero civil
Lucio Gutiérrez,Educado en,Colegio Interamericano de Defensa
Johanna Ordóñez,Lugar de nacimiento,Guayaquil
Johanna Ordóñez,Ocupación,atleta
Johanna Ordóñez,Ciudadanía,Ecuador
Johanna Ordóñez,Fecha de nacimiento,1987-12-12
Carlos Julio Arosemena Tola,Lugar de nacimiento,Guayaquil
Carlos Julio Arosemena Tola,Ocupación,político
Carlos Julio Arosemena Tola,Ciudadanía,Ecuador
Carlos Julio Arosemena Tola,Fecha de nacimiento,1888-04-12
Carlos Julio Arosemena Tola,Fecha de defunción,1952-02-20
Carlos Julio Arosemena Tola,Ocupación,banquero
Leopoldo Benites,Lugar de nacimiento,Guayaquil
Leopoldo Benites,Ocupación,político
Leopoldo Benites,Ciudadanía,Ecuador
Leopoldo Benites,Educado en,Universidad de Guayaquil
Leopoldo Benites,Cargo,embajador
Leopoldo Benites,Premio recibido,Gran Cruz de la Orden de Isabel la Católica
Leopoldo Benites,Fecha de nacimiento,1905-10-17
Leopoldo Benites,Fecha de defunción,1996-01-01
Leopoldo Benites,Ocupación,diplomático
Nicolás Lapentti,Lugar de nacimiento,Guayaquil
Nicolás Lapentti,Ocupación,tenista
Nicolás Lapentti,Ciudadanía,Ecuador
Nicolás Lapentti,Fecha de nacimiento,1976-08-13
Édison Méndez,Lugar de nacimiento,Ibarra
Édison Méndez,Ocupación,futbolista
Édison Méndez,Ciudadanía,Ecuador
Édison Méndez,Fecha de nacimiento,1979-03-16
Felipe Caicedo Boom,Lugar de nacimiento,Guayaquil
Felipe Caicedo Boom,Ocupación,futbolista
Felipe Caicedo Boom,Ciudadanía,España
Felipe Caicedo Boom,Fecha de nacimiento,1988-09-05
Felipe Caicedo Boom,Ciudadanía,Ecuador
Ulises de la Cruz,Lugar de nacimiento,Carchi
Ulises de la Cruz,Ocupación,político
Ulises de la Cruz,Ciudadanía,Ecuador
Ulises de la Cruz,Cargo,embajador de buena voluntad de Unicef
Ulises de la Cruz,Fecha de nacimiento,1974-02-08
Ulises de la Cruz,Ocupación,futbolista
José María Avilés,Lugar de nacimiento,Guayaquil
José María Avilés,Ocupación,político
José María Avilés,Ciudadanía,Ecuador
José María Avilés,Cargo,President of the Provisional Government of Quito
José María Avilés,Fecha de nacimiento,1816-01-01
José María Avilés,Fecha de defunción,1874-11-20
Byron Guamá,Lugar de nacimiento,Cantón Espejo
Byron Guamá,Ocupación,ciclista
Byron Guamá,Ciudadanía,Ecuador
Byron Guamá,Fecha de nacimiento,1985-06-14
Christian Benítez,Lugar de nacimiento,Quito
Christian Benítez,Ocupación,futbolista
Christian Benítez,Ciudadanía,Ecuador
Christian Benítez,Fecha de nacimiento,1986-05-01
Christian Benítez,Fecha de defunción,2013-07-29
Christian Benítez,Ciudadanía,Colombia
Iván Hurtado,Lugar de nacimiento,Esmeraldas
Iván Hurtado,Ocupación,político
Iván Hurtado,Ciudadanía,Ecuador
Iván Hurtado,Cargo,diputado Nacional del Ecuador
Iván Hurtado,Fecha de nacimiento,1974-08-16
Iván Hurtado,Ocupación,futbolista
Guayaquil,país,Ecuador
Guayaquil,instancia de,ciudad
Guayaquil,instancia de,gran ciudad
Guayaquil,instancia de,ciudad más grande
abogado,instancia de,profesión jurídica
abogado,subclase de,jurista
abogado,santo patrón,Catalina de Alejandría
abogado,santo patrón,Alfonso María de Ligorio
abogado,santo patrón,Raimundo de Peñafort
Universidad de Guayaquil,país,Ecuador
Universidad de Guayaquil,instancia de,universidad
Universidad de Guayaquil,fundador,Pedro Carbo
Universidad de Guayaquil,situado en la entidad territorial administrativa,Guayaquil
Universidad de Guayaquil,categoría principal del tema,Categoría:Universidad de Guayaquil
Presidente del Ecuador,país,Ecuador
Presidente del Ecuador,instancia de,cargo público
Presidente del Ecuador,residencia oficial,Palacio de Carondelet
Presidente del Ecuador,subclase de,jefe de Estado
Presidente del Ecuador,subclase de,presidente de la Republica
Curazao,jefe de gobierno,Ivar Asjes
Curazao,jefe de gobierno,Gilmar Pisas
Curazao,país,Reino de los Países Bajos
Curazao,continente,América del Norte
Curazao,instancia de,país del Reino de los Países Bajos
Ambuquí,país,Ecuador
Ambuquí,instancia de,parroquia
Ambuquí,instancia de,parroquia de Ecuador
Ambuquí,instancia de,entidad territorial artificial
Ambuquí,situado en la entidad territorial administrativa,Cantón Ibarra
diputado Nacional del Ecuador,país,Ecuador
diputado Nacional del Ecuador,instancia de,cargo
diputado Nacional del Ecuador,sucedido por,Asambleísta de Ecuador
diputado Nacional del Ecuador,subclase de,diputado
diputado Nacional del Ecuador,forma parte de,Congreso Nacional del Ecuador
Colombia,jefe de gobierno,Gustavo Petro
Colombia,continente,América del Sur
Colombia,instancia de,país
Colombia,instancia de,república
Colombia,instancia de,Estado laico
San Lorenzo,país,Ecuador
San Lorenzo,instancia de,ciudad
San Lorenzo,fundador,Pedro Vicente Maldonado
San Lorenzo,situado en la entidad territorial administrativa,Cantón San Lorenzo
San Lorenzo,santo patrón,Lorenzo de Roma
entrenador,instancia de,profesión
entrenador,instancia de,ocupación
entrenador,ámbito de la ocupación,fútbol
entrenador,deporte,fútbol
héroe,instancia de,arquetipo literario
héroe,instancia de,ocupación
héroe,subclase de,ser humano que podría ser de ficción
héroe,opuesto a,villano
nadador,instancia de,ocupación
nadador,subclase de,deportista
nadador,ámbito de la ocupación,natación
tenista,instancia de,profesión
tenista,subclase de,deportista
tenista,subclase de,jugador competitivo
tenista,ámbito de la ocupación,tenis
tenista,ámbito de la ocupación,tenis femenino
Universidad de las Fuerzas Armadas - ESPE,país,Ecuador
Universidad de las Fuerzas Armadas - ESPE,instancia de,universidad
Universidad de las Fuerzas Armadas - ESPE,instancia de,editor de acceso abierto
Universidad de las Fuerzas Armadas - ESPE,situado en la entidad territorial administrativa,Sangolquí
atleta,instancia de,ocupación
atleta,subclase de,deportista
atleta,ámbito de la ocupación,atletismo
atleta,ámbito de la ocupación,Máster
atleta,ámbito de la ocupación,atletismo de pista y campo
embajador,instancia de,rango diplomático
embajador,instancia de,título de autoridad
embajador,instancia de,cargo
embajador,texto regulador principal,Convención de Viena sobre Relaciones Diplomáticas
embajador,subclase de,jefe de misión
España,jefe de gobierno,Pedro Sánchez
España,continente,Europa
España,instancia de,país
España,instancia de,Estado nación
España,instancia de,reino
embajador de buena voluntad de Unicef,categoría principal del tema,Categoría:Embajadores de buena voluntad de Unicef
embajador de buena voluntad de Unicef,tema principal de la obra,Embajador de Buena Voluntad
embajador de buena voluntad de Unicef,conferido por,Unicef
embajador de buena voluntad de Unicef,diferente de,embajador de buena voluntad
Cantón Espejo,país,Ecuador
Cantón Espejo,instancia de,cantón de Ecuador
Cantón Espejo,capital,El Ángel
Cantón Espejo,situado en la entidad territorial administrativa,Carchi
Mike Judge,Lugar de nacimiento,Guayaquil
Mike Judge,Ocupación,productor de televisión
Mike Judge,Ciudadanía,Ecuador
Mike Judge,Educado en,St. Pius X High School
Mike Judge,Obra notable,Beavis and Butthead
Mike Judge,Premio recibido,Premio Windsor McCay
Mike Judge,Fecha de nacimiento,1962-10-17
Mike Judge,Ocupación,bajista
Mike Judge,Ocupación,técnico electrónico
Mike Judge,Ocupación,showrunner
Mike Judge,Ocupación,periodista
Mike Judge,Ocupación,actor de voz
Mike Judge,Ocupación,director de cine
Mike Judge,Ocupación,productor de cine
Mike Judge,Ocupación,actor de televisión
Mike Judge,Ocupación,actor de cine
Mike Judge,Obra notable,Silicon Valley
Gabriel García Moreno Lourdes,Lugar de nacimiento,Guayaquil
Gabriel García Moreno Lourdes,Ocupación,escritor
Gabriel García Moreno Lourdes,Ciudadanía,Ecuador
Gabriel García Moreno Lourdes,Educado en,"Unidad Educativa ""Bolívar"""
Gabriel García Moreno Lourdes,Cargo,Presidente del Ecuador
Gabriel García Moreno Lourdes,Premio recibido,Orden de Pío IX
Gabriel García Moreno Lourdes,Fecha de nacimiento,1821-12-24
Gabriel García Moreno Lourdes,Fecha de defunción,1875-08-06
Gabriel García Moreno Lourdes,Ocupación,abogado
Gabriel García Moreno Lourdes,Ocupación,poeta
Gabriel García Moreno Lourdes,Ocupación,político
Gabriel García Moreno Lourdes,Ocupación,jurista
Gabriel García Moreno Lourdes,Ocupación,estadista
Gabriel García Moreno Lourdes,Ocupación,periodista
Gabriel García Moreno Lourdes,Cargo,presidente interino
Gabriel García Moreno Lourdes,Cargo,Alcalde Metropolitano de Quito
Andrés F. Córdova,Lugar de nacimiento,Cantón Cañar
Andrés F. Córdova,Ocupación,político
Andrés F. Córdova,Ciudadanía,Ecuador
Andrés F. Córdova,Empleador,Universidad Central del Ecuador
Andrés F. Córdova,Cargo,Presidente del Ecuador
Andrés F. Córdova,Fecha de nacimiento,1892-05-08
Andrés F. Córdova,Fecha de defunción,1983-10-03
Andrés F. Córdova,Ocupación,profesor universitario
Ramón Castro Jijón,Lugar de nacimiento,Esmeraldas
Ramón Castro Jijón,Ocupación,político
