entidad,relacion,objeto
España,instancia de,Estado nación
España,instancia de,reino
Paraguay,país,Paraguay
Paraguay,jefe de gobierno,Santiago Peña Palacios
Paraguay,continente,América del Sur
Paraguay,instancia de,país
Paraguay,instancia de,estado soberano
futbolista,instancia de,profesión
futbolista,instancia de,ocupación
futbolista,subclase de,jugador competitivo
futbolista,subclase de,Jugador de fútbol
Asunción,jefe de gobierno,Óscar Rodríguez
Asunción,país,Paraguay
Asunción,instancia de,ciudad
Asunción,instancia de,ciudad fronteriza
Asunción,instancia de,capital regional
Argentina,se encuentra en el huso horario,Hora oficial argentina
Argentina,miembro de,Organización de las Naciones Unidas
Argentina,miembro de,Unión de Naciones Suramericanas
Argentina,miembro de,Mercosur
Argentina,miembro de,UNESCO
San Juan Bautista,país,Paraguay
San Juan Bautista,instancia de,municipio de Paraguay
San Juan Bautista,idioma oficial,español
San Juan Bautista,idioma oficial,guaraní
San Juan Bautista,situado en la entidad territorial administrativa,Departamento de Misiones
San Pedro de Ycuamandiyú,país,Paraguay
San Pedro de Ycuamandiyú,instancia de,ciudad
San Pedro de Ycuamandiyú,instancia de,municipio de Paraguay
San Pedro de Ycuamandiyú,idioma oficial,español
San Pedro de Ycuamandiyú,idioma oficial,guaraní
árbitro de fútbol,instancia de,profesión
árbitro de fútbol,subclase de,árbitro
árbitro de fútbol,subclase de,oficial del partido
árbitro FIFA,instancia de,cargo
árbitro FIFA,subclase de,árbitro de fútbol
árbitro FIFA,subclase de,árbitro internacional
árbitro FIFA,deporte,fútbol
árbitro FIFA,designado por,FIFA
Fray Bentos,país,Uruguay
Fray Bentos,instancia de,ciudad
Fray Bentos,instancia de,ciudad fronteriza
Fray Bentos,situado en la entidad territorial administrativa,Departamento de Río Negro
Fray Bentos,se encuentra en el huso horario,America/Montevideo
activista,instancia de,ocupación
activista,instancia de,actitud ética
activista,subclase de,persona
activista,ámbito de la ocupación,activismo
activista,ámbito de la ocupación,incidencia política
Uruguay,forma parte de,América del Sur
Uruguay,forma parte de,América Latina
Uruguay,forma parte de,Cono Sur
Uruguay,forma parte de,Anexo:Paraísos fiscales según la Unión Europea
Uruguay,se encuentra en el huso horario,UTC−3
Universidad Nacional de Asunción,país,Paraguay
Universidad Nacional de Asunción,instancia de,universidad
Universidad Nacional de Asunción,instancia de,editor de acceso abierto
Universidad Nacional de Asunción,situado en la entidad territorial administrativa,San Lorenzo
Universidad Nacional de Asunción,categoría principal del tema,Categoría:Universidad Nacional de Asunción
Madres de Plaza de Mayo,país,Argentina
Madres de Plaza de Mayo,instancia de,asociación de mujeres
Madres de Plaza de Mayo,instancia de,organización de derechos humanos
Madres de Plaza de Mayo,fundador,María Ponce
Madres de Plaza de Mayo,fundador,Esther Ballestrino
Itá,país,Paraguay
Itá,instancia de,ciudad
Itá,instancia de,municipio de Paraguay
Itá,situado en la entidad territorial administrativa,Departamento Central
abogado,instancia de,profesión jurídica
abogado,subclase de,jurista
abogado,santo patrón,Catalina de Alejandría
abogado,santo patrón,Alfonso María de Ligorio
abogado,santo patrón,Raimundo de Peñafort
Loma Grande,país,Paraguay
Loma Grande,instancia de,municipio de Paraguay
Loma Grande,situado en la entidad territorial administrativa,Departamento de Cordillera
Buenos Aires,país,Argentina
Buenos Aires,continente,América
Buenos Aires,instancia de,entidad territorial administrativa
Buenos Aires,instancia de,circunscripción electoral
Buenos Aires,instancia de,capital federal
Arroyos y Esteros,país,Paraguay
Arroyos y Esteros,instancia de,asentamiento
Arroyos y Esteros,instancia de,municipio de Paraguay
Arroyos y Esteros,situado en la entidad territorial administrativa,Departamento de Cordillera
político,instancia de,profesión
político,instancia de,frecuentemente
político,subclase de,profesional
político,ámbito de la ocupación,política
político,categoría principal del tema,Categoría:Políticos
Araraquara,país,Brasil
Araraquara,instancia de,gran ciudad
Araraquara,instancia de,municipio de Brasil
Araraquara,comparte fronteras con,São Carlos
Araraquara,comparte fronteras con,Boa Esperança do Sul
grabador,instancia de,profesión
grabador,subclase de,orfebre
grabador,santo patrón,Juan el Evangelista
grabador,ámbito de la ocupación,grabado
Brasil,comparte fronteras con,Uruguay
Brasil,comparte fronteras con,Francia
Brasil,comparte fronteras con,Argentina
Brasil,comparte fronteras con,Perú
Brasil,comparte fronteras con,Venezuela
Accademia delle Arti del Disegno,país,Italia
Accademia delle Arti del Disegno,instancia de,archivo
Accademia delle Arti del Disegno,instancia de,academia de bellas artes
Accademia delle Arti del Disegno,instancia de,sociedad erudita
Accademia delle Arti del Disegno,instancia de,recinto artístico
Mauricio José Troche,Lugar de nacimiento,Curuguaty
Mauricio José Troche,Ocupación,militar
Mauricio José Troche,Ciudadanía,Paraguay
Mauricio José Troche,Fecha de nacimiento,1785-01-01
Mauricio José Troche,Fecha de defunción,1840-03-24
Víctor Hugo Mareco,Lugar de nacimiento,Asunción
Víctor Hugo Mareco,Ocupación,entrenador
Víctor Hugo Mareco,Ciudadanía,Paraguay
Víctor Hugo Mareco,Fecha de nacimiento,1984-02-26
Víctor Hugo Mareco,Ocupación,futbolista
Éric Ramos,Lugar de nacimiento,Carapeguá
Éric Ramos,Ocupación,entrenador
Éric Ramos,Ciudadanía,Paraguay
Éric Ramos,Fecha de nacimiento,1987-05-12
Éric Ramos,Ocupación,futbolista
Éric Ramos,Fecha de nacimiento,1987-06-12
Cayetano Ré,Lugar de nacimiento,Asunción
Cayetano Ré,Ocupación,entrenador
Cayetano Ré,Ciudadanía,Paraguay
Cayetano Ré,Fecha de nacimiento,1938-02-07
Cayetano Ré,Fecha de defunción,2013-11-26
Cayetano Ré,Ocupación,futbolista
Cayetano Ré,Fecha de nacimiento,1938-02-17
José Eduvigis Díaz,Lugar de nacimiento,Pirayú
José Eduvigis Díaz,Ocupación,líder militar
José Eduvigis Díaz,Ciudadanía,Paraguay
José Eduvigis Díaz,Fecha de nacimiento,1833-10-17
José Eduvigis Díaz,Fecha de defunción,1867-02-07
Tomás Romero Pereira,Lugar de nacimiento,Encarnación
Tomás Romero Pereira,Ocupación,arquitecto
Tomás Romero Pereira,Ciudadanía,Paraguay
Tomás Romero Pereira,Educado en,Universidad Nacional de La Plata
Tomás Romero Pereira,Cargo,presidente de Paraguay
Tomás Romero Pereira,Premio recibido,Gran Cruz de la Orden del Mérito Civil
Tomás Romero Pereira,Fecha de nacimiento,1886-10-04
Tomás Romero Pereira,Fecha de defunción,1982-08-12
Tomás Romero Pereira,Ocupación,político
Darío Segovia,Lugar de nacimiento,Piribebuy
Darío Segovia,Ocupación,futbolista
Darío Segovia,Ciudadanía,Paraguay
Darío Segovia,Fecha de nacimiento,1932-03-18
Darío Segovia,Fecha de defunción,1994-01-20
Gerardo Rivas,Lugar de nacimiento,Asunción
Gerardo Rivas,Ocupación,futbolista
Gerardo Rivas,Ciudadanía,Paraguay
Gerardo Rivas,Fecha de nacimiento,1903-09-24
Gerardo Rivas,Fecha de defunción,1964-01-10
Estanislao Struway,Lugar de nacimiento,Itá
Estanislao Struway,Ocupación,futbolista
Estanislao Struway,Ciudadanía,Paraguay
Estanislao Struway,Fecha de nacimiento,1968-06-25
Carlos Franco,Lugar de nacimiento,Asunción
Carlos Franco,Ocupación,golfista
Carlos Franco,Ciudadanía,Paraguay
Carlos Franco,Fecha de nacimiento,1965-05-24
Attila Sallustro,Lugar de nacimiento,Asunción
Attila Sallustro,Ocupación,entrenador
Attila Sallustro,Ciudadanía,Italia
Attila Sallustro,Fecha de nacimiento,1908-12-15
Attila Sallustro,Fecha de defunción,1983-05-23
Attila Sallustro,Ocupación,futbolista
Attila Sallustro,Fecha de defunción,1983-05-28
Attila Sallustro,Ciudadanía,Paraguay
Domingo Francisco Sánchez,Lugar de nacimiento,Asunción
Domingo Francisco Sánchez,Ocupación,político
Domingo Francisco Sánchez,Ciudadanía,Paraguay
Domingo Francisco Sánchez,Cargo,vicepresidente del Paraguay
Domingo Francisco Sánchez,Fecha de nacimiento,1795-03-20
Domingo Francisco Sánchez,Fecha de defunción,1870-03-01
Derlis Florentín,Lugar de nacimiento,Caacupé
Derlis Florentín,Ocupación,entrenador
Derlis Florentín,Ciudadanía,Paraguay
Derlis Florentín,Fecha de nacimiento,1984-01-09
Derlis Florentín,Fecha de defunción,2010-03-28
Derlis Florentín,Ocupación,futbolista
Elvio Romero,Lugar de nacimiento,Yegros
Elvio Romero,Ocupación,escritor
Elvio Romero,Ciudadanía,Paraguay
Elvio Romero,Fecha de nacimiento,1926-12-01
Elvio Romero,Fecha de defunción,2004-05-19
Elvio Romero,Ocupación,poeta
Elvio Romero,Ocupación,músico
Juan Manuel Frutos,Lugar de nacimiento,Asunción
Juan Manuel Frutos,Ocupación,juez
Juan Manuel Frutos,Ciudadanía,Paraguay
Juan Manuel Frutos,Educado en,Universidad Nacional de Asunción
Juan Manuel Frutos,Cargo,presidente de Paraguay
Juan Manuel Frutos,Fecha de nacimiento,1879-06-12
Juan Manuel Frutos,Fecha de defunción,1960-04-15
Juan Manuel Frutos,Ocupación,abogado
Juan Manuel Frutos,Ocupación,político
Juan Manuel Frutos,Ocupación,jurista
Juan Manuel Frutos,Ocupación,periodista
Neuris Delgado Ramírez,Lugar de nacimiento,Bayamo
Neuris Delgado Ramírez,Ocupación,ajedrecista
Neuris Delgado Ramírez,Ciudadanía,Paraguay
Neuris Delgado Ramírez,Fecha de nacimiento,1981-09-17
José Domingo Salcedo,Lugar de nacimiento,Concepción
José Domingo Salcedo,Ocupación,entrenador
José Domingo Salcedo,Ciudadanía,Paraguay
José Domingo Salcedo,Fecha de nacimiento,1983-09-11
José Domingo Salcedo,Ocupación,futbolista
Julio César Manzur,Lugar de nacimiento,Luque
Julio César Manzur,Ocupación,futbolista
Julio César Manzur,Ciudadanía,Paraguay
Julio César Manzur,Fecha de nacimiento,1981-06-22
Amadeo Ortega,Lugar de nacimiento,Itauguá
Amadeo Ortega,Ocupación,futbolista
Amadeo Ortega,Ciudadanía,Paraguay
Amadeo Ortega,Fecha de nacimiento,1905-04-19
Amadeo Ortega,Fecha de defunción,1982-10-17
Amadeo Ortega,Fecha de defunción,1983-10-17
Lorenzo Calonga,Lugar de nacimiento,Paraguay
Lorenzo Calonga,Ocupación,futbolista
Lorenzo Calonga,Ciudadanía,Paraguay
Lorenzo Calonga,Fecha de nacimiento,1929-08-28
Lorenzo Calonga,Fecha de defunción,2003-09-20
Curuguaty,país,Paraguay
Curuguaty,instancia de,municipio de Paraguay
Curuguaty,situado en la entidad territorial administrativa,Departamento de Canindeyú
Curuguaty,categoría principal del tema,Categoría:Curuguaty
militar,instancia de,profesión
militar,instancia de,ocupación
militar,subclase de,empleado
militar,subclase de,guerrero
militar,opuesto a,civil
Carapeguá,país,Paraguay
Carapeguá,instancia de,asentamiento
Carapeguá,instancia de,municipio de Paraguay
Carapeguá,fundador,Martín de Barúa
Carapeguá,situado en la entidad territorial administrativa,Departamento de Paraguarí
Pirayú,país,Paraguay
Pirayú,instancia de,villa
Pirayú,instancia de,municipio de Paraguay
Pirayú,situado en la entidad territorial administrativa,Departamento de Paraguarí
líder militar,instancia de,profesión
líder militar,subclase de,oficial militar
líder militar,subclase de,líder
líder militar,categoría principal del tema,Categoría:Líderes militares
Encarnación,país,Paraguay
Encarnación,instancia de,ciudad
Encarnación,instancia de,ciudad fronteriza
Encarnación,instancia de,gran ciudad
Encarnación,idioma oficial,español
arquitecto,instancia de,profesión
arquitecto,instancia de,título corporativo
arquitecto,instancia de,ocupación
arquitecto,instancia de,grupo de ocupaciones de la CIUO
Universidad Nacional de La Plata,país,Argentina
Universidad Nacional de La Plata,instancia de,universidad pública
Universidad Nacional de La Plata,instancia de,editor de acceso abierto
Universidad Nacional de La Plata,instancia de,editorial académica
Universidad Nacional de La Plata,situado en la entidad territorial administrativa,La Plata
presidente de Paraguay,país,Paraguay
presidente de Paraguay,instancia de,cargo público
presidente de Paraguay,residencia oficial,Mburuvicha Róga
presidente de Paraguay,subclase de,presidente de la Republica
presidente de Paraguay,subclase de,jefe del Gobierno
Piribebuy,país,Paraguay
Piribebuy,instancia de,municipio de Paraguay
Piribebuy,situado en la entidad territorial administrativa,Departamento de Cordillera
golfista,instancia de,profesión
golfista,instancia de,ocupación
golfista,subclase de,deportista
golfista,subclase de,jugador competitivo
golfista,santo patrón,Andrés el Apóstol
Italia,miembro de,OTAN
Italia,miembro de,Fondo Monetario Internacional
Italia,miembro de,UNESCO
Italia,miembro de,Organización Mundial de la Salud
Italia,miembro de,Organización Mundial del Comercio
vicepresidente del Paraguay,país,Paraguay
vicepresidente del Paraguay,instancia de,cargo
vicepresidente del Paraguay,residencia oficial,Mburuvicha Róga
vicepresidente del Paraguay,residencia oficial,Palacio de López
vicepresidente del Paraguay,forma parte de,Gabinete del Paraguay
Caacupé,país,Paraguay
Caacupé,instancia de,villa
Caacupé,instancia de,municipio de Paraguay
Caacupé,idioma oficial,español
Caacupé,idioma oficial,guaraní
Yegros,país,Paraguay
Yegros,instancia de,asentamiento
Yegros,instancia de,municipio de Paraguay
Yegros,situado en la entidad territorial administrativa,Caazapá
escritor,instancia de,profesión
escritor,instancia de,ocupación
escritor,subclase de,autor
escritor,subclase de,artista
juez,instancia de,embede
juez,instancia de,profesión jurídica
juez,instancia de,grupo de ocupaciones de la CIUO
juez,subclase de,jurista
Bayamo,país,Cuba
Bayamo,instancia de,ciudad
Bayamo,instancia de,municipio de Cuba
Bayamo,instancia de,gran ciudad
Bayamo,fundador,Diego Velázquez de Cuéllar
ajedrecista,instancia de,profesión
ajedrecista,subclase de,deportista
ajedrecista,subclase de,jugador de juego de tablero
Concepción,país,Paraguay
Concepción,instancia de,ciudad
Concepción,instancia de,municipio de Paraguay
Concepción,idioma oficial,español
Concepción,idioma oficial,guaraní
Luque,país,Paraguay
Luque,instancia de,asentamiento
Luque,instancia de,municipio de Paraguay
Luque,situado en la entidad territorial administrativa,Departamento Central
Luque,categoría principal del tema,Categoría:Luque
Itauguá,país,Paraguay
Itauguá,instancia de,municipio de Paraguay
Itauguá,situado en la entidad territorial administrativa,Departamento Central
Luis Enrique Cáceres,Lugar de nacimiento,Asunción
Luis Enrique Cáceres,Ocupación,futbolista
Luis Enrique Cáceres,Ciudadanía,Paraguay
Luis Enrique Cáceres,Fecha de nacimiento,1988-04-16
Luis Enrique Cáceres,Fecha de nacimiento,1988-04-19
Daniel Jara Martínez,Lugar de nacimiento,Asunción
Daniel Jara Martínez,Ocupación,futbolista
Daniel Jara Martínez,Ciudadanía,Paraguay
Daniel Jara Martínez,Fecha de nacimiento,1993-11-22
Manuel Andrada,Lugar de nacimiento,Asunción
Manuel Andrada,Ocupación,futbolista
Manuel Andrada,Ciudadanía,Paraguay
Manuel Andrada,Fecha de nacimiento,1927-01-16
Mario Rubén Heyn,Ocupación,árbitro de fútbol
Mario Rubén Heyn,Ciudadanía,Paraguay
Martín Portillo,Ocupación,arpista
Martín Portillo,Ciudadanía,Paraguay
Martín Portillo,Fecha de nacimiento,1970-01-01
Martín Portillo,Fecha de nacimiento,1970-07-26
Lourdes Arévalos,Lugar de nacimiento,San Lorenzo
Lourdes Arévalos,Ocupación,modelo
Lourdes Arévalos,Ciudadanía,Paraguay
Lourdes Arévalos,Fecha de nacimiento,1984-01-13
Lourdes Arévalos,Ocupación,participante en concursos de belleza
Nery Kennedy,Lugar de nacimiento,Mbocayaty del Yhaguy
Nery Kennedy,Ocupación,atleta
Nery Kennedy,Ciudadanía,Paraguay
Nery Kennedy,Fecha de nacimiento,1973-03-28
Nery Kennedy,Fecha de nacimiento,1973-05-28
Nicolás Caballero,Lugar de nacimiento,Asunción
Nicolás Caballero,Ocupación,arpista
Nicolás Caballero,Ciudadanía,Paraguay
Nicolás Caballero,Fecha de nacimiento,1949-01-01
Oscar Velásquez,Ocupación,árbitro de fútbol
Oscar Velásquez,Ciudadanía,Paraguay
Paz Encina,Lugar de nacimiento,Asunción
Paz Encina,Ocupación,guionista
Paz Encina,Ciudadanía,Paraguay
Paz Encina,Obra notable,Hamaca paraguaya
Paz Encina,Fecha de nacimiento,1971-07-09
Paz Encina,Ocupación,director de cine
Roberto González Segovia,Lugar de nacimiento,Piribebuy
Roberto González Segovia,Ocupación,abogado
Roberto González Segovia,Ciudadanía,Paraguay
Roberto González Segovia,Educado en,Universidad Nacional de Asunción
Roberto González Segovia,Cargo,ministro de Defensa
Roberto González Segovia,Fecha de nacimiento,1959-08-19
Roberto González Segovia,Ocupación,político
Roque Vallejos,Lugar de nacimiento,Asunción
Roque Vallejos,Ocupación,escritor
Roque Vallejos,Ciudadanía,Paraguay
Roque Vallejos,Fecha de nacimiento,1943-08-01
Roque Vallejos,Fecha de defunción,2006-04-02
Roque Vallejos,Ocupación,poeta
Roque Vallejos,Ocupación,periodista
Rubén Ramírez Lezcano,Lugar de nacimiento,Asunción
Rubén Ramírez Lezcano,Ocupación,político
Rubén Ramírez Lezcano,Ciudadanía,Paraguay
Rubén Ramírez Lezcano,Educado en,Universidad de California en Los Ángeles
Rubén Ramírez Lezcano,Premio recibido,Medalla de la República Oriental del Uruguay
Rubén Ramírez Lezcano,Fecha de nacimiento,1966-01-11
Rubén Ramírez Lezcano,Lugar de nacimiento,Departamento de Alto Paraguay
Rubén Ramírez Lezcano,Ocupación,economista
Rubén Ramírez Lezcano,Ocupación,diplomático
Rubén Ramírez Lezcano,Educado en,Universidad de Buenos Aires
Rubén Ramírez Lezcano,Educado en,Sorbonne Universidad de París
Luis Alberto Castiglioni,Lugar de nacimiento,Itacurubí del Rosario
Luis Alberto Castiglioni,Ocupación,ingeniero
Luis Alberto Castiglioni,Ciudadanía,Paraguay
Luis Alberto Castiglioni,Educado en,Universidad Católica Nuestra Señora de la Asunción
Luis Alberto Castiglioni,Cargo,vicepresidente del Paraguay
Luis Alberto Castiglioni,Fecha de nacimiento,1962-07-31
Luis Alberto Castiglioni,Ocupación,político
Luis Alberto Castiglioni,Cargo,Minister of Foreign Affairs
Luis Alberto Castiglioni,Cargo,Minister of Industry and Commerce
Jonathan Fabbro,Lugar de nacimiento,Buenos Aires
Jonathan Fabbro,Ocupación,futbolista
Jonathan Fabbro,Ciudadanía,Argentina
Jonathan Fabbro,Fecha de nacimiento,1982-01-16
Jonathan Fabbro,Ciudadanía,Paraguay
Virgilio Ferreira Romero,Lugar de nacimiento,Atyrá
Virgilio Ferreira Romero,Ocupación,futbolista
Virgilio Ferreira Romero,Ciudadanía,Paraguay
Virgilio Ferreira Romero,Fecha de nacimiento,1973-01-28
Jorge Martín Salinas,Lugar de nacimiento,Pirayú
Jorge Martín Salinas,Ocupación,entrenador
Jorge Martín Salinas,Ciudadanía,Paraguay
Jorge Martín Salinas,Fecha de nacimiento,1992-05-06
Jorge Martín Salinas,Ocupación,futbolista
Lucas Melano,Lugar de nacimiento,Córdoba
Lucas Melano,Ocupación,futbolista
Lucas Melano,Ciudadanía,Paraguay
Lucas Melano,Fecha de nacimiento,1993-03-01
Víctor Fatecha,Lugar de nacimiento,Concepción
Víctor Fatecha,Ocupación,atleta
Víctor Fatecha,Ciudadanía,Paraguay
Víctor Fatecha,Fecha de nacimiento,1988-03-10
Víctor Galeano,Ocupación,piloto de automovilismo
Víctor Galeano,Ciudadanía,Paraguay
Víctor Galeano,Fecha de nacimiento,1984-02-22
arpista,instancia de,ocupación
arpista,instancia de,profesión musical
arpista,subclase de,intérprete de instrumento de cuerda pulsada
San Lorenzo,país,Paraguay
San Lorenzo,instancia de,ciudad
San Lorenzo,instancia de,asentamiento
San Lorenzo,instancia de,municipio de Paraguay
San Lorenzo,situado en la entidad territorial administrativa,Departamento Central
modelo,instancia de,profesión
modelo,subclase de,profesional de la moda
modelo,ámbito de la ocupación,modelaje
modelo,categoría principal del tema,Categoría:Modelos
participante en concursos de belleza,instancia de,ocupación
participante en concursos de belleza,subclase de,animador
participante en concursos de belleza,subclase de,modelo
participante en concursos de belleza,subclase de,concursante
participante en concursos de belleza,ámbito de la ocupación,concurso de belleza
Mbocayaty del Yhaguy,país,Paraguay
Mbocayaty del Yhaguy,instancia de,municipio de Paraguay
Mbocayaty del Yhaguy,situado en la entidad territorial administrativa,Departamento de Cordillera
atleta,instancia de,ocupación
atleta,subclase de,deportista
atleta,ámbito de la ocupación,atletismo
atleta,ámbito de la ocupación,Máster
atleta,ámbito de la ocupación,atletismo de pista y campo
guionista,sujeto tiene rol,escritor
guionista,instancia de,profesión del cine
guionista,género,guion
guionista,subclase de,escritor
Hamaca paraguaya,instancia de,película
Hamaca paraguaya,director,Paz Encina
Hamaca paraguaya,guionista,Paz Encina
Hamaca paraguaya,música de,Oscar Cardozo Ocampo
Hamaca paraguaya,género,drama
ministro de Defensa,instancia de,cargo
ministro de Defensa,subclase de,ministro
ministro de Defensa,categoría principal del tema,Categoría:Ministros de Defensa
ministro de Defensa,organización dirigida desde este cargo,ministerio de Defensa
Universidad de California en Los Ángeles,país,Estados Unidos
Universidad de California en Los Ángeles,instancia de,universidad
Universidad de California en Los Ángeles,instancia de,organización
Universidad de California en Los Ángeles,instancia de,campus
Universidad de California en Los Ángeles,instancia de,institución educativa pública de los Estados Unidos
Medalla de la República Oriental del Uruguay,país,Uruguay
Medalla de la República Oriental del Uruguay,instancia de,medalla
Medalla de la República Oriental del Uruguay,instancia de,categoría de un premio
Medalla de la República Oriental del Uruguay,forma parte de,Condecoraciones de Uruguay
Medalla de la República Oriental del Uruguay,diferente de,Orden de la República Oriental del Uruguay
Itacurubí del Rosario,país,Paraguay
