entidad,relacion,objeto
Luis Enrique Mejía Godoy,Ocupación,compositor
Luis Enrique Mejía Godoy,Ciudadanía,Nicaragua
Luis Enrique Mejía Godoy,Fecha de nacimiento,1945-02-19
Luis Enrique Mejía Godoy,Ocupación,cantante
Luis Enrique Mejía Godoy,Ocupación,cantautor
San Salvador,jefe de gobierno,Mario Durán
San Salvador,país,El Salvador
San Salvador,instancia de,entidad territorial administrativa
San Salvador,instancia de,gran ciudad
San Salvador,instancia de,distrito de El Salvador
Universidad Centroamericana José Simeón Cañas,país,El Salvador
Universidad Centroamericana José Simeón Cañas,instancia de,universidad católica
Universidad Centroamericana José Simeón Cañas,instancia de,universidad jesuita
Universidad Centroamericana José Simeón Cañas,fundador,Compañía de Jesús
Universidad Centroamericana José Simeón Cañas,situado en la entidad territorial administrativa,Antiguo Cuscatlán
presidente de El Salvador,país,El Salvador
presidente de El Salvador,instancia de,cargo público
presidente de El Salvador,instancia de,cargo elegido
presidente de El Salvador,residencia oficial,Casa Presidencial de El Salvador
presidente de El Salvador,subclase de,presidente de la Republica
Universidad Rusa de la Amistad de los Pueblos,categoría para las personas que estudiaron en esta institución,Categoría:Alumnado de la Universidad Rusa de la Amistad de los Pueblos
Universidad Rusa de la Amistad de los Pueblos,país,Rusia
Universidad Rusa de la Amistad de los Pueblos,instancia de,universidad
condado de Alachua,país,Estados Unidos
condado de Alachua,instancia de,condado de Florida
condado de Alachua,capital,Gainesville
condado de Alachua,comparte fronteras con,Condado de Gilchrist
condado de Alachua,comparte fronteras con,condado de Bradford
alertador,instancia de,rol social
alertador,instancia de,ocupación
alertador,nombrado en referencia a,información
alertador,nombrado en referencia a,silbato
alertador,nombrado en referencia a,querella
Agencia Central de Inteligencia,país,Estados Unidos
Agencia Central de Inteligencia,instancia de,agencias independientes del gobierno de Estados Unidos
Agencia Central de Inteligencia,instancia de,Servicio de Inteligencia Extranjera
Agencia Central de Inteligencia,campo de trabajo,espionaje
Agencia Central de Inteligencia,campo de trabajo,contraespionaje
Gran Cruz de la Orden de Isabel la Católica,país,España
Gran Cruz de la Orden de Isabel la Católica,instancia de,grado de una orden
Gran Cruz de la Orden de Isabel la Católica,subclase de,Gran Cruz
Gran Cruz de la Orden de Isabel la Católica,forma parte de,Orden de Isabel la Católica
Gran Cruz de la Orden de Isabel la Católica,categoría para los galardonados con este premio,Categoría:Caballeros grandes cruces de la Orden de Isabel la Católica
Nagarote,país,Nicaragua
Nagarote,instancia de,municipio de Nicaragua
Nagarote,situado en la entidad territorial administrativa,Departamento de León
Nagarote,se encuentra en el huso horario,UTC−6
Nagarote,diferente de,Nagarote
cantante,instancia de,grupo de ocupaciones de la CIUO
cantante,instancia de,ocupación en la música
cantante,subclase de,músico
cantante,ámbito de la ocupación,canto
Sergio Ramírez,Lugar de nacimiento,Masatepe
Sergio Ramírez,Ocupación,abogado
Sergio Ramírez,Ciudadanía,Nicaragua
Sergio Ramírez,Educado en,Universidad Nacional Autónoma de Nicaragua
Sergio Ramírez,Empleador,Universidad Libre de Berlín
Sergio Ramírez,Miembro de,Academia Nicaragüense de la Lengua
Sergio Ramírez,Cargo,miembro de la Asamblea Nacional de Nicaragua
Sergio Ramírez,Premio recibido,Premio José María Arguedas
Sergio Ramírez,Fecha de nacimiento,1942-08-05
Sergio Ramírez,Ocupación,político
Sergio Ramírez,Ocupación,periodista
Sergio Ramírez,Ocupación,escritor
Sergio Ramírez,Premio recibido,doctorado honoris causa por la Universidad Blaise Pascal
Rigoberto López Pérez,Lugar de nacimiento,León
Rigoberto López Pérez,Ocupación,escritor
Rigoberto López Pérez,Ciudadanía,Nicaragua
Rigoberto López Pérez,Fecha de nacimiento,1929-05-13
Rigoberto López Pérez,Fecha de defunción,1956-09-21
Rigoberto López Pérez,Ocupación,compositor
Rigoberto López Pérez,Ocupación,poeta
Rigoberto López Pérez,Ocupación,periodista
Leovigildo López Fitoria,Lugar de nacimiento,Boaco
Leovigildo López Fitoria,Ocupación,sacerdote católico
Leovigildo López Fitoria,Ciudadanía,Nicaragua
Leovigildo López Fitoria,Cargo,obispo de Granada (Nicaragua)
Leovigildo López Fitoria,Fecha de nacimiento,1927-06-07
Leovigildo López Fitoria,Fecha de defunción,2016-08-05
Leovigildo López Fitoria,Ocupación,obispo católico
Pedro Hernández Cantarero,Lugar de nacimiento,Jinotepe
Pedro Hernández Cantarero,Ocupación,sacerdote católico
Pedro Hernández Cantarero,Ciudadanía,Nicaragua
Pedro Hernández Cantarero,Cargo,obispo titular
Pedro Hernández Cantarero,Fecha de nacimiento,1954-06-29
Pedro Hernández Cantarero,Ocupación,obispo católico
Pedro Hernández Cantarero,Cargo,vicario apostólico
José Antonio Lezcano y Ortega,Lugar de nacimiento,Granada
José Antonio Lezcano y Ortega,Ocupación,sacerdote católico
José Antonio Lezcano y Ortega,Ciudadanía,Nicaragua
José Antonio Lezcano y Ortega,Cargo,Arzobispo de Managua
José Antonio Lezcano y Ortega,Premio recibido,Gran Cruz de la Orden Civil de Alfonso X el Sabio
José Antonio Lezcano y Ortega,Fecha de nacimiento,1865-04-10
José Antonio Lezcano y Ortega,Fecha de defunción,1952-01-06
José Antonio Lezcano y Ortega,Ocupación,obispo católico
Rolando José Álvarez Lagos,Lugar de nacimiento,Managua
Rolando José Álvarez Lagos,Ocupación,sacerdote católico
Rolando José Álvarez Lagos,Ciudadanía,Nicaragua
Rolando José Álvarez Lagos,Educado en,Universidad Pontificia de Salamanca
Rolando José Álvarez Lagos,Cargo,administrador apostólico
Rolando José Álvarez Lagos,Fecha de nacimiento,1966-11-27
Rolando José Álvarez Lagos,Ocupación,obispo católico
Rolando José Álvarez Lagos,Educado en,Pontificia Universidad Gregoriana
Rolando José Álvarez Lagos,Cargo,obispo de Matagalpa
María Flores,Ocupación,juez
María Flores,Ciudadanía,Nicaragua
María Flores,Fecha de nacimiento,2000-01-01
María Flores,Fecha de defunción,2010-10-02
María Flores,Ocupación,profesor universitario
Harry Brautigam,Lugar de nacimiento,Bluefields
Harry Brautigam,Ocupación,economista
Harry Brautigam,Ciudadanía,Nicaragua
Harry Brautigam,Educado en,Universidad de Illinois en Urbana-Champaign
Harry Brautigam,Empleador,Universidad de Delaware
Harry Brautigam,Fecha de nacimiento,1948-10-29
Harry Brautigam,Fecha de defunción,2008-05-30
Harry Brautigam,Ocupación,banquero
Harry Brautigam,Ocupación,profesor universitario
Harry Brautigam,Educado en,Universidad de Leeds
José Laureano Pineda Ugarte,Lugar de nacimiento,Potosí
José Laureano Pineda Ugarte,Ocupación,político
José Laureano Pineda Ugarte,Ciudadanía,Nicaragua
José Laureano Pineda Ugarte,Cargo,Presidente de Nicaragua
José Laureano Pineda Ugarte,Fecha de nacimiento,1802-07-04
José Laureano Pineda Ugarte,Fecha de defunción,1853-09-17
Juan Argüello,Lugar de nacimiento,Granada
Juan Argüello,Ocupación,político
Juan Argüello,Ciudadanía,Nicaragua
Juan Argüello,Cargo,Presidente de Nicaragua
Juan Argüello,Fecha de nacimiento,1778-01-01
Juan Argüello,Fecha de defunción,1830-01-01
Carlos Enrique Herrera Gutiérrez,Lugar de nacimiento,Managua
Carlos Enrique Herrera Gutiérrez,Ocupación,sacerdote católico
Carlos Enrique Herrera Gutiérrez,Ciudadanía,Nicaragua
Carlos Enrique Herrera Gutiérrez,Cargo,Obispo de Jinotega
Carlos Enrique Herrera Gutiérrez,Fecha de nacimiento,1948-12-21
Carlos Enrique Herrera Gutiérrez,Ocupación,obispo católico
Carlos Pellas,Lugar de nacimiento,Granada
Carlos Pellas,Ocupación,empresario
Carlos Pellas,Ciudadanía,Nicaragua
Carlos Pellas,Educado en,Universidad Stanford
Carlos Pellas,Cargo,vicepresidente
Carlos Pellas,Fecha de nacimiento,1953-01-10
Carlos Pellas,Ocupación,director ejecutivo
Carlos Pellas,Educado en,Colegio Centro América
César Bosco Vivas Robelo,Lugar de nacimiento,Masaya
César Bosco Vivas Robelo,Ocupación,sacerdote católico
César Bosco Vivas Robelo,Ciudadanía,Nicaragua
César Bosco Vivas Robelo,Cargo,obispo titular
César Bosco Vivas Robelo,Fecha de nacimiento,1941-11-14
César Bosco Vivas Robelo,Fecha de defunción,2020-06-23
César Bosco Vivas Robelo,Ocupación,obispo católico
César Bosco Vivas Robelo,Ocupación,teólogo
César Bosco Vivas Robelo,Cargo,obispo de León en Nicaragua
César Bosco Vivas Robelo,Cargo,Obispo auxiliar de Managua
César Mercado,Lugar de nacimiento,Nicaragua
César Mercado,Ocupación,diplomático
César Mercado,Ciudadanía,Nicaragua
César Mercado,Fecha de nacimiento,2000-01-01
César Mercado,Fecha de defunción,2010-09-23
Alfonso Cortés,Lugar de nacimiento,León
Alfonso Cortés,Ocupación,poeta
Alfonso Cortés,Ciudadanía,Nicaragua
Alfonso Cortés,Fecha de nacimiento,1893-12-09
Alfonso Cortés,Fecha de defunción,1969-02-03
Nicasio del Castillo y Guzmán,Ocupación,político
Nicasio del Castillo y Guzmán,Ciudadanía,Nicaragua
Nicasio del Castillo y Guzmán,Cargo,Presidente de Nicaragua
Nicasio del Castillo y Guzmán,Fecha de nacimiento,1830-01-01
Edmundo Paguaga Irías,Lugar de nacimiento,Ocotal
Edmundo Paguaga Irías,Ocupación,político
Edmundo Paguaga Irías,Ciudadanía,Nicaragua
Edmundo Paguaga Irías,Cargo,Presidente de Nicaragua
Edmundo Paguaga Irías,Fecha de nacimiento,1923-01-01
Edmundo Paguaga Irías,Fecha de defunción,2008-07-01
Edén Pastora,Lugar de nacimiento,Ciudad Darío
Edén Pastora,Ocupación,político
Edén Pastora,Ciudadanía,Nicaragua
Edén Pastora,Fecha de nacimiento,1936-11-15
Edén Pastora,Fecha de defunción,2020-06-16
Edén Pastora,Ocupación,guerrillero
Enrique Schmidt Cuadra,Lugar de nacimiento,Corinto
Enrique Schmidt Cuadra,Ocupación,político
Enrique Schmidt Cuadra,Ciudadanía,Nicaragua
Enrique Schmidt Cuadra,Educado en,Universidad de Colonia
Enrique Schmidt Cuadra,Fecha de nacimiento,1949-01-01
Enrique Schmidt Cuadra,Fecha de defunción,1984-11-05
Enrique Schmidt Cuadra,Ocupación,profesor universitario
Enrique Schmidt Cuadra,Ocupación,revolucionario
Ricardo Mayorga,Lugar de nacimiento,Managua
Ricardo Mayorga,Ocupación,boxeador
Ricardo Mayorga,Ciudadanía,Nicaragua
Ricardo Mayorga,Fecha de nacimiento,1973-10-03
Sergio Ramírez,Cargo,vicepresidente de Nicaragua
Sergio Ramírez,Premio recibido,Premio Bruno Kreisky
Sergio Ramírez,Premio recibido,Premio Miguel de Cervantes
Sergio Ramírez,Premio recibido,Premio Alfaguara de Novela
Sergio Ramírez,Premio recibido,Beca Guggenheim
Sergio Ramírez,Premio recibido,Premio Iberoamericano de Letras José Donoso
Sergio Ramírez,Premio recibido,Premio Carlos Fuentes
Sergio Ramírez,Premio recibido,Gran Cruz de la Orden El Sol del Perú
Sergio Ramírez,Premio recibido,Gran Cruz de la Orden de San Raimundo de Peñafort
Masatepe,país,Nicaragua
Masatepe,instancia de,municipio de Nicaragua
Masatepe,situado en la entidad territorial administrativa,Departamento de Masaya
Masatepe,se encuentra en el huso horario,UTC−6
Masatepe,diferente de,Masatepe
Universidad Libre de Berlín,país,Alemania
Universidad Libre de Berlín,instancia de,editor de acceso abierto
Universidad Libre de Berlín,instancia de,universidad pública de investigación
Boaco,se encuentra en el huso horario,UTC−6
Boaco,capital de,Departamento de Boaco
Boaco,diferente de,Boaco
Boaco,país,Nicaragua
Boaco,instancia de,ciudad
obispo de Granada (Nicaragua),país,Nicaragua
obispo de Granada (Nicaragua),instancia de,función episcopal
obispo de Granada (Nicaragua),subclase de,obispo diocesano
obispo de Granada (Nicaragua),subclase de,ordinario
obispo de Granada (Nicaragua),subclase de,obispo sufragáneo
Jinotepe,país,Nicaragua
Jinotepe,instancia de,ciudad
Jinotepe,instancia de,municipio de Nicaragua
Jinotepe,situado en la entidad territorial administrativa,Departamento de Carazo
Jinotepe,se encuentra en el huso horario,UTC−6
Arzobispo de Managua,país,Nicaragua
Arzobispo de Managua,instancia de,función episcopal
Arzobispo de Managua,subclase de,metropolitano
Arzobispo de Managua,subclase de,ordinario
Arzobispo de Managua,subclase de,arzobispo metropolitano católico romano
Gran Cruz de la Orden Civil de Alfonso X el Sabio,país,España
Gran Cruz de la Orden Civil de Alfonso X el Sabio,instancia de,grado de una orden
Gran Cruz de la Orden Civil de Alfonso X el Sabio,subclase de,Gran Cruz
Gran Cruz de la Orden Civil de Alfonso X el Sabio,forma parte de,Orden Civil de Alfonso X el Sabio
Gran Cruz de la Orden Civil de Alfonso X el Sabio,categoría para los galardonados con este premio,Categoría:Grandes cruces de la Orden de Alfonso X el Sabio
Universidad Pontificia de Salamanca,país,España
Universidad Pontificia de Salamanca,instancia de,universidad privada
Universidad Pontificia de Salamanca,instancia de,universidad pontificia
Universidad Pontificia de Salamanca,instancia de,editor de acceso abierto
Universidad Pontificia de Salamanca,situado en la entidad territorial administrativa,Salamanca
administrador apostólico,instancia de,cargo
administrador apostólico,instancia de,cargo eclesiástico
administrador apostólico,subclase de,sacerdote católico
administrador apostólico,subclase de,administrador
administrador apostólico,subclase de,prelado territorial
profesor universitario,instancia de,profesión académica
profesor universitario,subclase de,profesor
profesor universitario,subclase de,académico
profesor universitario,ámbito de la ocupación,enseñanza
economista,instancia de,profesión
economista,instancia de,grupo de ocupaciones de la CIUO
economista,subclase de,científico social
economista,subclase de,profesionales sociales y religiosos
economista,ámbito de la ocupación,economía
Universidad de Illinois en Urbana-Champaign,país,Estados Unidos
Universidad de Illinois en Urbana-Champaign,instancia de,universidad
Universidad de Illinois en Urbana-Champaign,instancia de,Universidad de concesión de tierras
Universidad de Illinois en Urbana-Champaign,instancia de,institución educativa pública de los Estados Unidos
Universidad de Illinois en Urbana-Champaign,instancia de,universidad pública de investigación
Universidad de Delaware,P2643,"de cuatro años, a tiempo completo, más selectivo, con menor transferencia"
Potosí,país,Nicaragua
Potosí,instancia de,municipio de Nicaragua
Potosí,situado en la entidad territorial administrativa,Departamento de Rivas
Potosí,santo patrón,Santo Cristo de Esquipulas
Potosí,se encuentra en el huso horario,UTC−6
Obispo de Jinotega,país,Nicaragua
Obispo de Jinotega,instancia de,función episcopal
Obispo de Jinotega,subclase de,obispo sufragáneo
Obispo de Jinotega,subclase de,obispo diocesano católico
Obispo de Jinotega,forma parte de,Conferencia Episcopal de Nicaragua
vicepresidente,instancia de,cargo
vicepresidente,instancia de,título corporativo
vicepresidente,instancia de,ocupación
vicepresidente,precedido por,vicepresidente electo
vicepresidente,subclase de,alto cargo
Corinto,país,Nicaragua
Corinto,instancia de,municipio de Nicaragua
Corinto,situado en la entidad territorial administrativa,Departamento de Chinandega
Corinto,ciudad hermana,Colonia
Corinto,ciudad hermana,Bremen
Universidad de Colonia,país,Alemania
Universidad de Colonia,instancia de,Registrador de Internet Local
Universidad de Colonia,instancia de,universidad pública
Universidad de Colonia,instancia de,editor de acceso abierto
Helena Thevenot,Ocupación,coreógrafo
Helena Thevenot,Ciudadanía,Nicaragua
Helena Thevenot,Fecha de nacimiento,2000-01-01
Herty Lewites,Lugar de nacimiento,Jinotepe
Herty Lewites,Ocupación,político
Herty Lewites,Ciudadanía,Nicaragua
Herty Lewites,Cargo,miembro de la Asamblea Nacional de Nicaragua
Herty Lewites,Fecha de nacimiento,1939-12-24
Herty Lewites,Fecha de defunción,2006-07-02
Leonel Rugama,Lugar de nacimiento,Estelí
Leonel Rugama,Ocupación,poeta
Leonel Rugama,Ciudadanía,Nicaragua
Leonel Rugama,Fecha de nacimiento,1949-03-27
Leonel Rugama,Fecha de defunción,1970-01-15
Sócrates René Sándigo Jirón,Lugar de nacimiento,Diriá
Sócrates René Sándigo Jirón,Ocupación,sacerdote católico
Sócrates René Sándigo Jirón,Ciudadanía,Nicaragua
Sócrates René Sándigo Jirón,Cargo,obispo de León en Nicaragua
Sócrates René Sándigo Jirón,Fecha de nacimiento,1965-04-19
Sócrates René Sándigo Jirón,Ocupación,obispo católico
Sócrates René Sándigo Jirón,Cargo,obispo de Juigalpa
Jorge Solórzano Pérez,Lugar de nacimiento,Managua
Jorge Solórzano Pérez,Ocupación,sacerdote católico
Jorge Solórzano Pérez,Ciudadanía,Nicaragua
Jorge Solórzano Pérez,Cargo,obispo titular
Jorge Solórzano Pérez,Fecha de nacimiento,1961-03-23
Jorge Solórzano Pérez,Ocupación,obispo católico
Jorge Solórzano Pérez,Cargo,obispo de Matagalpa
Jorge Solórzano Pérez,Cargo,obispo de Granada (Nicaragua)
Jorge Solórzano Pérez,Cargo,Obispo auxiliar de Managua
José Dionisio Marenco Gutiérrez,Lugar de nacimiento,Granada
José Dionisio Marenco Gutiérrez,Ocupación,político
José Dionisio Marenco Gutiérrez,Ciudadanía,Nicaragua
José Dionisio Marenco Gutiérrez,Fecha de nacimiento,1946-09-17
José Dionisio Marenco Gutiérrez,Fecha de defunción,2020-05-19
José Dolores Estrada Vado,Lugar de nacimiento,Nandaime
José Dolores Estrada Vado,Ocupación,militar
José Dolores Estrada Vado,Ciudadanía,Nicaragua
José Dolores Estrada Vado,Fecha de nacimiento,1792-03-16
José Dolores Estrada Vado,Fecha de defunción,1869-08-12
José Dolores Gámez Guzmán,Lugar de nacimiento,Rivas
José Dolores Gámez Guzmán,Ocupación,político
José Dolores Gámez Guzmán,Ciudadanía,Nicaragua
José Dolores Gámez Guzmán,Fecha de nacimiento,1851-01-01
José Dolores Gámez Guzmán,Fecha de defunción,1923-01-01
José Dolores Gámez Guzmán,Ocupación,historiador
José Francisco Montes Fonseca,Lugar de nacimiento,Comayagua
José Francisco Montes Fonseca,Ocupación,político
José Francisco Montes Fonseca,Ciudadanía,Nicaragua
José Francisco Montes Fonseca,Cargo,presidente de Honduras
José Francisco Montes Fonseca,Fecha de nacimiento,1830-01-01
José Francisco Montes Fonseca,Fecha de defunción,1888-01-01
José Francisco del Montenegro,Ocupación,político
José Francisco del Montenegro,Ciudadanía,Nicaragua
José Francisco del Montenegro,Cargo,Presidente de Nicaragua
José Francisco del Montenegro,Fecha de nacimiento,1800-01-01
José Francisco del Montenegro,Fecha de defunción,1851-08-11
José María Vallé,Ocupación,militar
José María Vallé,Ciudadanía,Nicaragua
José María Vallé,Fecha de nacimiento,1810-01-01
José R. Somoza,Lugar de nacimiento,Nicaragua
José R. Somoza,Ocupación,militar
José R. Somoza,Ciudadanía,Nicaragua
José R. Somoza,Fecha de nacimiento,1914-05-03
José R. Somoza,Fecha de defunción,2004-12-24
José de la Cruz Mena,Lugar de nacimiento,León
José de la Cruz Mena,Ocupación,compositor
José de la Cruz Mena,Ciudadanía,Nicaragua
José de la Cruz Mena,Fecha de nacimiento,1874-05-03
José de la Cruz Mena,Fecha de defunción,1907-09-22
José de la Cruz Mena,Ocupación,director de orquesta
Juan Abelardo Mata Guevara,Lugar de nacimiento,Managua
Juan Abelardo Mata Guevara,Ocupación,sacerdote católico
Juan Abelardo Mata Guevara,Ciudadanía,Nicaragua
Juan Abelardo Mata Guevara,Cargo,obispo titular
Juan Abelardo Mata Guevara,Fecha de nacimiento,1946-06-23
Juan Abelardo Mata Guevara,Ocupación,obispo católico
Juan Abelardo Mata Guevara,Cargo,Obispo de Estelí
Juan Abelardo Mata Guevara,Cargo,Obispo auxiliar de Managua
Julián Irías,Lugar de nacimiento,Pueblo Nuevo
Julián Irías,Ocupación,abogado
Julián Irías,Ciudadanía,Nicaragua
Julián Irías,Cargo,Presidente de Nicaragua
Julián Irías,Fecha de nacimiento,1880-01-01
Julián Irías,Fecha de defunción,2000-01-01
Julián Irías,Ocupación,político
Julián Irías,Cargo,ministro plenipotenciario
Julián Irías,Cargo,Cónsul General y Encargado de Negocios de Nicaragua en El Salvador
Julián Irías,Cargo,Cónsul General y Encargado de Negocios de Honduras en El Salvador
Lillian Molieri,Lugar de nacimiento,Managua
Lillian Molieri,Ocupación,actor
Lillian Molieri,Ciudadanía,Nicaragua
Lillian Molieri,Fecha de nacimiento,1948-01-18
Lillian Molieri,Fecha de defunción,1980-09-13
Luis Abraham Delgadillo,Lugar de nacimiento,Managua
Luis Abraham Delgadillo,Ocupación,compositor
Luis Abraham Delgadillo,Ciudadanía,Nicaragua
Luis Abraham Delgadillo,Fecha de nacimiento,1887-08-26
Luis Abraham Delgadillo,Fecha de defunción,1961-09-20
Luis Abraham Delgadillo,Fecha de defunción,1961-12-20
Manuel Antonio de la Cerda,Lugar de nacimiento,Granada
Manuel Antonio de la Cerda,Ocupación,político
Manuel Antonio de la Cerda,Ciudadanía,Nicaragua
Manuel Antonio de la Cerda,Cargo,Presidente de Nicaragua
Manuel Antonio de la Cerda,Fecha de nacimiento,1780-01-01
Manuel Antonio de la Cerda,Fecha de defunción,1828-11-29
Manuel García Moia,Lugar de nacimiento,Masaya
Manuel García Moia,Ocupación,pintor
Manuel García Moia,Ciudadanía,Nicaragua
Manuel García Moia,Fecha de nacimiento,1936-06-13
Manuel García Moia,Fecha de defunción,2023-02-10
Mariano Prado,Lugar de nacimiento,León
Mariano Prado,Ocupación,político
Mariano Prado,Ciudadanía,Nicaragua
Mariano Prado,Cargo,jefe supremo del Estado de El Salvador
Mariano Prado,Fecha de nacimiento,1776-01-01
Mariano Prado,Fecha de defunción,1837-01-01
Mariano Prado,Cargo,vicepresidente de la República Federal de Centro América
coreógrafo,instancia de,profesión
coreógrafo,subclase de,realizador
coreógrafo,ámbito de la ocupación,coreografía
coreógrafo,categoría principal del tema,Categoría:Coreógrafos
Diriá,país,Nicaragua
Diriá,instancia de,municipio de Nicaragua
Diriá,situado en la entidad territorial administrativa,Departamento de Granada
Diriá,se encuentra en el huso horario,UTC−6
Diriá,diferente de,Diriá
obispo de León en Nicaragua,país,Nicaragua
obispo de León en Nicaragua,instancia de,función episcopal
obispo de León en Nicaragua,subclase de,obispo diocesano
obispo de León en Nicaragua,subclase de,ordinario
obispo de León en Nicaragua,subclase de,obispo católico latino
militar,instancia de,profesión
militar,instancia de,ocupación
militar,subclase de,empleado
militar,subclase de,guerrero
militar,opuesto a,civil
Comayagua,país,Honduras
Comayagua,instancia de,gran ciudad
Comayagua,instancia de,municipio de Honduras
Comayagua,situado en la entidad territorial administrativa,Departamento de Comayagua
Comayagua,ciudad hermana,Cúcuta
Pueblo Nuevo,país,Nicaragua
Pueblo Nuevo,instancia de,municipio de Nicaragua
Pueblo Nuevo,situado en la entidad territorial administrativa,Departamento de Estelí
Pueblo Nuevo,se encuentra en el huso horario,UTC−6
Pueblo Nuevo,diferente de,Pueblo Nuevo
jefe supremo del Estado de El Salvador,país,República Federal de Centroamérica
jefe supremo del Estado de El Salvador,instancia de,jefe del Gobierno
jefe supremo del Estado de El Salvador,instancia de,cargo
jefe supremo del Estado de El Salvador,subclase de,presidente de El Salvador
jefe supremo del Estado de El Salvador,subclase de,jefe supremo
Francisco Navarro,Lugar de nacimiento,Nandaime
Francisco Navarro,Ocupación,político
Francisco Navarro,Ciudadanía,Nicaragua
Francisco Navarro,Cargo,vicepresidente de Nicaragua
Francisco Navarro,Fecha de nacimiento,1801-01-01
Francisco Navarro,Fecha de defunción,1949-08-17
Carlos Martínez Rivas,Lugar de nacimiento,Ciudad de Guatemala
Carlos Martínez Rivas,Ocupación,poeta
Carlos Martínez Rivas,Ciudadanía,Nicaragua
Carlos Martínez Rivas,Fecha de nacimiento,1924-10-12
Carlos Martínez Rivas,Fecha de defunción,1998-06-16
Félix Rodríguez,Lugar de nacimiento,Bluefields
Félix Rodríguez,Ocupación,futbolista
Félix Rodríguez,Ciudadanía,Nicaragua
Félix Rodríguez,Fecha de nacimiento,1984-04-27
Félix Zeledón,Lugar de nacimiento,Estelí
Félix Zeledón,Ocupación,futbolista
Félix Zeledón,Ciudadanía,Nicaragua
Félix Zeledón,Fecha de nacimiento,1983-11-24
Germán Sequeira,Ocupación,político
Germán Sequeira,Ciudadanía,Nicaragua
Germán Sequeira,Fecha de nacimiento,1884-01-01
Germán Sequeira,Fecha de defunción,1951-01-19
Manolo Cuadra,Ocupación,poeta
Manolo Cuadra,Ciudadanía,Nicaragua
Manolo Cuadra,Fecha de nacimiento,1907-08-09
Manolo Cuadra,Fecha de defunción,1957-11-14
Manolo Cuadra,Ocupación,periodista
Gloria Guardia,Ocupación,escritor
Gloria Guardia,Ciudadanía,Panamá
Gloria Guardia,Educado en,Universidad de Columbia
Gloria Guardia,Fecha de nacimiento,1940-03-12
Gloria Guardia,Fecha de defunción,2019-05-13
Gloria Guardia,Ocupación,periodista
Gloria Guardia,Ciudadanía,Nicaragua
Gloria Guardia,Educado en,Universidad Complutense de Madrid
Gloria Guardia,Educado en,Vassar College
Gloria Guardia,Educado en,Roycemore School
Alejandro Vega Matus,Lugar de nacimiento,Masaya
Alejandro Vega Matus,Ocupación,compositor
Alejandro Vega Matus,Ciudadanía,Nicaragua
Alejandro Vega Matus,Fecha de nacimiento,1875-08-17
Alejandro Vega Matus,Fecha de defunción,1937-11-26
Alejandro Vega Matus,Ocupación,director de orquesta
Alejandro Vega Matus,Ocupación,músico
Alfredo Alegría Rosales,Lugar de nacimiento,San Marcos de Colón
Alfredo Alegría Rosales,Ocupación,poeta
Alfredo Alegría Rosales,Ciudadanía,Nicaragua
Alfredo Alegría Rosales,Fecha de nacimiento,1899-07-10
Alfredo Alegría Rosales,Fecha de defunción,1974-11-25
Alfredo César Aguirre,Lugar de nacimiento,Granada
Alfredo César Aguirre,Ocupación,político
Alfredo César Aguirre,Ciudadanía,Nicaragua
Alfredo César Aguirre,Premio recibido,Gran Cruz de la Orden de Isabel la Católica
Alfredo César Aguirre,Fecha de nacimiento,1951-04-24
Andrés Castro Estrada,Lugar de nacimiento,Managua
Andrés Castro Estrada,Ocupación,campesino
Andrés Castro Estrada,Ciudadanía,Nicaragua
Andrés Castro Estrada,Fecha de nacimiento,1831-01-01
Andrés Castro Estrada,Fecha de defunción,1876-01-01
Otto de la Rocha,Lugar de nacimiento,Jinotega
Otto de la Rocha,Ocupación,actor
Otto de la Rocha,Ciudadanía,Nicaragua
Otto de la Rocha,Fecha de nacimiento,1933-08-23
Otto de la Rocha,Fecha de defunción,2020-05-25
Otto de la Rocha,Ocupación,compositor
Otto de la Rocha,Ocupación,cantante
Otto de la Rocha,Ocupación,comediante
Otto de la Rocha,Ocupación,cantautor
Otto de la Rocha,Ocupación,locutor
Albertina Ramírez,Lugar de nacimiento,Managua
Albertina Ramírez,Ocupación,líder religioso
Albertina Ramírez,Ciudadanía,Nicaragua
Albertina Ramírez,Fecha de nacimiento,1898-04-28
Albertina Ramírez,Fecha de defunción,1979-07-20
Juan Espinosa,Ocupación,político
Juan Espinosa,Ciudadanía,Nicaragua
Juan Espinosa,Cargo,Presidente de Nicaragua
Juan Espinosa,Fecha de nacimiento,http://www.wikidata.org/.well-known/genid/4fb820b746850881436453bdacf9925b
Juan Espinosa,Fecha de defunción,1900-01-01
Arquímedes González,Lugar de nacimiento,Managua
Arquímedes González,Ocupación,escritor
Arquímedes González,Ciudadanía,Nicaragua
Arquímedes González,Educado en,Universidad Centroamericana
Arquímedes González,Premio recibido,Premio Centroamericano de Literatura Rogelio Sinán
Arquímedes González,Fecha de nacimiento,1972-01-01
Arquímedes González,Ocupación,periodista
Benigna Mendiola,Ciudadanía,Nicaragua
Benigna Mendiola,Fecha de nacimiento,1944-01-01
Benito Morales,Lugar de nacimiento,Matagalpa
Benito Morales,Ocupación,político
Benito Morales,Ciudadanía,Nicaragua
Benito Morales,Cargo,Presidente de Nicaragua
Benito Morales,Fecha de nacimiento,1803-01-01
Benito Morales,Fecha de defunción,1889-08-31
Bernardo Martínez,Lugar de nacimiento,San Francisco de Cuapa
Bernardo Martínez,Ciudadanía,Nicaragua
