entidad,relacion,objeto
Federico Escobar,Lugar de nacimiento,Ciudad de Panamá
Federico Escobar,Ocupación,poeta
Federico Escobar,Ciudadanía,Panamá
Federico Escobar,Fecha de nacimiento,1861-07-16
Federico Escobar,Fecha de defunción,1912-08-02
Roberto Antonio Nurse,Lugar de nacimiento,Q204245
Roberto Antonio Nurse,Ocupación,futbolista
Roberto Antonio Nurse,Ciudadanía,México
Roberto Antonio Nurse,Fecha de nacimiento,1983-12-16
Roberto Antonio Nurse,Ciudadanía,Panamá
Abdiel J. Adames,Lugar de nacimiento,Ciudad de Panamá
Abdiel J. Adames,Ocupación,químico
Abdiel J. Adames,Ciudadanía,Panamá
Abdiel J. Adames,Educado en,Universidad de Panamá
Abdiel J. Adames,Fecha de nacimiento,1938-03-18
Abdiel J. Adames,Fecha de defunción,2005-06-16
Abdiel J. Adames,Ocupación,biólogo
Abel Bravo,Lugar de nacimiento,Ciudad de Panamá
Abel Bravo,Ocupación,político
Abel Bravo,Ciudadanía,Panamá
Abel Bravo,Fecha de nacimiento,1861-01-02
Abel Bravo,Fecha de defunción,1934-09-15
Abel Bravo,Ocupación,catedrático
Abel Castillo Pérez,Lugar de nacimiento,Parita
Abel Castillo Pérez,Ocupación,escritor
Abel Castillo Pérez,Ciudadanía,Panamá
Abel Castillo Pérez,Educado en,Universidad de Panamá
Abel Castillo Pérez,Fecha de nacimiento,1939-02-16
Abel Castillo Pérez,Fecha de defunción,2015-03-05
Acracia Sarasqueta,Lugar de nacimiento,Ciudad de Panamá
Acracia Sarasqueta,Ocupación,escritor
Acracia Sarasqueta,Ciudadanía,Panamá
Acracia Sarasqueta,Educado en,Universidad de Panamá
Acracia Sarasqueta,Fecha de nacimiento,1913-04-14
Acracia Sarasqueta,Fecha de defunción,2000-09-17
Acracia Sarasqueta,Ocupación,abogado
Adán Gordón,Lugar de nacimiento,Taboga
Adán Gordón,Ocupación,nadador
Adán Gordón,Ciudadanía,Panamá
Adán Gordón,Fecha de nacimiento,1906-06-21
Adán Gordón,Fecha de defunción,1966-03-08
Harold Cummings,Lugar de nacimiento,Ciudad de Panamá
Harold Cummings,Ocupación,futbolista
Harold Cummings,Ciudadanía,Panamá
Harold Cummings,Fecha de nacimiento,1992-03-01
Agustín Del Rosario,Lugar de nacimiento,Ciudad de Panamá
Agustín Del Rosario,Ocupación,poeta
Agustín Del Rosario,Ciudadanía,Panamá
Agustín Del Rosario,Educado en,Universidad de Panamá
Agustín Del Rosario,Fecha de nacimiento,1945-05-20
Agustín Del Rosario,Fecha de defunción,2010-08-05
Agustín Del Rosario,Ocupación,dramaturgo
Agustín Del Rosario,Ocupación,pedagogo
Agustín Del Rosario,Ocupación,crítico de arte
Alberto Dutary,Lugar de nacimiento,Ciudad de Panamá
Alberto Dutary,Ocupación,pintor
Alberto Dutary,Ciudadanía,Panamá
Alberto Dutary,Fecha de nacimiento,1928-01-01
Alberto Dutary,Fecha de defunción,1997-01-01
Alberto Dutary,Ocupación,dibujante
Alberto Dutary,Fecha de nacimiento,1932-01-01
Alberto Dutary,Fecha de defunción,1998-01-01
Alberto S. Taylor,Ocupación,botánico
Alberto S. Taylor,Ciudadanía,Panamá
Alberto S. Taylor,Educado en,Universidad de Pensilvania en Indiana
Alberto S. Taylor,Empleador,Universidad de Panamá
Alberto S. Taylor,Fecha de nacimiento,1932-01-01
Alberto S. Taylor,Educado en,Universidad de Panamá
Alejandro Lagrotta,Ocupación,cantante
Alejandro Lagrotta,Ciudadanía,Panamá
Alejandro Lagrotta,Fecha de nacimiento,1975-12-05
Alexander Andreve,Lugar de nacimiento,Ciudad de Panamá
Alexander Andreve,Ocupación,futbolista
Alexander Andreve,Ciudadanía,Panamá
Alexander Andreve,Fecha de nacimiento,1987-04-26
Alfredo Cantón,Lugar de nacimiento,Nuevo Emperador
Alfredo Cantón,Ocupación,escritor
Alfredo Cantón,Ciudadanía,Panamá
Alfredo Cantón,Fecha de nacimiento,1910-06-09
Alfredo Cantón,Fecha de defunción,1967-07-08
Alfredo Cantón,Fecha de nacimiento,1910-09-06
Alfredo Phillips,Lugar de nacimiento,Ciudad de Panamá
Alfredo Phillips,Ocupación,futbolista
Alfredo Phillips,Ciudadanía,Panamá
Alfredo Phillips,Fecha de nacimiento,1988-10-30
Amelia Denis de Icaza,Ocupación,escritor
Amelia Denis de Icaza,Ciudadanía,Panamá
Amelia Denis de Icaza,Fecha de nacimiento,1836-11-28
Amelia Denis de Icaza,Fecha de defunción,1911-07-16
Amelia Denis de Icaza,Ocupación,poeta
Simón Urbina,Lugar de nacimiento,Ciudad de Colón
Simón Urbina,Ocupación,compositor
Simón Urbina,Ciudadanía,Panamá
Simón Urbina,Fecha de nacimiento,1889-05-01
Simón Urbina,Fecha de defunción,1974-07-20
Simón Urbina,Ocupación,director de orquesta
Améth Ramírez,Lugar de nacimiento,Ciudad de Panamá
Améth Ramírez,Ocupación,futbolista
Améth Ramírez,Ciudadanía,Panamá
Améth Ramírez,Fecha de nacimiento,1993-06-19
Ana Isabel Illueca,Lugar de nacimiento,Ciudad de Panamá
Ana Isabel Illueca,Ocupación,escritor
Ana Isabel Illueca,Ciudadanía,Panamá
Ana Isabel Illueca,Fecha de nacimiento,1903-03-14
Ana Isabel Illueca,Fecha de defunción,1994-09-25
Ana Isabel Illueca,Ocupación,poeta
Arysteides Turpana,Lugar de nacimiento,Río Azúcar
Arysteides Turpana,Ocupación,escritor
Arysteides Turpana,Ciudadanía,Panamá
Arysteides Turpana,Educado en,Universidad Federal de Bahía
Arysteides Turpana,Fecha de nacimiento,1943-12-24
Arysteides Turpana,Fecha de defunción,2020-10-13
Arysteides Turpana,Ocupación,profesor
Arysteides Turpana,Ocupación,poeta
Arysteides Turpana,Educado en,Universidad de Panamá
Ciudad de Panamá,jefe de gobierno,Mayer Mizrachi
Ciudad de Panamá,país,Panamá
Ciudad de Panamá,instancia de,ciudad
Ciudad de Panamá,instancia de,gran ciudad
Ciudad de Panamá,instancia de,área metropolitana
poeta,instancia de,profesión
poeta,subclase de,escritor
poeta,ámbito de la ocupación,poesía
poeta,categoría principal del tema,Categoría:Poetas
Panamá,forma parte de,América Latina
Panamá,forma parte de,América Central
Panamá,forma parte de,América Central continental
Panamá,forma parte de,Anexo:Paraísos fiscales según la Unión Europea
Panamá,se encuentra en el huso horario,UTC-05:00
futbolista,instancia de,profesión
futbolista,instancia de,ocupación
futbolista,subclase de,jugador competitivo
futbolista,subclase de,Jugador de fútbol
México,miembro de,Organización de las Naciones Unidas
México,miembro de,Mercosur
México,miembro de,Movimiento Internacional de la Cruz Roja y de la Media Luna Roja
México,miembro de,UNESCO
México,miembro de,Organización Mundial de la Salud
químico,lista de interés para el proyecto Wikimedia,Wikipedia:Lista de artículos que toda Wikipedia debería tener/Expandida
químico,elemento ejemplo,Marie Curie
químico,categoría que contiene subcategorías epónimas,Categoría:Categorías de químicos
químico,categoría relacionada,Categoría:Ingenieros químicos
químico,instancia de,profesión
Universidad de Panamá,categoría para las personas que estudiaron en esta institución,Categoría:Alumnado de la Universidad de Panamá
Universidad de Panamá,país,Panamá
Universidad de Panamá,instancia de,universidad
Universidad de Panamá,situado en la entidad territorial administrativa,Ciudad de Panamá
Universidad de Panamá,miembro de,Consejo Superior Universitario Centroamericano
político,instancia de,profesión
político,instancia de,frecuentemente
político,subclase de,profesional
político,ámbito de la ocupación,política
político,categoría principal del tema,Categoría:Políticos
Parita,país,Panamá
Parita,instancia de,Comunidad de Panamá
Parita,situado en la entidad territorial administrativa,Parita
Parita,se encuentra en el huso horario,UTC-05:00
Parita,capital de,Parita
escritor,instancia de,profesión
escritor,instancia de,ocupación
escritor,subclase de,autor
escritor,subclase de,artista
nadador,instancia de,ocupación
nadador,subclase de,deportista
nadador,ámbito de la ocupación,natación
pintor,instancia de,ocupación
pintor,instancia de,profesión artística
pintor,subclase de,artista visual
pintor,santo patrón,Lucas el Evangelista
pintor,ámbito de la ocupación,pintura
botánico,instancia de,profesión
botánico,subclase de,biólogo
botánico,ámbito de la ocupación,botánica
botánico,categoría principal del tema,Categoría:Botánicos
botánico,plantilla principal del tema,Plantilla:Botánico
Universidad de Pensilvania en Indiana,calendario académico,semestre
Universidad de Pensilvania en Indiana,país,Estados Unidos
Universidad de Pensilvania en Indiana,instancia de,universidad
Universidad de Pensilvania en Indiana,instancia de,institución educativa pública de los Estados Unidos
Universidad de Pensilvania en Indiana,situado en la entidad territorial administrativa,Pensilvania
cantante,instancia de,grupo de ocupaciones de la CIUO
cantante,instancia de,ocupación en la música
cantante,subclase de,músico
cantante,ámbito de la ocupación,canto
Nuevo Emperador,país,Panamá
Nuevo Emperador,instancia de,Comunidad de Panamá
Nuevo Emperador,situado en la entidad territorial administrativa,Arraiján
Ciudad de Colón,jefe de gobierno,Federico Policani
Ciudad de Colón,país,Panamá
Ciudad de Colón,instancia de,ciudad
Ciudad de Colón,instancia de,gran ciudad
Ciudad de Colón,situado en la entidad territorial administrativa,Provincia de Colón
compositor,instancia de,ocupación
compositor,instancia de,profesión musical
compositor,subclase de,autor
compositor,subclase de,músico
compositor,santo patrón,Cecilia de Roma
Río Azúcar,país,Panamá
Río Azúcar,instancia de,isla
Río Azúcar,instancia de,localidad
Río Azúcar,situado en la entidad territorial administrativa,Guna Yala
Universidad Federal de Bahía,país,Brasil
Universidad Federal de Bahía,instancia de,editor de acceso abierto
Universidad Federal de Bahía,situado en la entidad territorial administrativa,Salvador
Universidad Federal de Bahía,ubicación de la sede,Salvador
Bolívar Urrutia Parrilla,Lugar de nacimiento,Las Tablas
Bolívar Urrutia Parrilla,Ocupación,político
Bolívar Urrutia Parrilla,Ciudadanía,Panamá
Bolívar Urrutia Parrilla,Fecha de nacimiento,1918-12-01
Bolívar Urrutia Parrilla,Fecha de defunción,2005-06-02
Herasto Reyes,Ocupación,escritor
Herasto Reyes,Ciudadanía,Panamá
Herasto Reyes,Educado en,Universidad de Panamá
Herasto Reyes,Fecha de nacimiento,1952-10-10
Herasto Reyes,Fecha de defunción,2005-01-01
Herasto Reyes,Ocupación,político
Herasto Reyes,Ocupación,periodista
Buenaventura Correoso,Ocupación,militar
Buenaventura Correoso,Ciudadanía,Panamá
Buenaventura Correoso,Fecha de nacimiento,1831-07-14
Buenaventura Correoso,Fecha de defunción,1911-01-12
Buenaventura Correoso,Ocupación,educador
Carlos Oriel Wynter Melo,Lugar de nacimiento,Ciudad de Panamá
Carlos Oriel Wynter Melo,Ocupación,escritor
Carlos Oriel Wynter Melo,Ciudadanía,Panamá
Carlos Oriel Wynter Melo,Fecha de nacimiento,1971-01-01
Catherine,Ocupación,cantante
Catherine,Ciudadanía,Panamá
Catherine,Fecha de nacimiento,1985-09-15
Diógenes Cedeño Cenci,Ocupación,político
Diógenes Cedeño Cenci,Ciudadanía,Panamá
Diógenes Cedeño Cenci,Fecha de nacimiento,1927-03-06
Diógenes Cedeño Cenci,Fecha de defunción,2010-06-23
Diógenes Cedeño Cenci,Ocupación,educador
Chantal Martínez,Lugar de nacimiento,David
Chantal Martínez,Ocupación,boxeador
Chantal Martínez,Ciudadanía,Panamá
Chantal Martínez,Fecha de nacimiento,1990-12-28
Chavelita Pinzón,Lugar de nacimiento,Panamá
Chavelita Pinzón,Ocupación,cantante
Chavelita Pinzón,Ciudadanía,Panamá
Chavelita Pinzón,Educado en,Universidad de Panamá
Chavelita Pinzón,Fecha de nacimiento,1931-02-13
Chavelita Pinzón,Fecha de defunción,2024-03-18
Chavelita Pinzón,Ocupación,folclorista
Cienfue,Ocupación,cantante
Cienfue,Ciudadanía,Panamá
Cienfue,Fecha de nacimiento,2000-01-01
Damián Castillo Durán,Ocupación,político
Damián Castillo Durán,Ciudadanía,Panamá
Damián Castillo Durán,Fecha de nacimiento,1926-04-14
Damián Castillo Durán,Fecha de defunción,2011-07-01
Danger Man,Lugar de nacimiento,Ancón
Danger Man,Ciudadanía,Panamá
Danger Man,Fecha de nacimiento,1972-12-08
Danger Man,Fecha de defunción,2008-02-21
Demetrio Herrera Sevillano,Lugar de nacimiento,Ciudad de Panamá
Demetrio Herrera Sevillano,Ocupación,escritor
Demetrio Herrera Sevillano,Ciudadanía,Panamá
Demetrio Herrera Sevillano,Fecha de nacimiento,1902-11-27
Demetrio Herrera Sevillano,Fecha de defunción,1950-10-09
Demetrio Herrera Sevillano,Ocupación,poeta
Demetrio Korsi,Lugar de nacimiento,Ciudad de Panamá
Demetrio Korsi,Ocupación,poeta
Demetrio Korsi,Ciudadanía,Panamá
Demetrio Korsi,Fecha de nacimiento,1899-01-13
Demetrio Korsi,Fecha de defunción,1957-10-30
Demetrio Korsi,Ocupación,diplomático
Demetrio Korsi,Ocupación,periodista
Erika Ender,Lugar de nacimiento,Ciudad de Panamá
Erika Ender,Ocupación,actor
Erika Ender,Ciudadanía,Panamá
Erika Ender,Premio recibido,Premio Grammy Latino a la canción del año
Erika Ender,Fecha de nacimiento,1974-12-21
Erika Ender,Ocupación,cantante
Erika Ender,Ocupación,cantautor
Erika Ender,Ocupación,filántropo
Erika Ender,Premio recibido,Pabellón de la Fama de los Compositores Latinos
Erika Ender,Premio recibido,Leading Ladies of Entertainment
Dimitri Sucre Benjamin,Lugar de nacimiento,Ciudad de Panamá
Dimitri Sucre Benjamin,Ocupación,recolector de plantas
Dimitri Sucre Benjamin,Ciudadanía,Brasil
Dimitri Sucre Benjamin,Fecha de nacimiento,1936-01-01
Dimitri Sucre Benjamin,Fecha de defunción,2000-08-28
Dimitri Sucre Benjamin,Ocupación,botánico
Dimitri Sucre Benjamin,Ciudadanía,Panamá
Manuel María Ayala,Lugar de nacimiento,Chepo
Manuel María Ayala,Ocupación,escritor
Manuel María Ayala,Ciudadanía,Panamá
Manuel María Ayala,Fecha de nacimiento,1800-10-13
Manuel María Ayala,Fecha de defunción,1838-01-01
Manuel María Ayala,Ocupación,militar
Manuel María Ayala,Ocupación,tesorero
Diógenes de la Rosa,Lugar de nacimiento,Ciudad de Panamá
Diógenes de la Rosa,Ocupación,político
Diógenes de la Rosa,Ciudadanía,Panamá
Diógenes de la Rosa,Fecha de nacimiento,1904-01-01
Diógenes de la Rosa,Fecha de defunción,1998-01-01
Diógenes de la Rosa,Ocupación,diplomático
Diógenes de la Rosa,Ocupación,periodista
Diógenes de la Rosa,Fecha de nacimiento,1904-01-26
Diógenes de la Rosa,Fecha de defunción,1998-07-19
Dolores Caballero Núñez,Ocupación,político
Dolores Caballero Núñez,Ciudadanía,España
Dolores Caballero Núñez,Fecha de nacimiento,1890-12-09
Dolores Caballero Núñez,Fecha de defunción,1948-01-01
Dolores Caballero Núñez,Ciudadanía,Panamá
Dora Pérez de Zárate,Lugar de nacimiento,Ciudad de Panamá
Dora Pérez de Zárate,Ocupación,escritor
Dora Pérez de Zárate,Ciudadanía,Panamá
Dora Pérez de Zárate,Educado en,Universidad de Panamá
Dora Pérez de Zárate,Fecha de nacimiento,1912-03-09
Dora Pérez de Zárate,Fecha de defunción,2001-03-29
Dora Pérez de Zárate,Ocupación,poeta
Edgar Soberón Torchia,Lugar de nacimiento,Panamá
Edgar Soberón Torchia,Ocupación,actor
Edgar Soberón Torchia,Ciudadanía,Panamá
Edgar Soberón Torchia,Educado en,Escuela Internacional de Cine y Televisión
Edgar Soberón Torchia,Empleador,Escuela Internacional de Cine y Televisión
Edgar Soberón Torchia,Fecha de nacimiento,1951-02-06
Edgar Soberón Torchia,Ocupación,escritor
Edgar Soberón Torchia,Ocupación,director de teatro
Edgar Soberón Torchia,Educado en,Universidad Interamericana de Puerto Rico
Edgar Soberón Torchia,Educado en,Talleres Varan
Edgar Soberón Torchia,Empleador,Universidad Veritas
Las Tablas,país,Panamá
Las Tablas,instancia de,ciudad
Las Tablas,instancia de,Comunidad de Panamá
Las Tablas,situado en la entidad territorial administrativa,Provincia de Los Santos
militar,instancia de,profesión
militar,instancia de,ocupación
militar,subclase de,empleado
militar,subclase de,guerrero
militar,opuesto a,civil
educador,instancia de,profesión
educador,subclase de,personal educativo
educador,subclase de,profesionales de la enseñanza
educador,ámbito de la ocupación,educación
educador,ámbito de la ocupación,enseñanza
David,país,Panamá
David,instancia de,ciudad
David,instancia de,gran ciudad
David,instancia de,Comunidad de Panamá
David,situado en la entidad territorial administrativa,Distrito de David
boxeador,instancia de,profesión
boxeador,subclase de,deportista
boxeador,subclase de,artista marcial
boxeador,ámbito de la ocupación,boxeo
boxeador,ámbito de la ocupación,boxeo aficionado
Ancón,país,Panamá
Ancón,instancia de,Comunidad de Panamá
Ancón,situado en la entidad territorial administrativa,Distrito de Panamá
actor,instancia de,profesión
actor,instancia de,ocupación
actor,instancia de,grupo de ocupaciones de la CIUO
actor,subclase de,artista escénico
Premio Grammy Latino a la canción del año,país,Estados Unidos
Premio Grammy Latino a la canción del año,instancia de,categoría de un premio
Premio Grammy Latino a la canción del año,forma parte de,Premios Grammy Latinos
recolector de plantas,instancia de,ocupación
recolector de plantas,subclase de,recolector científico
recolector de plantas,ámbito de la ocupación,botánica
recolector de plantas,ámbito de la ocupación,coleccionismo de plantas
Brasil,comparte fronteras con,Uruguay
Brasil,comparte fronteras con,Francia
Brasil,comparte fronteras con,Argentina
Brasil,comparte fronteras con,Perú
Brasil,comparte fronteras con,Venezuela
Chepo,país,Panamá
Chepo,instancia de,Comunidad de Panamá
Chepo,situado en la entidad territorial administrativa,Chepo
Chepo,se encuentra en el huso horario,UTC-05:00
España,jefe de gobierno,Pedro Sánchez
España,continente,Europa
España,instancia de,país
España,instancia de,Estado nación
España,instancia de,reino
Escuela Internacional de Cine y Televisión,país,Cuba
Escuela Internacional de Cine y Televisión,instancia de,escuela de cine
Escuela Internacional de Cine y Televisión,situado en la entidad territorial administrativa,San Antonio de los Baños
Escuela Internacional de Cine y Televisión,premio recibido,Orden del Mérito Cultural
Eduard Benitez,Lugar de nacimiento,La Chorrera
Eduard Benitez,Ocupación,futbolista
Eduard Benitez,Ciudadanía,Panamá
Eduard Benitez,Fecha de nacimiento,1991-11-19
Eduardo Charpentier de Castro,Lugar de nacimiento,Ciudad de Panamá
Eduardo Charpentier de Castro,Ocupación,compositor
Eduardo Charpentier de Castro,Ciudadanía,Panamá
Eduardo Charpentier de Castro,Fecha de nacimiento,1927-03-12
Eduardo Charpentier de Castro,Fecha de defunción,2019-07-13
Eduardo Charpentier de Castro,Ocupación,director de orquesta
Eduardo Charpentier de Castro,Ocupación,flautista
Eduardo Charpentier de Castro,Ocupación,profesor de música
Eduardo Jiménez,Lugar de nacimiento,Ciudad de Panamá
Eduardo Jiménez,Ocupación,futbolista
Eduardo Jiménez,Ciudadanía,Panamá
Eduardo Jiménez,Fecha de nacimiento,1986-02-01
Elsie Alvarado de Ricord,Lugar de nacimiento,David
Elsie Alvarado de Ricord,Ocupación,escritor
Elsie Alvarado de Ricord,Ciudadanía,Panamá
Elsie Alvarado de Ricord,Educado en,Universidad de Panamá
Elsie Alvarado de Ricord,Premio recibido,Grand Officer of Order of Manuel Amador Guerrero
Elsie Alvarado de Ricord,Fecha de nacimiento,1928-03-23
Elsie Alvarado de Ricord,Fecha de defunción,2005-05-18
Elsie Alvarado de Ricord,Ocupación,poeta
Enrique Jaramillo Levi,Lugar de nacimiento,Ciudad de Colón
Enrique Jaramillo Levi,Ocupación,escritor
Enrique Jaramillo Levi,Ciudadanía,Panamá
Enrique Jaramillo Levi,Educado en,Universidad de Panamá
Enrique Jaramillo Levi,Empleador,Universidad de Panamá
Enrique Jaramillo Levi,Fecha de nacimiento,1944-12-11
Enrique Jaramillo Levi,Ocupación,poeta
Eric Hughes,Lugar de nacimiento,La Chorrera
Eric Hughes,Ocupación,futbolista
Eric Hughes,Ciudadanía,Panamá
Eric Hughes,Fecha de nacimiento,1986-07-11
Ernesto Jaén Guardia,Ocupación,político
Ernesto Jaén Guardia,Ciudadanía,Panamá
Ernesto Jaén Guardia,Fecha de nacimiento,1895-11-27
Ernesto Jaén Guardia,Fecha de defunción,1961-04-18
Pedro J. Sosa,Lugar de nacimiento,Ciudad de Panamá
Pedro J. Sosa,Ocupación,ingeniero
Pedro J. Sosa,Ciudadanía,Panamá
Pedro J. Sosa,Fecha de nacimiento,1851-05-19
Pedro J. Sosa,Fecha de defunción,1898-07-04
Esther Neira de Calvo,Lugar de nacimiento,Penonomé
Esther Neira de Calvo,Ocupación,político
Esther Neira de Calvo,Ciudadanía,Panamá
Esther Neira de Calvo,Fecha de nacimiento,1890-05-01
Esther Neira de Calvo,Fecha de defunción,1978-03-24
Esther Neira de Calvo,Ocupación,educador
Esther Neira de Calvo,Ocupación,activista por los derechos de las mujeres
Eusebio Antonio Morales,Lugar de nacimiento,Bolívar
Eusebio Antonio Morales,Ocupación,abogado
Eusebio Antonio Morales,Ciudadanía,Panamá
Eusebio Antonio Morales,Fecha de nacimiento,1865-01-01
Eusebio Antonio Morales,Fecha de defunción,1929-02-08
Eusebio Antonio Morales,Fecha de nacimiento,1865-02-05
Eustaciano Arias,Ocupación,deportista
Eustaciano Arias,Ciudadanía,Panamá
Eustaciano Arias,Fecha de nacimiento,1981-01-01
Gil Colunje,Lugar de nacimiento,Ciudad de Panamá
Gil Colunje,Ocupación,escritor
Gil Colunje,Ciudadanía,Colombia
Gil Colunje,Fecha de nacimiento,1831-09-01
Gil Colunje,Fecha de defunción,1899-01-06
Gil Colunje,Ocupación,poeta
Gil Colunje,Ocupación,político
Gil Colunje,Ocupación,periodista
Gil Colunje,Ocupación,novelista
Gil Colunje,Ciudadanía,Panamá
Giovanna Benedetti,Lugar de nacimiento,Ciudad de Panamá
Giovanna Benedetti,Ocupación,poeta
Giovanna Benedetti,Ciudadanía,Panamá
Giovanna Benedetti,Educado en,Universidad Autónoma de Barcelona
Giovanna Benedetti,Fecha de nacimiento,1949-01-01
Giovanna Benedetti,Ocupación,escultor
Giovanna Benedetti,Educado en,Universidad de Panamá
Gringo el Original,Ocupación,cantante
Gringo el Original,Ciudadanía,Panamá
Gringo el Original,Fecha de nacimiento,1968-10-16
Gumercinda Páez,Lugar de nacimiento,Ciudad de Panamá
Gumercinda Páez,Ocupación,político
Gumercinda Páez,Ciudadanía,Panamá
Gumercinda Páez,Educado en,Universidad de Panamá
Gumercinda Páez,Fecha de nacimiento,1910-01-13
Gumercinda Páez,Fecha de defunción,1991-01-01
Gumercinda Páez,Ocupación,suffragette
Japanese,Lugar de nacimiento,Ciudad de Colón
Japanese,Ocupación,cantante
Japanese,Ciudadanía,Panamá
Japanese,Fecha de nacimiento,1973-03-09
Javier Alvarado,Lugar de nacimiento,Santiago de Veraguas
Javier Alvarado,Ocupación,escritor
Javier Alvarado,Ciudadanía,Panamá
Javier Alvarado,Educado en,Universidad de Panamá
Javier Alvarado,Premio recibido,Concurso Nacional de Literatura Ricardo Miró
Javier Alvarado,Fecha de nacimiento,1982-08-28
Javier Alvarado,Ocupación,poeta
Javier Alvarado,Premio recibido,Premio Centroamericano de Literatura Rogelio Sinán
Javier Alvarado,Premio recibido,Premio Nacional de Poesía Gustavo Batista Cedeño
Javier Alvarado,Premio recibido,premio Internacional de Poesía Rubén Darío
Javier Romero Hernández,Ocupación,escritor
Javier Romero Hernández,Ciudadanía,Panamá
Javier Romero Hernández,Fecha de nacimiento,1983-09-02
Javier Romero Hernández,Ocupación,poeta
Jean McLean,Lugar de nacimiento,Ciudad de Panamá
Jean McLean,Ocupación,futbolista
Jean McLean,Ciudadanía,Panamá
Jean McLean,Fecha de nacimiento,1984-01-16
Jeptha Brawner Duncan Guillén-Arosemena,Ocupación,político
Jeptha Brawner Duncan Guillén-Arosemena,Ciudadanía,Panamá
Jeptha Brawner Duncan Guillén-Arosemena,Educado en,Sorbonne Universidad de París
Jeptha Brawner Duncan Guillén-Arosemena,Fecha de nacimiento,1885-02-20
Jeptha Brawner Duncan Guillén-Arosemena,Fecha de defunción,1978-08-23
La Chorrera,país,Panamá
La Chorrera,instancia de,ciudad
La Chorrera,situado en la entidad territorial administrativa,Provincia de Panamá Oeste
La Chorrera,capital de,Provincia de Panamá Oeste
ingeniero,categoría relacionada,Categoría:Ingenieros químicos
ingeniero,instancia de,profesión
ingeniero,instancia de,cargo
ingeniero,elemento operado,producto
Penonomé,país,Panamá
Penonomé,instancia de,ciudad
Penonomé,instancia de,Comunidad de Panamá
Penonomé,situado en la entidad territorial administrativa,Provincia de Coclé
Penonomé,categoría principal del tema,Categoría:Penonomé
Bolívar,país,Colombia
Bolívar,instancia de,departamento de Colombia
Bolívar,comparte fronteras con,Antioquia
Bolívar,comparte fronteras con,Magdalena
Bolívar,comparte fronteras con,Atlántico
abogado,instancia de,profesión jurídica
abogado,subclase de,jurista
abogado,santo patrón,Catalina de Alejandría
abogado,santo patrón,Alfonso María de Ligorio
abogado,santo patrón,Raimundo de Peñafort
deportista,instancia de,profesión
deportista,instancia de,ocupación
deportista,subclase de,personalidad del deporte
deportista,santo patrón,Sebastián de Milán
deportista,ámbito de la ocupación,deporte
Colombia,jefe de gobierno,Gustavo Petro
Colombia,continente,América del Sur
Colombia,instancia de,país
Colombia,instancia de,república
Colombia,instancia de,Estado laico
Universidad Autónoma de Barcelona,país,España
Universidad Autónoma de Barcelona,instancia de,organización
Universidad Autónoma de Barcelona,instancia de,universidad pública
Universidad Autónoma de Barcelona,instancia de,editor de acceso abierto
Universidad Autónoma de Barcelona,situado en la entidad territorial administrativa,Sardañola del Vallés
Santiago de Veraguas,país,Panamá
Santiago de Veraguas,instancia de,ciudad
Santiago de Veraguas,instancia de,Comunidad de Panamá
Santiago de Veraguas,situado en la entidad territorial administrativa,Provincia de Chiriquí
Santiago de Veraguas,ciudad hermana,Santiago de Chile
Concurso Nacional de Literatura Ricardo Miró,país,Panamá
Concurso Nacional de Literatura Ricardo Miró,instancia de,distinción
Concurso Nacional de Literatura Ricardo Miró,nombrado en referencia a,Ricardo Miró
Concurso Nacional de Literatura Ricardo Miró,categoría principal del tema,Categoría:Premio Ricardo Miró
Sorbonne Universidad de París,país,Francia
Sorbonne Universidad de París,instancia de,universidad en Francia
Sorbonne Universidad de París,instancia de,entidad desaparecida
Sorbonne Universidad de París,nombrado en referencia a,París
Sorbonne Universidad de París,nombrado en referencia a,Roberto de Sorbón
Joaquín Beleño,Lugar de nacimiento,Ciudad de Panamá
Joaquín Beleño,Ocupación,escritor
Joaquín Beleño,Ciudadanía,Panamá
Joaquín Beleño,Fecha de nacimiento,1921-02-05
Joaquín Beleño,Fecha de defunción,1988-02-05
Joaquín Beleño,Ocupación,periodista
Joaquín Beleño,Ocupación,sindicalista
Joel Santos Ureña,Lugar de nacimiento,Ciudad de Panamá
Joel Santos Ureña,Ocupación,futbolista
Joel Santos Ureña,Ciudadanía,Panamá
Joel Santos Ureña,Fecha de nacimiento,1992-10-30
Q5932808,Lugar de nacimiento,Boquete
Q5932808,Ocupación,cantante
Q5932808,Ciudadanía,Panamá
Q5932808,Fecha de nacimiento,1982-05-03
Johnny Ruiz,Lugar de nacimiento,Panamá
Johnny Ruiz,Ocupación,futbolista
Johnny Ruiz,Ciudadanía,Panamá
Johnny Ruiz,Fecha de nacimiento,1981-09-13
Jorge Conte Porras,Lugar de nacimiento,Penonomé
Jorge Conte Porras,Ocupación,escritor
Jorge Conte Porras,Ciudadanía,Panamá
Jorge Conte Porras,Fecha de nacimiento,1929-12-06
Jorge Conte Porras,Fecha de defunción,2006-05-03
Jorge Turner,Lugar de nacimiento,Ciudad de Panamá
Jorge Turner,Ocupación,escritor
Jorge Turner,Ciudadanía,Panamá
Jorge Turner,Educado en,Instituto Nacional de Panamá
Jorge Turner,Fecha de nacimiento,1922-01-01
Jorge Turner,Fecha de defunción,2011-09-07
Jorge Turner,Ocupación,periodista
José Abdul Pinto,Lugar de nacimiento,Ciudad de Panamá
